上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:113/12/09
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","30.19","+0.11","30.07","30.20","30.07","58,298,000","1,756,931,070","8,864","30.19","627","30.20","2,022","10,475,692,000","9,999.95","0.01"
"00687B","國泰20年美債","31.78","+0.10","31.68","31.79","31.67","47,832,000","1,517,841,970","6,008","31.78","1,819","31.79","1,207","8,251,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","42.21","+0.18","42.14","42.21","42.12","68,000","2,868,430","20","42.19","1","42.21","39","184,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.31","+0.24","36.22","36.31","36.22","210,000","7,615,400","12","36.29","75","36.31","1","33,686,000","9,999.95","0.01"
"00696B","富邦美債20年","32.69","+0.11","32.54","32.69","32.54","4,706,000","153,690,960","344","32.69","1,094","32.70","90","1,058,681,000","9,999.95","0.01"
"00697B","元大美債7-10","36.89","+0.21","36.78","36.90","36.78","266,000","9,797,790","71","36.89","48","36.90","4","50,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.77","-0.02","20.78","20.79","20.72","132,000","2,741,990","18","20.73","20","20.78","5","328,001,000","9,999.95","0.01"
"00719B","元大美債1-3","32.01","+0.10","31.96","32.03","31.94","913,000","29,208,840","204","32.01","159","32.02","5","405,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","36.82","+0.14","36.70","36.84","36.70","12,460,000","458,245,370","1,853","36.82","1,331","36.83","436","4,251,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","40.29","+0.16","40.20","40.29","40.07","4,177,000","168,083,160","248","40.28","101","40.29","6","1,535,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","34.92","+0.11","34.83","34.92","34.83","109,000","3,804,790","8","34.92","1","34.94","20","1,497,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","36.35","+0.18","36.17","36.36","36.17","7,499,000","272,533,610","213","36.35","139","36.36","7","2,848,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","38.97","+0.16","38.88","38.98","38.88","4,456,000","173,496,300","840","38.96","188","38.97","126","3,265,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","34.70","+0.11","34.62","34.70","34.62","262,000","9,086,410","64","34.69","2","34.72","7","1,163,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","41.28","+0.18","41.18","41.30","41.18","116,000","4,788,200","6","41.24","20","41.27","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","16.04","+0.02","16.03","16.05","16.03","509,000","8,163,720","11","16.04","74","16.05","8","30,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","42.04","+0.16","41.88","42.06","41.88","2,626,000","110,340,740","247","42.04","959","42.05","3","1,548,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.70","+0.19","39.60","39.73","39.60","478,000","18,977,040","36","39.70","8","39.71","4","20,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","38.23","+0.19","38.05","38.23","38.05","532,000","20,333,140","36","38.23","182","38.24","8","2,361,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.81","+0.23","32.60","32.82","32.60","107,000","3,508,780","8","32.77","37","32.79","1","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","36.63","+0.13","36.60","36.63","36.60","101,000","3,699,600","5","36.59","32","36.63","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","35.72","+0.11","35.68","35.72","35.63","5,234,000","186,767,350","951","35.71","1,887","35.72","212","4,621,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","37.59","+0.12","37.59","37.59","37.55","169,000","6,351,980","13","37.58","119","37.59","1","820,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","36.14","+0.16","36.04","36.14","36.04","128,000","4,619,700","11","36.08","20","36.09","3","213,730,000","9,999.95","0.01"
"00756B","群益投等新興公債","33.53","+0.23","33.40","33.54","33.40","374,000","12,529,270","54","33.53","83","33.54","12","1,200,800,000","9,999.95","0.01"
"00758B","復華能源債","55.15","+0.20","55.15","55.15","55.15","100,000","5,515,000","2","55.10","25","55.20","1","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","59.15","+0.30","59.15","59.15","59.15","102,000","6,033,300","7","59.10","46","59.15","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","56.75","+0.30","56.65","56.80","56.65","192,000","10,892,550","21","56.75","35","56.80","1","422,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","37.85","+0.16","37.75","37.89","37.75","335,000","12,663,680","39","37.85","252","37.87","3","2,776,089,000","9,999.95","0.01"
"00764B","群益25年美債","31.98","+0.10","31.86","31.98","31.86","20,383,000","650,827,230","598","31.98","32","31.99","86","1,424,000,000","9,999.95","0.01"
"00768B","復華20年美債","57.55","+0.20","57.40","57.55","57.40","340,000","19,564,250","47","57.55","222","57.60","4","462,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","36.86","+0.14","36.72","36.86","36.72","6,005,000","221,060,090","636","36.85","584","36.86","117","3,476,290,000","9,999.95","0.01"
"00773B","中信優先金融債","38.62","+0.14","38.50","38.62","38.50","672,000","25,916,510","150","38.61","629","38.62","15","2,654,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","36.57","+0.09","36.54","36.57","36.54","108,000","3,949,320","3","36.53","46","36.55","1","1,711,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","38.27","+0.09","38.19","38.28","38.19","129,000","4,937,610","12","38.27","17","38.28","2","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","32.17","+0.10","32.14","32.17","32.08","667,000","21,424,110","23","32.17","93","32.18","103","1,185,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","38.57","+0.22","38.56","38.57","38.53","188,000","7,250,110","24","38.57","78","38.58","5","302,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","33.40","+0.08","33.33","33.40","33.33","134,000","4,474,090","12","33.40","5","33.44","15","6,336,000","9,999.95","0.01"
"00782B","國泰A級公用債","34.31","+0.16","34.19","34.32","34.19","149,000","5,107,380","27","34.30","1","34.32","2","18,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","39.19","0.00","39.25","39.25","39.19","101,000","3,964,190","3","39.21","20","39.29","15","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","37.43","+0.12","37.35","37.43","37.33","150,000","5,610,820","9","37.48","1","37.53","16","936,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","35.23","+0.18","35.15","35.23","35.15","185,000","6,509,220","47","35.23","80","35.24","2","41,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","35.69","+0.10","35.62","35.70","35.62","87,000","3,101,650","25","35.69","1","35.72","25","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","33.18","+0.14","33.11","33.18","33.10","72,000","2,385,320","23","33.16","66","33.20","4","39,206,000","9,999.95","0.01"
