上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/08/12
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","25.95","+0.03","25.91","25.96","25.90","17,947,000","465,320,970","2,664","25.95","410","25.96","1,716","9,094,192,000","9,999.95","0.01"
"00687B","國泰20年美債","26.95","+0.03","26.93","26.95","26.89","13,647,000","367,411,620","1,963","26.94","46","26.95","46","7,252,733,575","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.21","-0.01","9.20","9.21","9.20","800","7,363","3","9.21","223","9.22","118","2,872,268","9,999.95","0.01"
"00694B","富邦美債1-3","39.32","+0.10","39.22","39.32","39.22","149,000","5,853,860","27","39.31","14","39.32","74","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","33.45","+0.06","33.40","33.45","33.40","224,000","7,488,250","13","33.44","1","33.45","1","34,186,000","9,999.95","0.01"
"00696B","富邦美債20年","27.91","+0.04","27.85","27.91","27.85","4,741,000","132,167,630","111","27.90","10","27.91","32","933,181,000","9,999.95","0.01"
"00697B","元大美債7-10","34.11","+0.06","34.07","34.12","34.07","494,000","16,841,270","94","34.10","13","34.11","3","62,212,000","9,999.95","0.01"
"00719B","元大美債1-3","29.45","+0.07","29.40","29.46","29.40","1,711,000","50,379,720","353","29.45","92","29.46","21","528,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","31.88","+0.06","31.83","31.88","31.83","5,169,000","164,642,880","545","31.87","142","31.88","281","4,069,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","35.15","+0.09","35.07","35.17","35.07","553,000","19,418,030","88","35.14","2","35.16","7","1,492,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","30.35","+0.07","30.32","30.35","30.32","167,000","5,066,560","11","30.34","20","30.36","1","1,506,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","32.40","+0.07","32.37","32.40","32.34","3,367,000","108,992,680","55","32.40","27","32.41","62","2,858,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","33.75","+0.07","33.69","33.76","33.69","5,670,000","191,197,170","951","33.75","84","33.76","213","3,575,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","31.40","+0.08","31.44","31.44","31.39","131,000","4,113,560","20","31.40","13","31.41","1","1,186,989,000","9,999.95","0.01"
"00727B","國泰優選非投等債","37.87","+0.14","37.80","37.87","37.80","122,000","4,617,470","6","37.87","1","37.88","15","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","14.80","+0.04","14.79","14.80","14.79","637,000","9,427,590","10","14.79","50","14.81","6","27,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","37.22","+0.09","37.20","37.22","37.14","3,082,000","114,577,440","575","37.21","5","37.22","209","1,663,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","36.21","+0.11","36.10","36.21","36.10","217,000","7,857,360","11","36.21","19","36.24","25","16,628,000","9,999.95","0.01"
