上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:113/11/06
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","29.01","-0.33","29.15","29.21","28.77","222,087,000","6,432,246,920","47,516","29.00","759","29.01","194","10,387,692,000","9,999.95","0.01"
"00687B","國泰20年美債","30.16","-0.34","30.27","30.35","29.88","230,555,000","6,936,750,280","43,593","30.16","66","30.17","764","8,430,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","41.45","+0.09","41.38","41.52","41.37","177,000","7,338,350","27","41.45","1","41.46","2","189,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.11","-0.13","35.18","35.20","35.01","473,000","16,593,880","82","35.11","1","35.12","50","35,686,000","9,999.95","0.01"
"00696B","富邦美債20年","31.00","-0.31","31.22","31.22","30.68","10,141,000","313,653,120","950","30.99","11","31.00","128","1,086,181,000","9,999.95","0.01"
"00697B","元大美債7-10","35.71","-0.12","35.79","35.81","35.55","671,000","23,913,040","130","35.70","1","35.71","200","53,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.79","-0.01","20.77","20.82","20.74","49,000","1,017,390","7","20.69","20","20.73","1","342,001,000","9,999.95","0.01"
"00719B","元大美債1-3","31.45","+0.07","31.34","31.53","31.34","4,223,000","132,773,640","708","31.45","127","31.46","12","398,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","35.08","+0.01","34.98","35.17","34.79","30,714,000","1,073,327,980","4,346","35.07","31","35.08","1,033","4,320,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","38.39","-0.01","38.35","38.52","38.02","6,943,000","265,598,820","540","38.38","11","38.39","58","1,540,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","33.45","-0.01","33.43","33.49","33.16","506,000","16,875,940","50","33.44","1","33.45","95","1,496,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.95","+0.02","34.93","35.04","34.68","7,750,000","269,961,270","384","34.95","5","34.96","954","2,849,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","37.23","+0.05","37.14","37.34","36.90","17,072,000","632,952,120","2,662","37.23","1","37.24","6","3,258,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.89","0.00","33.89","33.93","33.68","253,000","8,560,420","61","33.89","2","33.94","10","1,163,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.32","+0.21","40.18","40.33","40.16","271,000","10,908,130","19","40.34","20","40.36","4","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.46","-0.05","15.47","15.48","15.40","505,000","7,800,150","16","15.45","4","15.46","9","30,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","40.37","+0.09","40.20","40.44","40.00","5,122,000","206,151,180","589","40.37","4","40.38","792","1,615,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.19","+0.30","38.88","39.19","38.88","715,000","27,914,250","56","39.18","1","39.19","140","18,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.68","-0.03","36.71","36.78","36.42","2,772,000","101,349,120","93","36.66","50","36.68","67","2,399,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.30","-0.32","31.40","31.40","31.05","193,000","6,015,510","31","31.27","3","31.30","28","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.95","-0.22","34.94","34.95","34.94","101,000","3,528,950","5","35.05","11","35.12","17","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","34.14","-0.09","34.15","34.28","33.82","31,100,000","1,059,565,630","4,576","34.13","35","34.14","108","4,581,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","36.52","-0.06","36.47","36.52","36.14","397,000","14,435,210","49","36.44","1","36.48","54","705,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","34.95","-0.06","34.93","35.03","34.69","263,000","9,179,440","37","34.91","1","34.95","50","205,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.85","+0.04","32.57","32.85","32.20","1,271,000","41,140,070","396","32.63","2","32.85","3","1,170,300,000","9,999.95","0.01"
"00758B","復華能源債","53.05","-0.15","52.95","53.05","52.70","102,000","5,376,000","4","52.90","2","53.05","25","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","57.35","+0.05","57.25","57.35","56.75","272,000","15,493,850","31","57.15","24","57.30","12","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","55.20","-0.40","55.45","55.50","54.90","248,000","13,655,950","37","55.15","1","55.20","2","395,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","36.76","-0.08","36.84","36.87","36.45","1,509,000","55,343,310","201","36.77","16","36.78","69","2,636,589,000","9,999.95","0.01"
"00764B","群益25年美債","30.31","-0.33","30.51","30.54","30.00","15,157,000","458,971,130","893","30.30","140","30.31","12","1,432,500,000","9,999.95","0.01"
"00768B","復華20年美債","54.65","-0.55","54.90","54.95","54.05","838,000","45,645,750","191","54.60","12","54.65","236","459,600,000","9,999.95","0.01"
"00772B","中信高評級公司債","35.43","-0.05","35.41","35.59","35.16","14,857,000","525,304,190","2,263","35.42","4","35.43","52","3,472,790,000","9,999.95","0.01"
"00773B","中信優先金融債","37.11","-0.06","37.17","37.27","36.79","6,019,000","222,704,180","385","37.09","140","37.11","73","2,562,790,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","35.02","-0.06","35.08","35.11","34.73","140,000","4,881,880","13","34.99","4","35.02","5","1,766,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","36.75","+0.03","36.54","36.75","36.43","149,000","5,444,480","12","36.67","1","36.71","38","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","30.49","-0.33","30.73","30.73","30.16","3,922,000","119,734,800","164","30.49","46","30.50","270","1,186,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.83","+0.08","37.77","37.83","37.61","247,000","9,311,390","25","37.76","70","37.80","35","302,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","31.59","-0.36","31.95","31.95","31.59","105,000","3,317,700","7","31.76","27","31.82","63","5,336,000","9,999.95","0.01"
"00782B","國泰A級公用債","32.78","-0.04","32.82","32.83","32.51","261,000","8,508,440","24","32.74","20","32.78","29","18,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","38.22","+0.01","38.21","38.22","38.20","165,000","6,304,320","8","38.22","20","38.32","20","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","36.12","0.00","36.08","36.20","36.08","104,000","3,756,580","8","36.12","19","36.20","1","936,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","34.27","+0.08","34.25","34.32","33.94","643,000","21,981,150","195","34.25","1","34.27","3","41,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","34.33","+0.08","34.26","34.33","33.98","119,000","4,066,850","42","34.19","79","34.26","11","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","31.73","-0.04","31.77","31.78","31.45","424,000","13,400,370","114","31.73","3","31.74","83","39,206,000","9,999.95","0.01"
