上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/01/09
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","28.04","+0.12","27.97","28.04","27.93","49,610,000","1,388,278,610","7,576","28.03","2,626","28.04","865","10,677,692,000","9,999.95","0.01"
"00687B","國泰20年美債","29.14","+0.12","29.05","29.14","29.03","29,188,000","848,967,420","4,823","29.13","3,380","29.14","692","8,528,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","42.81","+0.11","42.77","42.81","42.73","93,000","3,979,390","20","42.80","1","42.81","1","186,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.68","+0.16","35.66","35.70","35.62","283,000","10,097,010","26","35.68","31","35.69","2","32,686,000","9,999.95","0.01"
"00696B","富邦美債20年","30.35","+0.12","30.23","30.36","30.23","5,183,000","157,116,610","217","30.35","318","30.36","91","1,065,181,000","9,999.95","0.01"
"00697B","元大美債7-10","35.96","+0.16","35.99","35.99","35.91","345,000","12,405,980","85","35.95","41","35.96","1","51,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","21.10","+0.03","21.10","21.14","21.10","102,000","2,156,200","4","21.10","3","21.12","1","210,501,000","9,999.95","0.01"
"00719B","元大美債1-3","32.48","+0.11","32.45","32.48","32.42","3,144,000","102,023,630","612","32.48","41","32.49","130","419,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","34.73","+0.17","34.64","34.75","34.64","8,693,000","301,603,260","1,521","34.73","2,163","34.74","32","4,318,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","37.94","+0.21","37.83","37.95","37.83","5,288,000","200,446,920","253","37.94","9","37.95","56","1,535,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","33.00","+0.20","32.95","33.00","32.95","164,000","5,407,860","8","33.01","1","33.02","50","1,504,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.79","+0.19","34.72","34.79","34.70","7,721,000","268,423,100","159","34.79","50","34.80","44","2,851,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","37.11","+0.19","37.01","37.11","37.00","18,951,000","702,326,660","2,949","37.10","558","37.11","144","3,502,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.92","-0.08","34.00","34.00","33.88","440,000","14,917,470","101","33.91","5","33.92","54","1,164,989,000","9,999.95","0.01"
"00727B","國泰優選非投等債","41.79","+0.09","41.80","41.80","41.73","124,000","5,178,390","17","41.77","1","41.78","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.53","+0.01","15.49","15.54","15.48","545,000","8,456,510","43","15.53","49","15.54","1","29,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.89","+0.22","39.76","39.89","39.76","6,565,000","261,680,350","248","39.89","218","39.90","538","1,659,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.84","+0.06","39.87","39.87","39.83","461,000","18,374,740","27","39.84","54","39.85","4","20,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.58","+0.18","36.51","36.58","36.48","851,000","31,113,610","29","36.58","67","36.60","54","2,362,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.18","+0.10","31.11","31.18","31.11","130,000","4,051,800","5","31.18","42","31.19","1","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.80","+0.19","34.80","34.80","34.80","100,000","3,480,000","4","34.77","51","34.81","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","33.13","+0.18","33.00","33.13","33.00","4,850,000","160,399,160","1,264","33.13","37","33.14","612","4,684,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","35.56","+0.19","35.55","35.57","35.55","101,000","3,591,070","5","35.53","96","35.55","1","828,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","34.06","+0.16","33.99","34.06","33.99","104,000","3,540,640","8","34.03","105","34.05","1","213,730,000","9,999.95","0.01"
"00756B","群益投等新興公債","31.78","+0.04","31.68","31.78","31.67","276,000","8,760,470","41","31.77","47","31.79","1","1,243,300,000","9,999.95","0.01"
"00758B","復華能源債","52.30","+0.25","52.30","52.30","52.30","120,000","6,276,000","25","52.20","25","52.25","38","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","55.95","+0.30","55.75","55.95","55.75","101,000","5,650,750","5","55.90","22","55.95","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","54.65","+0.10","54.65","54.65","54.55","131,000","7,153,950","13","54.65","19","54.70","15","422,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.90","+0.17","35.82","35.90","35.79","171,000","6,133,170","35","35.90","1","35.91","48","2,778,089,000","9,999.95","0.01"
"00764B","群益25年美債","29.29","+0.12","29.17","29.29","29.17","14,731,000","430,930,870","222","29.28","55","29.29","444","1,431,500,000","9,999.95","0.01"
"00768B","復華20年美債","53.55","+0.25","53.30","53.55","53.30","394,000","21,065,800","39","53.55","7","53.60","109","481,600,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.76","+0.19","34.60","34.76","34.60","3,381,000","117,359,400","688","34.76","533","34.77","18","3,584,290,000","9,999.95","0.01"
"00773B","中信優先金融債","36.48","+0.21","36.38","36.49","36.38","1,460,000","53,226,770","141","36.48","307","36.49","11","2,719,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","34.17","+0.19","34.17","34.17","34.17","100,000","3,417,000","2","34.14","40","34.15","1","1,770,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","35.47","+0.15","35.42","35.50","35.41","214,000","7,588,770","16","35.47","26","35.51","2","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","29.44","+0.13","29.35","29.44","29.35","830,000","24,413,360","19","29.43","5","29.44","106","1,184,150,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.91","+0.10","37.84","37.92","37.84","106,000","4,019,290","6","37.91","51","37.92","10","302,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","30.94","+0.16","30.89","30.95","30.89","107,000","3,311,330","4","30.95","1","30.97","48","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","32.45","+0.04","32.41","32.45","32.40","123,000","3,989,700","13","32.47","1","32.49","10","18,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","39.45","+0.09","39.45","39.45","39.45","100,000","3,945,000","2","39.41","20","39.53","15","2,493,000","9,999.95","0.01"
"00785B","富邦金融投等債","35.81","+0.16","35.82","35.82","35.81","102,000","3,653,620","3","35.83","1","35.84","25","963,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","33.51","+0.17","33.39","33.54","33.39","53,000","1,774,630","22","33.51","56","33.52","2","41,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","33.46","+0.16","33.47","33.47","33.44","11,000","368,100","8","33.45","2","33.48","1","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","31.47","+0.16","31.35","31.47","31.35","37,000","1,162,990","17","31.46","1","31.47","49","39,206,000","9,999.95","0.01"
"00789B","復華公司債A3","50.80","+0.25","50.80","50.85","50.80","102,000","5,186,600","6","50.80","22","50.85","1","417,600,000","9,999.95","0.01"
"00790B","復華次順位金融債","55.60","+0.30","55.60","55.60","55.60","100,000","5,560,000","4","55.35","34","55.70","5","2,100,000","9,999.95","0.01"
"00791B","復華信用債1-5","58.35","+0.15","58.35","58.35","58.35","100,000","5,835,000","4","58.10","14","58.25","1","253,600,000","9,999.95","0.01"
"00792B","群益A級公司債","32.79","+0.20","32.79","32.79","32.79","101,000","3,311,790","5","32.79","52","32.80","1","1,789,615,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","31.79","+0.19","31.79","31.79","31.79","102,000","3,242,580","5","31.75","20","31.80","2","4,026,000","9,999.95","0.01"
"00794B","群益7+中國政金債","42.94","+0.08","42.95","42.95","42.94","100,000","4,294,500","4","42.90","1","42.95","4","31,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","28.50","+0.13","28.37","28.50","28.37","8,623,000","245,227,560","1,133","28.49","229","28.50","219","2,382,598,000","9,999.95","0.01"
"00799B","國泰A級醫療債","31.70","+0.06","31.74","31.74","31.70","111,000","3,522,700","4","31.77","10","31.79","40","8,036,000","9,999.95","0.01"
"00834B","第一金金融債10+","34.76","+0.19","34.77","34.77","34.76","107,000","3,719,390","6","34.75","10","34.76","1","20,198,000","9,999.95","0.01"
"00836B","永豐10年A公司債","29.78","+0.17","29.71","29.78","29.70","115,000","3,423,020","13","29.77","53","29.78","1","420,541,000","9,999.95","0.01"
