"114年07月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,317.20","-","196.77","-0.77","",
"發行量加權股價指數","22,547.50","-","165.47","-0.73","",
"臺灣公司治理100指數","13,663.56","-","74.28","-0.54","",
"臺灣50指數","19,379.21","-","97.79","-0.50","",
"臺灣50權重上限30%指數","16,386.72","-","87.68","-0.53","",
"臺灣中型100指數","18,808.30","-","172.10","-0.91","",
"臺灣資訊科技指數","38,638.92","-","198.85","-0.51","",
"臺灣發達指數","9,736.19","-","64.24","-0.66","",
"臺灣高股息指數","9,149.36","-","76.06","-0.82","",
"臺灣就業99指數","12,979.71","-","89.03","-0.68","",
"臺灣高薪100指數","11,728.82","-","100.94","-0.85","",
"未含金融指數","19,632.75","-","142.37","-0.72","",
"未含電子指數","18,439.54","-","179.22","-0.96","",
"未含金融電子指數","13,435.80","-","144.10","-1.06","",
"小型股300指數","10,337.98","-","152.12","-1.45","",
"水泥窯製類指數","521.93","-","7.80","-1.47","",
"塑膠化工類指數","576.34","-","5.15","-0.89","",
"機電類指數","7,004.42","-","48.67","-0.69","",
"水泥類指數","135.70","-","2.00","-1.45","",
"食品類指數","2,130.51","+","15.17","0.72","",
"塑膠類指數","100.78","-","0.06","-0.06","",
"紡織纖維類指數","552.81","+","8.57","1.57","",
"電機機械類指數","369.45","-","10.56","-2.78","",
"電器電纜類指數","81.97","-","2.40","-2.84","",
"化學生技醫療類指數","134.50","-","1.73","-1.27","",
"化學類指數","151.87","-","1.87","-1.22","",
"生技醫療類指數","77.18","-","1.01","-1.29","",
"玻璃陶瓷類指數","44.79","-","0.73","-1.60","",
"造紙類指數","244.74","-","2.23","-0.90","",
"鋼鐵類指數","118.21","-","2.17","-1.80","",
"橡膠類指數","219.65","-","2.92","-1.31","",
"汽車類指數","328.01","-","5.48","-1.64","",
"電子工業類指數","1,260.27","-","8.04","-0.63","",
"半導體類指數","652.57","-","2.47","-0.38","",
