上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:113/03/25
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","29.79","+0.14","29.87","29.93","29.70","67,978,000","2,027,819,820","10,870","29.79","467","29.80","156","6,448,192,000","9,999.95","0.01"
"00687B","國泰20年美債","30.89","+0.09","31.04","31.10","30.82","55,410,000","1,715,454,900","9,915","30.89","1,224","30.90","1,386","4,459,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","40.69","-0.10","40.89","40.89","40.62","283,000","11,523,170","30","40.69","38","40.70","75","215,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.12","+0.03","35.19","35.28","35.09","339,000","11,920,960","25","35.11","127","35.12","9","34,686,000","9,999.95","0.01"
"00696B","富邦美債20年","31.81","+0.08","31.92","32.01","31.74","17,261,000","550,235,400","629","31.80","611","31.81","97","1,152,681,000","9,999.95","0.01"
"00697B","元大美債7-10","35.52","0.00","35.61","35.75","35.45","379,000","13,476,450","129","35.51","43","35.52","1","29,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.17","-0.04","20.19","20.22","20.17","113,000","2,284,390","9","20.16","1","20.22","22","531,001,000","9,999.95","0.01"
"00719B","元大美債1-3","31.37","-0.09","31.55","31.55","31.31","2,330,000","73,190,050","420","31.37","700","31.38","22","398,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","35.70","+0.02","35.83","35.92","35.62","19,327,000","691,238,360","4,134","35.70","214","35.71","591","3,653,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.70","+0.06","45.70","45.70","45.70","51,000","2,330,700","2","45.65","20","45.70","19","4,622,000","9,999.95","0.01"
"00722B","群益投資級電信債","38.97","+0.02","39.16","39.23","38.90","5,528,000","215,646,560","457","38.96","100","38.97","49","1,427,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","34.45","+0.07","34.57","34.57","34.39","191,000","6,580,530","15","34.42","35","34.43","1","1,341,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","35.11","+0.01","35.24","35.34","35.04","11,227,000","394,306,130","424","35.10","32","35.11","60","2,982,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","37.95","0.00","38.08","38.18","37.89","9,654,000","367,080,020","1,249","37.94","655","37.95","263","2,564,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","34.45","+0.05","34.55","34.63","34.39","373,000","12,868,490","75","34.44","1","34.45","13","1,189,989,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","39.79","-0.03","39.87","39.87","39.59","148,000","5,880,620","29","39.78","5","39.79","17","96,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.85","+0.03","15.80","15.89","15.80","553,000","8,760,460","43","15.85","1","15.87","51","33,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","40.78","-0.03","41.01","41.02","40.67","6,075,000","248,215,000","240","40.77","347","40.78","114","1,202,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.45","-0.02","38.51","38.51","38.34","228,000","8,768,890","21","38.43","2","38.46","30","11,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","37.19","-0.01","37.41","37.45","37.12","2,963,000","110,384,370","86","37.18","155","37.19","17","2,401,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.29","0.00","32.43","32.43","32.24","557,000","17,965,310","22","32.29","58","32.31","5","952,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","35.72","+0.05","35.72","35.72","35.72","100,000","3,572,000","2","35.70","5","35.76","1","126,000,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","34.71","+0.03","34.82","34.91","34.64","14,902,000","517,947,940","2,844","34.71","261","34.72","546","4,132,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","36.93","+0.08","37.17","37.17","36.92","125,000","4,617,400","10","36.87","35","36.88","1","944,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","34.52","+0.07","34.56","34.70","34.49","138,000","4,765,380","22","34.50","5","34.51","1","180,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","33.22","-0.02","33.36","33.40","33.20","278,000","9,252,390","79","33.21","4","33.22","1","1,196,800,000","9,999.95","0.01"
"00758B","復華能源債","53.50","+0.10","53.50","53.50","53.50","100,000","5,350,000","2","53.40","100","53.55","50","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","57.45","+0.15","57.45","57.45","57.30","143,000","8,213,400","4","57.30","30","57.35","1","47,525,000","9,999.95","0.01"
"00760B","復華新興企業債","54.55","+0.05","54.75","54.75","54.50","208,000","11,354,200","23","54.50","28","54.55","1","402,020,000","9,999.95","0.01"
