上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/11/13
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.73","+0.12","27.74","27.75","27.70","29,209,000","810,041,940","2,772","27.73","115","27.74","2,222","8,924,192,000","9,999.95","0.01"
"00687B","國泰20年美債","28.78","+0.12","28.78","28.81","28.76","22,107,000","636,482,010","2,417","28.78","1,392","28.79","475","7,114,417,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.59","+0.03","9.58","9.59","9.58","100,600","964,749","6","9.58","101","9.59","106","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","40.98","+0.08","40.98","41.01","40.98","131,000","5,370,890","19","41.00","1","41.01","31","174,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.32","+0.11","35.30","35.37","35.30","185,000","6,540,020","41","35.32","37","35.33","14","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.83","+0.10","29.82","29.87","29.80","4,154,000","124,000,030","124","29.83","773","29.84","1","939,681,000","9,999.95","0.01"
"00697B","元大美債7-10","35.88","+0.05","35.83","35.93","35.83","364,000","13,064,480","95","35.87","43","35.89","36","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","30.61","+0.03","30.58","30.65","30.58","2,413,000","73,883,980","325","30.61","129","30.63","28","522,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.48","0.00","33.49","33.52","33.47","2,309,000","77,354,730","520","33.48","240","33.50","4","4,019,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.70","+0.06","36.69","36.73","36.69","2,415,000","88,653,990","148","36.70","5","36.71","6","1,485,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.79","-0.04","31.83","31.83","31.76","129,000","4,099,770","10","31.77","2","31.78","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.37","+0.09","34.31","34.42","34.31","4,848,000","166,671,230","1,469","34.37","14","34.40","24","2,985,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.49","+0.03","35.46","35.49","35.45","4,330,000","153,609,860","622","35.48","42","35.49","380","3,858,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.29","+0.06","33.24","33.31","33.24","282,000","9,387,160","40","33.28","37","33.29","10","1,178,989,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.25","+0.01","39.19","39.27","39.19","116,000","4,552,360","7","39.23","1","39.25","2","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.88","+0.04","15.84","15.88","15.84","17,000","269,500","5","15.87","44","15.89","1","27,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.22","+0.05","39.17","39.24","39.17","3,136,000","123,000,020","149","39.22","218","39.23","78","1,623,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.36","-0.03","37.36","37.41","37.36","215,000","8,039,890","11","37.36","1","37.38","2","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","35.95","+0.03","35.92","35.98","35.92","289,000","10,391,370","15","35.94","2","35.96","91","2,357,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.03","+0.05","32.03","32.03","32.03","100,000","3,203,000","4","31.99","1","32.02","1","1,164,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.92","+0.02","33.94","33.94","33.92","100,000","3,393,000","2","33.86","15","33.91","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.50","+0.07","32.50","32.52","32.46","2,732,000","88,790,140","555","32.49","215","32.50","19","4,775,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.86","+0.04","34.84","34.88","34.84","148,000","5,159,420","12","34.85","2","34.88","21","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.53","+0.03","33.49","33.54","33.49","125,000","4,191,500","12","33.54","10","33.55","11","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.76","+0.09","32.70","32.78","32.70","153,000","5,011,350","27","32.74","1","32.78","4","1,287,800,000","9,999.95","0.01"
"00758B","復華能源債","51.60","+0.15","51.60","51.60","51.60","100,000","5,160,000","2","51.50","45","51.70","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","55.70","+0.05","55.70","55.70","55.70","107,000","5,959,900","6","55.70","13","55.75","10","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","55.70","+0.15","55.70","55.70","55.65","111,000","6,182,250","7","55.60","5","55.70","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.36","+0.05","35.35","35.39","35.35","155,000","5,480,960","40","35.36","7","35.37","110","2,720,089,000","9,999.95","0.01"
