上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/12/09
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","26.99","-0.05","27.02","27.08","26.97","28,065,000","758,297,510","3,988","26.99","27","27.00","2,634","8,791,692,000","9,999.95","0.01"
"00687B","國泰20年美債","28.31","-0.05","28.35","28.40","28.28","32,488,000","920,852,940","3,056","28.31","320","28.32","2,057","6,853,417,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.40","-0.03","9.42","9.42","9.40","52,300","492,654","9","9.39","106","9.40","108","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","41.20","+0.05","41.20","41.25","41.16","337,000","13,877,880","144","41.19","18","41.20","49","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.28","-0.07","35.35","35.36","35.26","312,000","11,012,040","26","35.28","35","35.31","65","41,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.35","-0.03","29.38","29.43","29.32","5,700,000","167,389,870","143","29.34","61","29.35","612","928,681,000","9,999.95","0.01"
"00697B","元大美債7-10","35.88","-0.06","35.94","35.97","35.86","492,000","17,663,380","121","35.86","94","35.88","25","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","30.77","+0.04","30.75","30.86","30.75","1,470,000","45,238,110","380","30.76","100","30.77","95","511,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.49","-0.02","33.49","33.56","33.46","2,971,000","99,564,110","719","33.48","7","33.49","293","3,989,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.60","-0.05","36.65","36.69","36.58","2,585,000","94,640,520","162","36.60","23","36.61","28","1,492,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.65","-0.04","31.67","31.67","31.65","120,000","3,798,900","6","31.63","52","31.66","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.42","-0.05","34.47","34.51","34.40","4,020,000","138,403,430","106","34.42","20","34.43","33","2,986,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.49","-0.01","35.50","35.59","35.47","4,764,000","169,168,190","689","35.48","23","35.49","128","3,800,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.36","-0.03","33.33","33.44","33.33","339,000","11,306,560","34","33.35","55","33.36","56","1,180,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.56","-0.09","39.60","39.62","39.56","125,000","4,949,000","11","39.47","62","39.51","1","55,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.82","-0.05","15.82","15.82","15.82","500,000","7,910,000","4","15.83","5","15.85","20","27,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.09","-0.03","39.12","39.19","39.05","4,606,000","180,011,230","135","39.08","64","39.09","57","1,626,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.38","-0.03","37.43","37.43","37.38","312,000","11,668,950","13","37.38","7","37.47","10","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","35.94","0.00","35.94","36.02","35.92","345,000","12,408,540","20","35.92","55","35.93","3","2,363,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.92","-0.06","31.97","31.97","31.92","102,000","3,255,890","4","31.84","13","31.89","1","1,164,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.75","-0.08","33.75","33.75","33.75","100,000","3,375,000","4","33.70","14","33.75","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.38","-0.06","32.40","32.45","32.35","3,752,000","121,568,690","934","32.37","99","32.38","69","4,868,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.23","-0.05","34.30","34.30","34.23","113,000","3,868,900","6","34.19","20","34.26","20","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","32.97","-0.05","33.05","33.05","32.96","178,000","5,868,830","16","32.98","1","33.00","1","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","31.84","-0.13","31.92","31.95","31.83","156,000","4,969,140","26","31.85","1","31.86","45","1,363,800,000","9,999.95","0.01"
"00758B","復華能源債","51.10","0.00","51.10","51.10","51.10","100,000","5,110,000","2","50.95","20","51.20","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","54.75","-0.05","54.75","54.75","54.75","100,000","5,475,000","4","54.65","20","54.75","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","54.75","-0.10","54.80","54.80","54.75","103,000","5,639,400","3","54.65","5","54.70","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","34.80","-0.08","34.86","34.90","34.78","262,000","9,134,930","43","34.79","2","34.80","1","2,737,589,000","9,999.95","0.01"
