上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:112/09/21
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","29.95","-0.06","29.97","29.97","29.92","22,626,000","677,524,150","9,154","29.95","172","29.96","103","3,499,692,000","9,999.95","0.01"
"00687B","國泰20年美債","30.94","-0.11","30.82","30.94","30.80","26,538,000","819,232,900","3,564","30.93","137","30.94","44","1,521,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","40.27","+0.06","40.21","40.27","40.21","270,000","10,863,850","26","40.25","61","40.27","2","93,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","34.50","-0.09","34.42","34.50","34.40","235,000","8,098,890","19","34.49","20","34.50","9","25,186,000","9,999.95","0.01"
"00696B","富邦美債20年","31.37","-0.11","31.30","31.38","31.28","11,999,000","375,764,080","588","31.36","188","31.37","131","843,181,000","9,999.95","0.01"
"00697B","元大美債7-10","35.17","-0.09","35.03","35.17","35.03","246,000","8,640,460","56","35.17","2","35.18","101","18,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.99","+0.04","19.97","19.99","19.97","196,000","3,917,260","8","19.99","1","20.00","4","532,501,000","9,999.95","0.01"
"00719B","元大美債1-3","31.51","+0.02","31.44","31.52","31.44","6,120,000","192,759,340","301","31.50","367","31.51","2","156,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","34.02","+0.03","33.92","34.03","33.92","8,540,000","290,131,450","2,056","34.02","23","34.03","430","2,509,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.11","+0.13","45.10","45.11","45.10","51,000","2,300,600","2","45.11","1","45.15","1","4,622,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.37","+0.02","36.32","36.37","36.27","5,180,000","188,084,890","640","36.36","11","36.37","20","1,258,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","33.17","0.00","33.13","33.17","33.13","102,000","3,383,300","6","33.15","30","33.18","20","1,255,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","32.94","-0.06","32.94","32.94","32.84","5,487,000","180,497,690","528","32.94","20","32.95","211","2,812,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","36.30","+0.01","36.24","36.31","36.15","4,928,000","178,562,200","379","36.29","212","36.30","77","2,281,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","33.72","+0.03","33.58","33.73","33.58","136,000","4,584,410","17","33.72","50","33.74","1","1,132,489,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","38.89","+0.11","38.76","38.90","38.76","239,000","9,285,420","29","38.88","2","38.89","20","91,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.59","+0.03","15.56","15.59","15.56","1,005,000","15,657,730","14","15.59","8","15.60","64","31,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","38.83","+0.03","38.80","38.98","38.73","5,057,000","196,176,850","154","38.82","13","38.83","128","1,108,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.56","+0.06","37.55","37.56","37.54","106,000","3,980,820","11","37.56","1","37.57","2","11,128,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.21","+0.07","42.22","42.22","42.21","121,000","5,107,620","5","42.17","303","42.43","13","1,728,000","9,999.95","0.01"
"00746B","富邦A級公司債","35.91","-0.03","35.82","35.91","35.82","3,140,000","112,610,470","53","35.91","120","35.92","80","2,137,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.38","+0.02","31.35","31.38","31.35","101,000","3,169,350","3","31.34","1","31.40","10","952,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.46","+0.01","34.46","34.46","34.46","100,000","3,446,000","2","34.35","5","34.41","1","125,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","33.66","0.00","33.57","33.66","33.56","8,058,000","270,781,040","2,160","33.65","109","33.66","529","3,009,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","35.87","+0.02","35.79","35.87","35.79","106,000","3,801,980","7","35.85","15","35.88","1","553,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.20","-0.01","33.18","33.24","33.18","109,000","3,620,740","7","33.20","10","33.22","1","169,730,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.19","-0.01","32.14","32.19","32.10","330,000","10,609,210","54","32.18","1","32.19","19","1,162,800,000","9,999.95","0.01"
"00758B","復華能源債","51.10","+0.30","50.75","51.20","50.75","208,000","10,622,650","14","51.05","26","51.10","50","5,525,000","9,999.95","0.01"
