"114年07月30日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","26,262.71","+","271.94","1.05","",
"發行量加權股價指數","23,461.72","+","260.20","1.12","",
"臺灣公司治理100指數","14,234.14","+","166.33","1.18","",
"臺灣50指數","20,360.48","+","257.15","1.28","",
"臺灣50權重上限30%指數","17,059.81","+","159.12","0.94","",
"臺灣中型100指數","19,314.61","+","105.26","0.55","",
"臺灣資訊科技指數","40,851.92","+","517.61","1.28","",
"臺灣發達指數","10,091.59","+","121.44","1.22","",
"臺灣高股息指數","9,238.71","+","15.82","0.17","",
"臺灣就業99指數","13,354.94","+","147.65","1.12","",
"臺灣高薪100指數","11,925.89","+","105.90","0.90","",
"未含金融指數","20,517.82","+","238.84","1.18","",
"未含電子指數","18,549.40","+","208.61","1.14","",
"未含金融電子指數","13,538.27","+","191.87","1.44","",
"小型股300指數","10,463.28","+","56.82","0.55","",
"水泥窯製類指數","526.49","+","9.16","1.77","",
"塑膠化工類指數","615.60","+","15.74","2.62","",
"機電類指數","7,383.36","+","81.75","1.12","",
"水泥類指數","131.43","+","2.50","1.94","",
"食品類指數","2,124.61","+","11.50","0.54","",
"塑膠類指數","123.00","+","9.07","7.96","",
"紡織纖維類指數","507.79","+","3.07","0.61","",
"電機機械類指數","382.88","+","2.13","0.56","",
"電器電纜類指數","86.01","+","4.25","5.20","",
"化學生技醫療類指數","132.83","-","0.47","-0.35","",
"化學類指數","154.55","+","2.48","1.63","",
"生技醫療類指數","75.09","-","1.01","-1.33","",
"玻璃陶瓷類指數","56.76","+","0.54","0.96","",
"造紙類指數","250.13","+","1.68","0.68","",
"鋼鐵類指數","120.62","+","2.46","2.08","",
"橡膠類指數","227.92","+","0.68","0.30","",
"汽車類指數","329.60","+","6.19","1.91","",
"電子工業類指數","1,328.97","+","14.66","1.12","",
"半導體類指數","689.06","+","10.16","1.50","",
"電腦及週邊設備類指數","275.62","+","1.17","0.43","",
"光電類指數","34.97","+","0.32","0.92","",
"通信網路類指數","167.32","+","0.57","0.34","",
"電子零組件類指數","271.61","+","0.93","0.34","",
"電子通路類指數","244.56","+","1.80","0.74","",
"資訊服務類指數","210.70","+","0.30","0.14","",
"其他電子類指數","165.05","-","0.06","-0.04","",
"建材營造類指數","492.85","+","1.76","0.36","",
"航運類指數","186.63","+","0.70","0.38","",
"觀光餐旅類指數","110.03","-","0.10","-0.09","",
"金融保險類指數","2,124.06","+","13.51","0.64","",
"貿易百貨類指數","259.70","+","1.82","0.71","",
"油電燃氣類指數","62.78","+","4.58","7.87","",
"綠能環保類指數","103.32","+","0.18","0.17","",
"數位雲端類指數","54.06","+","0.35","0.65","",
"運動休閒類指數","77.90","+","0.77","1.00","",
"居家生活類指數","117.92","+","5.42","4.82","",
"其他類指數","287.30","-","2.50","-0.86","",
"臺指日報酬兩倍指數","62,108.26","+","1,362.50","2.24","",
"臺指反向一倍指數","2,631.53","-","29.85","-1.12","",
"電子類兩倍槓桿指數","83,529.45","+","1,822.74","2.23","",
"電子類反向指數","1,861.40","-","21.00","-1.12","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,651.83","-","35.68","-0.97","",
"臺灣中小型公司治理指數","9,702.83","+","13.13","0.14","",
"臺灣IPO指數","6,234.67","-","34.19","-0.55","",
"智慧中立指數","3,553.62","+","2.71","0.08","",
"臺灣5G指數","12,325.90","+","74.82","0.61","",
"臺灣企業社會責任中小型指數","10,606.29","+","63.30","0.60","",
"特選臺灣電動車代表指數","10,259.82","+","83.28","0.82","",
"臺灣科技龍頭通訊指數","10,812.60","+","86.30","0.80","",
"臺灣全市場指數","8,039.36","+","75.27","0.95","",
"臺灣全市場半導體指數","7,803.70","+","49.89","0.64","",
"臺灣智慧移動與電動車指數","6,076.77","+","14.13","0.23","",
"特選小資高價30指數","8,722.48","+","28.07","0.32","",
"特選臺灣綠能及電動車指數","6,077.35","+","56.82","0.94","",
"特選臺灣智能車供應鏈聯盟指數","7,564.97","+","60.48","0.81","",
"臺灣全市場半導體精選30指數","6,186.09","+","38.21","0.62","",
"特選臺灣高股息30指數","4,616.73","+","13.15","0.29","",
"臺灣友善環境指數","7,095.48","+","65.63","0.93","",
"台灣永續價值指數","6,562.98","+","56.11","0.86","",
"特選臺灣IC設計指數","4,445.99","-","16.41","-0.37","",
"特選臺灣環境永續高股息指數","6,234.11","-","8.61","-0.14","",
"臺灣友善環境50指數","5,999.96","+","68.14","1.15","",
"特選臺灣IC設計產業代表指數","5,456.68","-","25.88","-0.47","",
"特選臺灣綠能指數","5,479.16","+","19.49","0.36","",
"特選臺灣智慧50指數","5,389.22","+","35.74","0.67","",
"臺灣晶圓製造指數","6,010.78","+","8.56","0.14","",
"臺灣精選高息指數","5,121.23","+","6.06","0.12","",
"臺灣多因子優選高股息30指數","7,720.85","-","3.24","-0.04","",
"特選臺灣優利高填息30指數","7,260.82","+","2.90","0.04","",
"特選臺灣科技優息指數","8,517.34","+","17.15","0.20","",
"臺灣半導體收益指數","6,705.97","+","16.06","0.24","",
"臺灣優選成長高股息指數","7,498.55","+","17.60","0.24","",
"特選臺灣ESG低碳高息40指數","7,767.47","+","5.04","0.06","",
"臺灣優選多因子30指數","8,771.21","+","70.58","0.81","",
"臺灣創新科技50指數","8,063.34","+","46.98","0.59","",
"臺灣全市場新經濟產業指數","4,201.73","+","52.02","1.25","",
"臺灣ESG永續高股息等權重指數","5,561.23","+","30.85","0.56","",
"臺灣永續高息中小型指數","5,333.89","-","15.11","-0.28","",
"特選臺灣高息優質成長指數","5,486.88","+","6.35","0.12","",
"特選臺灣高息動能指數","6,129.68","+","7.65","0.12","",
"臺灣電子成長高息等權重指數","5,486.88","+","35.09","0.64","",
"特選臺灣優利成長指數","4,773.22","+","2.35","0.05","",
"臺灣價值高息指數","5,208.79","+","17.98","0.35","",
"特選臺灣IC設計動能指數","4,668.77","+","12.87","0.28","",
"臺灣科技高股息指數","4,787.25","+","7.17","0.15","",
"臺灣趨勢動能高股息指數","5,444.05","+","23.18","0.43","",
"特選臺灣科技高息成長指數","5,192.55","-","14.82","-0.28","",
"特選臺灣AI優息動能指數","4,710.98","+","2.89","0.06","",
"臺灣優選AI 50指數","4,809.30","+","5.58","0.12","",
"臺灣AI供應鏈聯盟指數","6,218.71","+","14.45","0.23","",
"台灣旗艦動能50指數","5,234.42","+","55.07","1.06","",
"特選臺灣動能趨勢指數","7,213.72","+","44.67","0.62","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","46,608.54","+","589.16","1.28","",
"金融類日報酬反向一倍指數","3,367.88","-","21.70","-0.64","",
"漲升股利150指數","10,003.32","+","83.07","0.84","",
"藍籌30指數","11,710.84","+","83.32","0.72","",
"工業菁英30指數","11,360.87","+","72.52","0.64","",
"低波動股利精選30指數","8,749.42","+","65.55","0.75","",
"中小型A級動能50指數","17,894.26","+","31.23","0.17","",
"特選高息低波指數","9,755.36","+","52.61","0.54","",
"臺灣永續指數","12,360.69","+","109.72","0.90","",
"存股雙十等權重指數","10,347.06","+","6.35","0.06","",
"特選大蘋果指數","11,589.58","+","45.13","0.39","",
"中小型300指數","11,192.88","+","57.99","0.52","",
"微波高息精選20指數","8,720.14","+","51.80","0.60","",
"特選世代行動通訊指數","9,639.08","+","28.51","0.30","",
"智慧投資多因子30指數","7,477.64","+","26.90","0.36","",
"臺股期貨指數","13,007.87","+","110.25","0.85","",
"特選價值成長指數","9,599.18","+","90.24","0.95","",
"臺灣上櫃永續指數","6,603.39","-","12.84","-0.19","",
"特選台股領航指數","11,738.75","+","113.11","0.97","",
"特選Smart多因子指數","9,611.77","+","85.07","0.89","",
"特選ESG高股息指數","6,771.08","+","30.03","0.45","",
"特選上櫃ESG成長指數","4,579.11","-","39.49","-0.86","",
"臺灣優息存股指數","5,003.45","+","31.02","0.62","",
"特選上櫃ESG永續高股息指數","6,936.69","+","37.05","0.54","",
"特選臺灣金融高股息存股指數","6,895.82","+","41.43","0.60","",
"特選臺灣產業龍頭存股等權重指數","6,653.19","+","62.95","0.96","",
"上櫃ESG 30指數","6,059.31","-","23.70","-0.39","",
"臺灣ESG低碳50指數","8,170.90","+","50.13","0.62","",
"臺灣創新板指數","8,643.01","+","261.89","3.12","",
"特選上櫃ESG龍頭指數","5,763.65","+","24.51","0.43","",
"臺灣市值動能50指數","5,154.50","+","33.07","0.65","",
"臺灣淨零轉型ESG 50指數","--","","--","--","",
"臺灣護城河概念優選50指數","5,178.74","+","42.78","0.83","",
"特選臺灣中小型精選動能100指數","4,476.38","+","22.06","0.50","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","39,933.72","+","427.19","1.08","",
"發行量加權股價報酬指數","53,024.70","+","606.45","1.16","",
"臺灣公司治理100報酬指數","21,286.93","+","252.68","1.20","",
"臺灣50報酬指數","46,156.19","+","597.05","1.31","",
"臺灣50權重上限30%報酬指數","39,679.65","+","390.74","0.99","",
"臺灣中型100報酬指數","41,022.32","+","255.88","0.63","",
