"113年11月01日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,838.09","-","35.99","-0.14","",
"發行量加權股價指數","22,780.08","-","40.35","-0.18","",
"臺灣公司治理100指數","13,525.27","-","75.25","-0.55","",
"臺灣50指數","18,928.25","-","111.81","-0.59","",
"臺灣50權重上限30%指數","16,324.84","-","106.62","-0.65","",
"臺灣中型100指數","19,495.25","+","64.81","0.33","",
"臺灣資訊科技指數","37,770.38","-","173.34","-0.46","",
"臺灣發達指數","10,069.33","-","22.07","-0.22","",
"臺灣高股息指數","9,470.53","+","7.71","0.08","",
"臺灣就業99指數","13,318.17","-","40.94","-0.31","",
"臺灣高薪100指數","11,898.67","+","14.26","0.12","",
"未含金融指數","19,917.91","-","24.12","-0.12","",
"未含電子指數","19,827.64","+","47.59","0.24","",
"未含金融電子指數","15,264.97","+","109.46","0.72","",
"小型股300指數","11,511.49","+","152.65","1.34","",
"水泥窯製類指數","616.64","+","1.28","0.21","",
"塑膠化工類指數","675.65","+","4.91","0.73","",
"機電類指數","6,914.69","-","22.65","-0.33","",
"水泥類指數","160.27","+","0.19","0.12","",
"食品類指數","2,328.57","-","5.68","-0.24","",
"塑膠類指數","140.98","+","0.07","0.05","",
"紡織纖維類指數","630.53","-","13.34","-2.07","",
"電機機械類指數","397.48","+","2.13","0.54","",
"電器電纜類指數","101.65","+","1.50","1.50","",
"化學生技醫療類指數","137.33","+","1.68","1.24","",
"化學類指數","169.46","+","1.90","1.13","",
"生技醫療類指數","75.13","+","0.97","1.31","",
"玻璃陶瓷類指數","53.02","+","0.40","0.76","",
"造紙類指數","317.63","+","4.99","1.60","",
"鋼鐵類指數","134.41","+","1.76","1.33","",
"橡膠類指數","275.32","+","3.15","1.16","",
"汽車類指數","385.85","-","1.45","-0.37","",
"電子工業類指數","1,240.34","-","4.43","-0.36","",
"半導體類指數","627.27","-","3.03","-0.48","",
"電腦及週邊設備類指數","270.25","+","1.94","0.72","",
"光電類指數","39.96","+","0.21","0.53","",
"通信網路類指數","158.56","+","0.30","0.19","",
"電子零組件類指數","228.05","-","1.70","-0.74","",
"電子通路類指數","259.24","+","2.98","1.16","",
"資訊服務類指數","202.56","+","0.92","0.46","",
"其他電子類指數","185.27","-","2.04","-1.09","",
"建材營造類指數","558.83","+","15.88","2.92","",
"航運類指數","196.05","+","6.58","3.47","",
"觀光餐旅類指數","123.43","+","2.02","1.66","",
"金融保險類指數","2,066.21","-","13.51","-0.65","",
"貿易百貨類指數","300.36","-","9.98","-3.22","",
"油電燃氣類指數","68.82","+","0.18","0.26","",
"綠能環保類指數","120.00","+","2.03","1.72","",
"數位雲端類指數","66.05","-","0.20","-0.30","",
"運動休閒類指數","98.50","-","0.26","-0.26","",
"居家生活類指數","133.55","-","1.42","-1.05","",
"其他類指數","360.88","+","1.03","0.29","",
"臺指日報酬兩倍指數","61,550.93","-","218.43","-0.35","",
"臺指反向一倍指數","2,845.75","+","5.02","0.18","",
"電子類兩倍槓桿指數","77,552.53","-","555.96","-0.71","",
"電子類反向指數","2,123.85","+","7.53","0.36","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,205.58","+","39.41","0.95","",
"臺灣中小型公司治理指數","10,189.19","-","49.26","-0.48","",
"臺灣IPO指數","5,571.95","+","36.03","0.65","",
"智慧中立指數","3,757.29","-","18.66","-0.49","",
"臺灣5G指數","11,195.25","-","75.60","-0.67","",
"臺灣企業社會責任中小型指數","11,830.62","+","35.28","0.30","",
"特選臺灣電動車代表指數","10,223.20","-","44.37","-0.43","",
"臺灣5G+通訊指數","10,144.18","-","43.59","-0.43","",
"臺灣全市場指數","7,900.30","-","13.21","-0.17","",
"臺灣全市場半導體指數","7,678.99","-","26.25","-0.34","",
"臺灣智慧移動與電動車指數","5,782.95","-","27.02","-0.47","",
"特選小資高價30指數","8,004.70","-","18.04","-0.22","",
"特選臺灣綠能及電動車指數","6,158.21","-","8.66","-0.14","",
"特選臺灣智能車供應鏈聯盟指數","7,269.82","-","46.09","-0.63","",
"臺灣全市場半導體精選30指數","6,011.00","-","28.36","-0.47","",
"特選臺灣高股息30指數","5,168.05","-","35.33","-0.68","",
"臺灣友善環境指數","6,968.81","-","24.95","-0.36","",
"台灣永續價值指數","6,324.04","-","44.44","-0.70","",
"特選臺灣IC設計指數","4,184.28","-","0.01","--","",
"特選臺灣環境永續高股息指數","6,816.34","+","60.09","0.89","",
"臺灣友善環境50指數","5,873.37","-","33.34","-0.56","",
"特選臺灣IC設計產業代表指數","5,659.58","+","19.86","0.35","",
"特選臺灣綠能指數","5,473.48","-","28.82","-0.52","",
"特選臺灣智慧50指數","5,329.28","+","1.44","0.03","",
"臺灣晶圓製造指數","6,080.23","-","46.04","-0.75","",
"臺灣精選高息指數","5,255.39","+","16.04","0.31","",
"臺灣多因子優選高股息30指數","8,806.75","-","22.78","-0.26","",
"特選臺灣優利高填息30指數","7,374.58","+","18.38","0.25","",
"特選臺灣科技優息指數","8,670.91","-","29.04","-0.33","",
"臺灣半導體收益指數","6,692.98","-","18.27","-0.27","",
"臺灣優選成長高股息指數","7,691.19","-","16.73","-0.22","",
"特選臺灣ESG低碳高息40指數","8,195.88","-","40.02","-0.49","",
"臺灣優選多因子30指數","8,746.28","-","97.85","-1.11","",
"臺灣創新科技50指數","7,512.74","-","36.10","-0.48","",
"臺灣全市場新經濟產業指數","5,005.57","-","6.06","-0.12","",
"臺灣ESG永續高股息等權重指數","6,267.57","+","36.35","0.58","",
"臺灣永續高息中小型指數","5,697.24","+","13.42","0.24","",
"特選臺灣高息優質成長指數","5,975.22","+","16.20","0.27","",
"特選臺灣高息動能指數","6,543.98","-","12.01","-0.18","",
"臺灣電子成長高息等權重指數","5,907.53","+","39.13","0.67","",
"特選臺灣優利成長指數","5,214.50","+","47.53","0.92","",
"臺灣價值高息指數","5,527.14","+","14.57","0.26","",
"特選臺灣IC設計動能指數","4,790.76","-","10.81","-0.23","",
"臺灣科技高股息指數","5,339.14","+","7.17","0.13","",
"臺灣趨勢動能高股息指數","5,751.16","+","26.60","0.46","",
"特選臺灣科技高息成長指數","5,184.21","-","0.34","-0.01","",
"特選臺灣AI優息動能指數","4,903.81","+","29.16","0.60","",
"臺灣優選AI 50指數","4,835.76","-","12.87","-0.27","",
"臺灣AI供應鏈聯盟指數","5,339.18","+","17.09","0.32","",
"台灣旗艦動能50指數","5,191.90","-","13.47","-0.26","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","45,526.70","-","599.28","-1.30","",
"金融類日報酬反向一倍指數","3,568.07","+","23.03","0.65","",
"漲升股利150指數","9,980.45","-","37.32","-0.37","",
"藍籌30指數","10,722.82","-","65.55","-0.61","",
"工業菁英30指數","11,133.16","-","90.88","-0.81","",
"低波動股利精選30指數","8,352.88","-","46.11","-0.55","",
"中小型A級動能50指數","24,287.28","+","229.27","0.95","",
"特選高息低波指數","10,362.85","-","56.50","-0.54","",
"臺灣永續指數","11,943.06","-","63.77","-0.53","",
"價值投資指數","7,951.19","-","15.92","-0.20","",
"存股雙十等權重指數","9,466.11","-","10.95","-0.12","",
"特選大蘋果指數","11,541.73","-","75.97","-0.65","",
"中小型300指數","11,680.93","+","60.97","0.52","",
"臺灣500指數","11,458.08","-","18.43","-0.16","",
"臺灣勞工權益指數","9,759.05","-","32.35","-0.33","",
"微波高息精選20指數","9,069.65","-","26.76","-0.29","",
"特選世代行動通訊指數","8,606.46","+","37.71","0.44","",
"智慧投資多因子30指數","7,714.98","-","60.65","-0.78","",
"臺股期貨指數","12,410.73","-","82.36","-0.66","",
"特選價值成長指數","9,876.52","+","166.34","1.71","",
"臺灣上櫃永續指數","7,893.64","-","19.46","-0.25","",
"特選台股領航指數","11,502.06","-","54.52","-0.47","",
"特選Smart多因子指數","9,244.84","-","23.13","-0.25","",
"特選ESG高股息指數","6,877.56","+","27.27","0.40","",
"特選上櫃ESG成長指數","5,731.29","-","33.23","-0.58","",
"特選上櫃ESG電子菁英指數","5,789.80","-","44.43","-0.76","",
"臺灣優息存股指數","5,234.48","-","36.78","-0.70","",
"特選上櫃ESG永續高股息指數","7,246.37","-","22.43","-0.31","",
"特選臺灣金融高股息存股指數","6,634.11","-","51.93","-0.78","",
"特選臺灣產業龍頭存股等權重指數","6,893.43","-","3.78","-0.05","",
"上櫃ESG 30指數","6,651.96","-","40.00","-0.60","",
"臺灣ESG低碳50指數","7,756.04","-","50.98","-0.65","",
"臺灣創新板指數","7,651.58","+","40.79","0.54","",
"特選上櫃ESG龍頭指數","6,398.48","-","45.08","-0.70","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","38,350.21","-","52.92","-0.14","",
"發行量加權股價報酬指數","50,261.53","-","88.30","-0.18","",
"臺灣公司治理100報酬指數","19,746.08","-","109.86","-0.55","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","22,184.52","-","68.21","-0.31","",
"臺灣高薪100報酬指數","19,119.61","+","22.92","0.12","",
"未含金融電子報酬指數","34,965.97","+","252.64","0.73","",
"小型股300報酬指數","16,270.63","+","215.76","1.34","",
"水泥類報酬指數","340.02","+","0.42","0.12","",
"食品類報酬指數","3,891.57","-","9.50","-0.24","",
"塑膠類報酬指數","272.87","+","0.14","0.05","",
"紡織纖維類報酬指數","1,107.95","-","23.45","-2.07","",
"電機機械類報酬指數","623.14","+","3.34","0.54","",
"電器電纜類報酬指數","167.71","+","2.48","1.50","",
"化學生技醫療類報酬指數","226.55","+","2.77","1.24","",
"化學類報酬指數","304.29","+","3.42","1.14","",
"生技醫療類報酬指數","110.27","+","1.42","1.30","",
"玻璃陶瓷類報酬指數","67.49","+","0.52","0.78","",
"造紙類報酬指數","514.89","+","8.09","1.60","",
"鋼鐵類報酬指數","241.91","+","3.16","1.32","",
"橡膠類報酬指數","467.71","+","5.35","1.16","",
"汽車類報酬指數","649.07","-","2.43","-0.37","",
"電子工業類報酬指數","2,466.99","-","8.81","-0.36","",
"半導體類報酬指數","1,164.11","-","5.62","-0.48","",
"電腦及週邊設備類報酬指數","638.58","+","4.58","0.72","",
"光電類報酬指數","62.26","+","0.34","0.55","",
"通信網路類報酬指數","356.12","+","0.67","0.19","",
"電子零組件類報酬指數","449.69","-","3.34","-0.74","",
"電子通路類報酬指數","691.55","+","7.93","1.16","",
"資訊服務類報酬指數","513.21","+","2.34","0.46","",
"其他電子類報酬指數","322.09","-","3.54","-1.09","",
"建材營造類報酬指數","1,206.20","+","35.21","3.01","",
"航運類報酬指數","390.90","+","13.13","3.48","",
"觀光餐旅類報酬指數","180.81","+","2.96","1.66","",
"金融保險類報酬指數","3,800.90","-","24.85","-0.65","",
"貿易百貨類報酬指數","498.41","-","16.56","-3.22","",
"油電燃氣類報酬指數","114.05","+","0.29","0.25","",
"綠能環保類報酬指數","125.95","+","2.13","1.72","",
"數位雲端類報酬指數","68.58","-","0.22","-0.32","",
"運動休閒類報酬指數","105.09","-","0.27","-0.26","",
"居家生活類報酬指數","142.76","-","1.53","-1.06","",
"其他類報酬指數","655.11","+","1.88","0.29","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,798.51","+","44.97","0.95","",
"臺灣中小型公司治理報酬指數","14,253.78","-","68.91","-0.48","",
"臺灣IPO報酬指數","6,782.31","+","43.86","0.65","",
"智慧中立報酬指數","4,883.50","-","24.26","-0.49","",
"加權指數掩護性臺指買權價外5%報酬指數","9,736.79","-","0.01","--","",
"臺灣5G報酬指數","13,545.27","-","91.47","-0.67","",
"臺灣企業社會責任中小型報酬指數","14,934.91","+","44.55","0.30","",
"特選臺灣電動車代表報酬指數","12,207.70","-","52.98","-0.43","",
"臺灣5G+通訊報酬指數","11,846.11","-","50.91","-0.43","",
"臺灣全市場報酬指數","9,031.53","-","15.03","-0.17","",
"臺灣全市場半導體報酬指數","8,913.38","-","30.48","-0.34","",
"臺灣智慧移動與電動車報酬指數","6,742.34","-","31.50","-0.47","",
"特選小資高價30報酬指數","9,045.29","-","20.38","-0.22","",
"特選臺灣綠能及電動車報酬指數","7,133.07","-","10.03","-0.14","",
"特選臺灣智能車供應鏈聯盟報酬指數","8,359.50","-","53.01","-0.63","",
"臺灣全市場半導體精選30報酬指數","6,847.70","-","32.31","-0.47","",
"特選臺灣高股息30報酬指數","7,062.57","-","47.07","-0.66","",
"臺灣友善環境報酬指數","7,938.21","-","28.42","-0.36","",
"台灣永續價值報酬指數","6,997.38","-","49.18","-0.70","",
"特選臺灣IC設計報酬指數","4,900.64","-","0.01","--","",
"特選臺灣環境永續高股息報酬指數","9,214.71","+","85.68","0.94","",
"臺灣友善環境50報酬指數","6,693.34","-","37.99","-0.56","",
"特選臺灣IC設計產業代表報酬指數","6,632.16","+","23.27","0.35","",
"特選臺灣綠能報酬指數","6,095.10","-","32.09","-0.52","",
"特選臺灣智慧50報酬指數","6,160.00","+","1.67","0.03","",
"臺灣晶圓製造報酬指數","6,897.29","-","52.23","-0.75","",
"臺灣精選高息報酬指數","7,150.42","+","21.83","0.31","",
"臺灣多因子優選高股息30報酬指數","10,561.82","-","27.31","-0.26","",
"特選臺灣優利高填息30報酬指數","9,142.35","+","22.78","0.25","",
"特選臺灣科技優息報酬指數","9,640.07","-","32.29","-0.33","",
"臺灣半導體收益報酬指數","7,362.60","-","20.10","-0.27","",
"臺灣優選成長高股息報酬指數","8,450.06","-","18.37","-0.22","",
"特選臺灣ESG低碳高息40報酬指數","9,063.94","-","44.26","-0.49","",
"臺灣優選多因子30報酬指數","9,323.92","-","104.30","-1.11","",
"臺灣創新科技50報酬指數","8,027.30","-","38.58","-0.48","",
"臺灣全市場新經濟產業報酬指數","5,331.19","-","6.45","-0.12","",
"臺灣ESG永續高股息等權重報酬指數","6,806.17","+","39.48","0.58","",
"臺灣永續高息中小型報酬指數","6,055.45","+","14.26","0.24","",
"特選臺灣高息優質成長報酬指數","6,267.64","+","16.98","0.27","",
"特選臺灣高息動能報酬指數","6,834.59","-","12.55","-0.18","",
"臺灣電子成長高息等權重報酬指數","6,169.22","+","40.86","0.67","",
"特選臺灣優利成長報酬指數","5,468.45","+","49.84","0.92","",
"臺灣價值高息報酬指數","5,771.23","+","15.21","0.26","",
"特選臺灣IC設計動能報酬指數","4,896.37","-","11.04","-0.22","",
