上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/12/10
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.10","+0.11","27.02","27.10","27.00","35,083,000","949,521,300","2,664","27.09","120","27.10","1,287","8,794,692,000","9,999.95","0.01"
"00687B","國泰20年美債","28.44","+0.13","28.36","28.44","28.33","33,330,000","946,255,890","2,009","28.43","1,213","28.44","1,396","6,857,417,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.41","+0.01","9.40","9.41","9.40","50,500","475,200","3","9.41","109","9.42","206","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","41.27","+0.07","41.13","41.27","41.13","591,000","24,372,830","80","41.26","1","41.27","9","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.35","+0.07","35.23","35.35","35.21","383,000","13,525,430","23","35.33","62","35.34","4","41,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.45","+0.10","29.36","29.45","29.36","5,209,000","153,305,200","109","29.44","51","29.45","1","928,681,000","9,999.95","0.01"
"00697B","元大美債7-10","35.94","+0.06","35.82","35.94","35.81","446,000","16,006,890","69","35.93","37","35.95","51","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","30.84","+0.07","30.79","30.85","30.76","1,412,000","43,483,450","302","30.83","9","30.84","4","511,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.54","+0.05","33.49","33.55","33.46","3,789,000","126,942,910","563","33.53","409","33.54","22","4,030,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.65","+0.05","36.60","36.65","36.57","575,000","21,058,350","95","36.65","3","36.66","3","1,492,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.69","+0.04","31.68","31.71","31.68","120,000","3,803,600","5","31.68","58","31.70","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.46","+0.04","34.40","34.46","34.40","3,807,000","131,125,460","80","34.46","35","34.47","1","2,986,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.56","+0.07","35.49","35.56","35.46","5,564,000","197,697,500","478","35.55","236","35.56","554","3,800,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.41","+0.05","33.36","33.41","33.34","284,000","9,483,920","29","33.40","2","33.41","37","1,180,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.59","+0.03","39.53","39.62","39.53","118,000","4,670,270","8","39.58","85","39.59","1","55,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.82","0.00","15.79","15.82","15.79","500,000","7,909,940","5","15.83","5","15.85","20","27,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.15","+0.06","38.94","39.15","38.94","3,119,000","122,005,070","67","39.15","29","39.16","60","1,628,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.40","+0.02","37.40","37.45","37.40","340,000","12,730,540","16","37.40","22","37.45","2","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.00","+0.06","35.92","36.00","35.92","2,146,000","77,161,060","91","35.99","127","36.00","1","2,365,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.94","+0.02","31.94","31.94","31.94","101,000","3,225,940","3","31.92","5","31.95","15","1,164,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.83","+0.08","33.83","33.83","33.83","100,000","3,383,000","4","33.74","13","33.81","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.45","+0.07","32.36","32.45","32.36","3,612,000","117,030,320","663","32.44","56","32.45","205","4,868,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.30","+0.07","34.24","34.30","34.24","110,000","3,770,820","7","34.23","20","34.31","1","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.00","+0.03","33.03","33.05","33.00","108,000","3,568,080","8","33.04","1","33.07","15","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","31.79","-0.05","31.76","31.80","31.73","124,000","3,941,960","18","31.78","2","31.80","25","1,363,800,000","9,999.95","0.01"
"00758B","復華能源債","51.20","+0.10","51.20","51.20","51.20","100,000","5,120,000","2","51.05","45","51.35","11","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","54.80","+0.05","54.80","54.80","54.80","100,000","5,480,000","4","54.80","21","54.85","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","54.80","+0.05","54.70","54.80","54.65","106,000","5,808,250","6","54.75","11","54.85","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","34.87","+0.07","34.79","34.88","34.79","482,000","16,800,240","27","34.87","1","34.88","1","2,737,589,000","9,999.95","0.01"
"00764B","群益25年美債","28.46","+0.11","28.35","28.46","28.35","3,995,000","113,610,240","128","28.45","10","28.46","28","1,350,500,000","9,999.95","0.01"
"00768B","復華20年美債","51.45","+0.20","51.35","51.45","51.30","2,364,000","121,465,450","75","51.40","5","51.45","271","652,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.14","+0.06","34.08","34.14","34.05","2,324,000","79,252,800","335","34.13","31","34.14","30","3,467,790,000","9,999.95","0.01"
"00773B","中信優先金融債","36.56","+0.06","36.50","36.56","36.47","1,129,000","41,237,790","84","36.55","1","36.56","28","2,612,790,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","33.22","+0.09","33.22","33.22","33.22","100,000","3,322,000","2","33.12","20","33.21","1","1,862,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","35.33","+0.05","35.33","35.33","35.33","100,000","3,533,000","2","35.25","10","35.32","1","1,493,650,000","9,999.95","0.01"
"00779B","凱基美債25+","28.77","+0.09","28.71","28.77","28.71","307,000","8,832,020","4","28.74","105","28.77","1","1,163,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","37.63","+0.03","37.61","37.64","37.58","191,000","7,186,790","58","37.63","54","37.64","1","256,102,000","9,999.95","0.01"
"00781B","國泰A級科技債","29.77","+0.04","29.69","29.77","29.69","119,000","3,539,670","11","29.74","71","29.77","58","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","31.07","+0.03","31.02","31.08","31.02","139,000","4,319,140","9","31.06","51","31.11","29","17,467,000","9,999.95","0.01"
"00785B","富邦金融投等債","35.60","+0.08","35.54","35.60","35.54","114,000","4,056,860","7","35.55","23","35.60","1","1,016,966,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","32.89","+0.05","32.84","33.04","32.84","42,000","1,383,230","8","32.85","41","32.96","1","30,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","32.78","-0.01","32.77","32.78","32.77","14,000","458,820","6","32.77","65","32.84","1","15,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","30.17","+0.04","30.15","30.17","30.15","22,000","663,420","6","30.16","1","30.20","1","35,206,000","9,999.95","0.01"
"00789B","復華公司債A3","49.29","+0.11","49.21","49.29","49.21","101,000","4,978,210","5","49.26","8","49.29","1","416,100,000","9,999.95","0.01"
"00791B","復華信用債1-5","56.40","+0.10","56.40","56.40","56.40","100,000","5,640,000","2","56.30","1","56.35","1","261,600,000","9,999.95","0.01"
