"112年01月04日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,253.46","-","18.26","-0.11","",
"發行量加權股價指數","14,199.13","-","24.99","-0.18","",
"臺灣公司治理100指數","8,072.94","-","30.36","-0.37","",
"臺灣50指數","10,744.98","-","51.87","-0.48","",
"臺灣50權重上限30%指數","10,274.57","-","40.48","-0.39","",
"臺灣中型100指數","12,646.97","+","33.91","0.27","",
"臺灣資訊科技指數","18,175.16","-","112.90","-0.62","",
"臺灣發達指數","9,539.73","-","8.90","-0.09","",
"臺灣高股息指數","5,944.30","-","28.77","-0.48","",
"臺灣就業99指數","8,758.36","+","0.57","0.01","",
"臺灣高薪100指數","7,879.40","-","7.66","-0.10","",
"未含金融指數","12,174.77","-","30.05","-0.25","",
"未含電子指數","17,054.97","+","18.18","0.11","",
"未含金融電子指數","14,251.58","+","1.69","0.01","",
"小型股300指數","8,120.71","+","35.88","0.44","",
"水泥窯製類指數","597.55","+","1.19","0.20","",
"塑膠化工類指數","813.15","-","1.03","-0.13","",
"機電類指數","3,637.45","-","12.80","-0.35","",
"水泥類指數","153.05","+","0.26","0.17","",
"食品類指數","1,807.56","-","1.12","-0.06","",
"塑膠類指數","237.83","-","0.65","-0.27","",
"紡織纖維類指數","577.60","+","1.10","0.19","",
"電機機械類指數","226.60","+","0.22","0.10","",
"電器電纜類指數","105.76","+","0.48","0.46","",
"化學生技醫療類指數","115.18","","--","--","",
"化學類指數","127.51","+","0.56","0.44","",
"生技醫療類指數","70.92","-","0.27","-0.38","",
"玻璃陶瓷類指數","56.23","+","0.19","0.34","",
"造紙類指數","297.93","+","5.38","1.84","",
"鋼鐵類指數","140.84","-","0.90","-0.63","",
"橡膠類指數","230.92","+","1.07","0.47","",
"汽車類指數","325.27","+","3.40","1.06","",
"電子工業類指數","647.92","-","2.40","-0.37","",
"半導體類指數","302.72","-","1.92","-0.63","",
"電腦及週邊設備類指數","123.95","+","0.03","0.02","",
"光電類指數","32.38","+","0.31","0.97","",
"通信網路類指數","125.63","+","0.86","0.69","",
"電子零組件類指數","152.56","-","0.88","-0.57","",
"電子通路類指數","167.73","-","0.59","-0.35","",
"資訊服務類指數","123.30","+","0.61","0.50","",
"其他電子類指數","93.28","-","0.18","-0.19","",
"建材營造類指數","347.35","+","1.61","0.47","",
"航運類指數","161.00","-","2.76","-1.69","",
"觀光類指數","117.46","+","0.56","0.48","",
"金融保險類指數","1,498.00","+","4.87","0.33","",
"貿易百貨類指數","285.19","+","3.54","1.26","",
"油電燃氣類指數","104.98","-","0.43","-0.41","",
"其他類指數","359.54","+","2.72","0.76","",
"臺指日報酬兩倍指數","25,200.52","-","88.86","-0.35","",
"臺指反向一倍指數","4,817.65","+","8.45","0.18","",
"電子類兩倍槓桿指數","23,040.65","-","171.33","-0.74","",
"電子類反向指數","4,424.78","+","16.27","0.37","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,261.38","-","8.49","-0.20","",
"臺灣中小型公司治理指數","6,692.21","+","38.16","0.57","",
"臺灣IPO指數","4,611.25","+","43.99","0.96","",
"智慧中立指數","3,443.49","-","12.31","-0.36","",
"臺灣5G指數","6,969.39","-","32.44","-0.46","",
"臺灣企業社會責任中小型指數","7,935.58","+","9.91","0.13","",
"特選臺灣電動車代表指數","5,519.47","+","7.40","0.13","",
"臺灣5G+通訊指數","5,231.74","-","28.49","-0.54","",
"臺灣全市場指數","4,804.82","-","8.66","-0.18","",
"臺灣全市場半導體指數","4,372.96","-","14.27","-0.33","",
"臺灣電動車與自駕科技永續概念指數","3,872.00","-","20.74","-0.53","",
"臺灣智慧移動與電動車指數","3,598.58","-","16.82","-0.47","",
"特選小資高價30指數","4,238.32","-","5.02","-0.12","",
"特選臺灣綠能及電動車指數","4,207.12","+","7.83","0.19","",
"特選臺灣智能車供應鏈聯盟指數","3,925.72","-","18.54","-0.47","",
"臺灣全市場半導體精選30指數","3,459.01","-","11.84","-0.34","",
"特選臺灣高股息30指數","3,639.96","-","27.53","-0.75","",
"臺灣友善環境指數","4,282.64","-","13.34","-0.31","",
"台灣永續價值指數","4,037.99","-","3.38","-0.08","",
"特選臺灣IC設計指數","2,642.85","+","12.88","0.49","",
"特選臺灣環境永續高股息指數","4,026.90","-","9.97","-0.25","",
"臺灣友善環境50指數","3,703.85","-","17.30","-0.46","",
"特選台灣策略高股息30指數","3,673.02","+","1.03","0.03","",
"特選臺灣IC設計產業代表指數","3,131.79","+","11.43","0.37","",
"特選臺灣綠能指數","4,732.76","+","27.92","0.59","",
"特選臺灣成長高股息指數","3,797.33","-","11.28","-0.30","",
"特選臺灣智慧50指數","3,561.59","-","16.38","-0.46","",
"特選臺灣標竿PCB指數","3,425.13","-","35.62","-1.03","",
"臺灣晶圓製造指數","3,991.65","-","13.89","-0.35","",
"臺灣精選高息指數","3,671.99","-","19.95","-0.54","",
"臺灣多因子優選高股息30指數","4,673.58","-","9.50","-0.20","",
"特選臺灣優利高填息30指數","4,346.43","-","24.53","-0.56","",
"臺灣多因子優選成長30指數","5,109.95","-","16.29","-0.32","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,777.63","+","160.58","0.65","",
"金融類日報酬反向一倍指數","5,093.17","-","16.67","-0.33","",
"漲升股利150指數","7,531.38","-","6.14","-0.08","",
"藍籌30指數","6,901.61","-","10.44","-0.15","",
"工業菁英30指數","7,321.62","-","23.99","-0.33","",
"電子菁英30指數","7,255.98","+","3.12","0.04","",
"低波動股利精選30指數","6,266.64","-","15.70","-0.25","",
"中小型A級動能50指數","13,915.78","+","17.55","0.13","",
"特選高息低波指數","6,454.76","-","10.44","-0.16","",
"臺灣永續指數","7,224.71","-","25.10","-0.35","",
"特選內需高收益指數","5,672.26","+","17.24","0.30","",
"價值投資指數","5,466.10","-","11.22","-0.20","",
"存股雙十等權重指數","6,513.17","-","9.31","-0.14","",
"特選大蘋果指數","6,327.80","-","29.53","-0.46","",
"中小型300指數","8,134.41","+","27.18","0.34","",
"特股高息20指數","5,656.11","+","19.45","0.35","",
"臺灣500指數","7,327.36","-","12.74","-0.17","",
"臺灣勞工權益指數","6,993.69","+","11.30","0.16","",
"微波高息精選20指數","6,110.80","-","19.14","-0.31","",
"特選世代行動通訊指數","5,704.06","+","71.60","1.27","",
"智慧投資多因子30指數","4,629.56","-","22.47","-0.48","",
"臺股期貨指數","7,494.83","-","11.61","-0.15","",
"特選價值成長指數","6,150.07","+","1.69","0.03","",
"臺灣上櫃永續指數","5,405.77","+","28.39","0.53","",
"特選台股領航指數","6,303.83","-","27.32","-0.43","",
"特選Smart多因子指數","5,245.88","-","26.14","-0.50","",
"特選ESG高股息指數","3,822.56","-","10.05","-0.26","",
"特選上櫃ESG成長指數","3,806.09","+","9.42","0.25","",
"特選上櫃ESG電子菁英指數","3,873.56","+","12.02","0.31","",
"新臺灣高股息指數","4,346.44","+","6.54","0.15","",
"臺灣優息存股指數","4,632.97","+","12.32","0.27","",
"特選上櫃ESG永續高股息指數","5,459.13","+","10.99","0.20","",
"特選臺灣金融高股息存股指數","4,820.86","+","22.33","0.47","",
