"113年04月18日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","23,145.77","+","94.20","0.41","",
"發行量加權股價指數","20,301.20","+","87.87","0.43","",
"臺灣公司治理100指數","11,639.47","+","31.56","0.27","",
"臺灣50指數","15,881.13","+","41.60","0.26","",
"臺灣50權重上限30%指數","14,197.43","+","55.43","0.39","",
"臺灣中型100指數","19,399.14","+","133.98","0.70","",
"臺灣資訊科技指數","31,517.02","+","43.26","0.14","",
"臺灣發達指數","9,854.59","+","80.88","0.83","",
"臺灣高股息指數","9,425.29","+","22.59","0.24","",
"臺灣就業99指數","12,412.68","+","20.29","0.16","",
"臺灣高薪100指數","10,643.84","+","31.89","0.30","",
"未含金融指數","17,794.64","+","68.91","0.39","",
"未含電子指數","19,306.25","+","173.16","0.91","",
"未含金融電子指數","15,695.04","+","145.71","0.94","",
"小型股300指數","11,300.87","+","102.36","0.91","",
"水泥窯製類指數","599.17","+","4.50","0.76","",
"塑膠化工類指數","759.28","+","1.77","0.23","",
"機電類指數","5,985.34","+","13.74","0.23","",
"水泥類指數","157.00","+","1.26","0.81","",
"食品類指數","2,110.42","+","22.11","1.06","",
"塑膠類指數","188.17","+","1.48","0.79","",
"紡織纖維類指數","612.92","+","2.83","0.46","",
"電機機械類指數","472.68","+","0.51","0.11","",
"電器電纜類指數","131.65","+","4.94","3.90","",
"化學生技醫療類指數","132.11","-","0.77","-0.58","",
"化學類指數","168.69","-","0.22","-0.13","",
"生技醫療類指數","70.43","-","0.67","-0.94","",
"玻璃陶瓷類指數","48.83","+","0.19","0.39","",
"造紙類指數","342.02","+","7.12","2.13","",
"鋼鐵類指數","145.60","+","2.56","1.79","",
"橡膠類指數","279.57","+","1.57","0.56","",
"汽車類指數","403.50","-","1.31","-0.32","",
"電子工業類指數","1,061.20","+","2.19","0.21","",
"半導體類指數","519.65","-","0.52","-0.10","",
"電腦及週邊設備類指數","263.11","+","1.93","0.74","",
"光電類指數","37.08","+","0.20","0.54","",
"通信網路類指數","147.89","+","0.62","0.42","",
"電子零組件類指數","215.69","+","3.60","1.70","",
"電子通路類指數","287.41","-","3.44","-1.18","",
"資訊服務類指數","192.15","+","0.70","0.37","",
"其他電子類指數","137.24","+","0.59","0.43","",
"建材營造類指數","551.22","+","21.32","4.02","",
