"112年10月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,931.10","+","69.03","0.37","",
"發行量加權股價指數","16,520.57","+","67.05","0.41","",
"臺灣公司治理100指數","9,239.54","+","53.20","0.58","",
"臺灣50指數","12,229.09","+","71.58","0.59","",
"臺灣50權重上限30%指數","11,552.87","+","61.82","0.54","",
"臺灣中型100指數","16,868.20","+","19.18","0.11","",
"臺灣資訊科技指數","22,862.55","+","117.76","0.52","",
"臺灣發達指數","9,609.12","+","16.31","0.17","",
"臺灣高股息指數","8,223.58","+","19.67","0.24","",
"臺灣就業99指數","10,752.24","+","22.61","0.21","",
"臺灣高薪100指數","9,076.42","+","34.67","0.38","",
"未含金融指數","14,308.81","+","49.68","0.35","",
"未含電子指數","17,588.92","+","79.81","0.46","",
"未含金融電子指數","14,398.10","+","38.54","0.27","",
"小型股300指數","9,685.31","+","4.45","0.05","",
"水泥窯製類指數","587.67","+","2.48","0.42","",
"塑膠化工類指數","796.88","+","3.74","0.47","",
"機電類指數","4,563.01","+","16.87","0.37","",
"水泥類指數","152.37","+","0.86","0.57","",
"食品類指數","1,945.63","+","3.46","0.18","",
"塑膠類指數","215.81","+","1.06","0.49","",
"紡織纖維類指數","585.90","+","0.60","0.10","",
"電機機械類指數","302.12","-","0.52","-0.17","",
"電器電纜類指數","102.04","+","1.22","1.21","",
"化學生技醫療類指數","126.85","+","0.53","0.42","",
"化學類指數","159.15","-","0.09","-0.06","",
"生技醫療類指數","68.52","+","0.67","0.99","",
"玻璃陶瓷類指數","51.44","-","0.24","-0.46","",
"造紙類指數","340.09","+","6.13","1.84","",
"鋼鐵類指數","131.75","+","0.51","0.39","",
"橡膠類指數","256.33","+","1.23","0.48","",
"汽車類指數","395.07","-","1.25","-0.32","",
"電子工業類指數","813.30","+","3.08","0.38","",
"半導體類指數","364.61","+","1.85","0.51","",
"電腦及週邊設備類指數","236.00","+","1.63","0.70","",
"光電類指數","33.41","-","0.33","-0.98","",
"通信網路類指數","143.25","+","0.34","0.24","",
"電子零組件類指數","198.83","-","1.26","-0.63","",
"電子通路類指數","213.22","+","1.60","0.76","",
"資訊服務類指數","173.94","+","3.09","1.81","",
"其他電子類指數","104.16","+","0.89","0.86","",
"建材營造類指數","385.54","+","1.47","0.38","",
"航運類指數","137.77","-","0.16","-0.12","",
"觀光餐旅類指數","125.72","-","0.16","-0.13","",
"金融保險類指數","1,617.86","+","13.87","0.86","",
"貿易百貨類指數","272.79","-","0.15","-0.05","",
"油電燃氣類指數","105.07","+","0.19","0.18","",
"綠能環保類指數","89.68","+","0.11","0.12","",
"數位雲端類指數","82.98","+","1.03","1.26","",
"運動休閒類指數","91.75","+","0.39","0.43","",
"居家生活類指數","93.46","+","0.28","0.30","",
"其他類指數","355.44","+","2.25","0.64","",
"臺指日報酬兩倍指數","33,759.69","+","272.93","0.82","",
"臺指反向一倍指數","4,086.36","-","16.72","-0.41","",
"電子類兩倍槓桿指數","35,562.90","+","268.34","0.76","",
"電子類反向指數","3,448.57","-","13.16","-0.38","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,041.82","+","27.35","0.68","",
"臺灣中小型公司治理指數","9,152.39","+","17.03","0.19","",
"臺灣IPO指數","4,703.57","+","35.22","0.75","",
"智慧中立指數","3,270.11","-","4.90","-0.15","",
"臺灣5G指數","8,165.24","-","12.78","-0.16","",
"臺灣企業社會責任中小型指數","10,447.97","+","26.72","0.26","",
"特選臺灣電動車代表指數","8,442.97","+","10.99","0.13","",
"臺灣5G+通訊指數","6,704.36","+","32.37","0.49","",
"臺灣全市場指數","5,628.72","+","22.56","0.40","",
"臺灣全市場半導體指數","5,407.88","+","7.25","0.13","",
"臺灣智慧移動與電動車指數","4,382.60","-","1.35","-0.03","",
"特選小資高價30指數","5,306.78","+","7.37","0.14","",
"特選臺灣綠能及電動車指數","5,068.72","+","9.19","0.18","",
"特選臺灣智能車供應鏈聯盟指數","4,887.01","+","17.09","0.35","",
"臺灣全市場半導體精選30指數","4,284.27","+","5.19","0.12","",
"特選臺灣高股息30指數","4,414.40","+","15.04","0.34","",
"臺灣友善環境指數","4,992.83","+","16.95","0.34","",
"台灣永續價值指數","4,590.30","+","18.85","0.41","",
"特選臺灣IC設計指數","3,753.34","-","10.42","-0.28","",
"特選臺灣環境永續高股息指數","5,318.67","+","1.75","0.03","",
"臺灣友善環境50指數","4,033.54","+","15.28","0.38","",
"特選臺灣IC設計產業代表指數","4,746.49","-","19.36","-0.41","",
"特選臺灣綠能指數","4,942.30","+","10.03","0.20","",
"特選臺灣智慧50指數","3,877.28","+","16.58","0.43","",
"特選臺灣標竿PCB指數","5,061.76","-","58.15","-1.14","",
"臺灣晶圓製造指數","4,576.49","+","11.81","0.26","",
"臺灣精選高息指數","4,356.78","-","15.35","-0.35","",
"臺灣多因子優選高股息30指數","6,562.49","+","0.99","0.02","",
"特選臺灣優利高填息30指數","5,827.73","+","16.91","0.29","",
"臺灣多因子優選成長30指數","6,427.19","+","49.54","0.78","",
"特選臺灣科技優息指數","7,561.28","-","38.89","-0.51","",
"臺灣工業4.0指數","6,458.49","+","14.10","0.22","",
"臺灣半導體收益指數","5,272.55","-","11.37","-0.22","",
"臺灣優選成長高股息指數","6,063.90","-","24.86","-0.41","",
"特選臺灣ESG低碳高息40指數","6,662.48","-","13.51","-0.20","",
"臺灣優選多因子30指數","6,401.75","+","50.87","0.80","",
"臺灣創新科技50指數","5,218.05","+","6.69","0.13","",
"臺灣全市場新經濟產業指數","4,519.64","+","22.96","0.51","",
"臺灣ESG永續高股息等權重指數","5,491.51","+","3.95","0.07","",
"臺灣永續高息中小型指數","5,127.80","-","2.81","-0.05","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
