"112年12月06日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,936.86","+","40.18","0.20","",
"發行量加權股價指數","17,360.72","+","32.71","0.19","",
"臺灣公司治理100指數","9,703.65","+","13.46","0.14","",
"臺灣50指數","12,874.88","+","16.00","0.12","",
"臺灣50權重上限30%指數","12,098.03","+","19.67","0.16","",
"臺灣中型100指數","17,624.32","+","66.73","0.38","",
"臺灣資訊科技指數","24,188.76","+","33.15","0.14","",
"臺灣發達指數","9,878.16","+","7.22","0.07","",
"臺灣高股息指數","8,457.59","+","71.40","0.85","",
"臺灣就業99指數","11,351.46","+","5.68","0.05","",
"臺灣高薪100指數","9,479.68","+","25.00","0.26","",
"未含金融指數","15,031.85","+","22.72","0.15","",
"未含電子指數","18,476.70","+","41.41","0.22","",
"未含金融電子指數","15,105.68","+","16.38","0.11","",
"小型股300指數","10,211.15","+","12.32","0.12","",
"水泥窯製類指數","614.59","-","1.82","-0.30","",
"塑膠化工類指數","818.44","-","2.33","-0.28","",
"機電類指數","4,793.64","+","8.40","0.18","",
"水泥類指數","160.41","-","0.61","-0.38","",
"食品類指數","2,066.13","-","8.38","-0.40","",
"塑膠類指數","223.48","-","0.81","-0.36","",
"紡織纖維類指數","637.38","+","3.60","0.57","",
"電機機械類指數","315.90","+","1.24","0.39","",
"電器電纜類指數","101.86","+","0.33","0.33","",
"化學生技醫療類指數","127.54","-","0.85","-0.66","",
"化學類指數","158.33","-","0.78","-0.49","",
"生技醫療類指數","69.72","-","0.60","-0.85","",
"玻璃陶瓷類指數","51.52","+","0.14","0.27","",
"造紙類指數","354.36","-","2.51","-0.70","",
"鋼鐵類指數","141.47","+","0.77","0.55","",
"橡膠類指數","267.22","+","3.13","1.19","",
"汽車類指數","422.62","+","6.75","1.62","",
"電子工業類指數","854.86","+","1.44","0.17","",
"半導體類指數","397.75","+","0.07","0.02","",
"電腦及週邊設備類指數","218.98","+","3.69","1.71","",
"光電類指數","35.36","-","0.52","-1.45","",
"通信網路類指數","151.81","+","0.16","0.11","",
"電子零組件類指數","203.16","-","0.06","-0.03","",
"電子通路類指數","231.26","+","1.50","0.65","",
"資訊服務類指數","179.76","+","1.85","1.04","",
"其他電子類指數","100.51","+","0.02","0.02","",
"建材營造類指數","419.27","+","0.39","0.09","",
"航運類指數","144.79","-","0.70","-0.48","",
"觀光餐旅類指數","131.27","+","0.92","0.71","",
"金融保險類指數","1,704.14","+","8.10","0.48","",
"貿易百貨類指數","284.43","-","0.22","-0.08","",
"油電燃氣類指數","110.76","+","0.33","0.30","",
"綠能環保類指數","92.56","-","0.43","-0.46","",
"數位雲端類指數","84.66","+","1.46","1.75","",
"運動休閒類指數","92.91","-","0.12","-0.13","",
"居家生活類指數","104.29","+","1.33","1.29","",
"其他類指數","371.18","-","0.22","-0.06","",
"臺指日報酬兩倍指數","37,194.83","+","139.90","0.38","",
"臺指反向一倍指數","3,879.59","-","7.34","-0.19","",
"電子類兩倍槓桿指數","39,148.93","+","131.67","0.34","",
"電子類反向指數","3,269.07","-","5.53","-0.17","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,159.51","-","62.04","-1.47","",
"臺灣中小型公司治理指數","9,666.62","+","44.34","0.46","",
"臺灣IPO指數","5,210.18","-","13.73","-0.26","",
"智慧中立指數","3,377.00","-","7.66","-0.23","",
"臺灣5G指數","8,813.44","-","5.34","-0.06","",
"臺灣企業社會責任中小型指數","11,103.13","+","69.08","0.63","",
"特選臺灣電動車代表指數","8,148.37","+","41.39","0.51","",
"臺灣5G+通訊指數","6,877.55","+","16.73","0.24","",
"臺灣全市場指數","5,936.18","+","11.80","0.20","",
"臺灣全市場半導體指數","6,065.55","+","14.37","0.24","",
"臺灣智慧移動與電動車指數","4,558.74","+","2.53","0.06","",
"特選小資高價30指數","5,648.28","+","26.31","0.47","",
"特選臺灣綠能及電動車指數","5,173.62","+","7.33","0.14","",
"特選臺灣智能車供應鏈聯盟指數","5,086.12","+","6.76","0.13","",
"臺灣全市場半導體精選30指數","4,818.58","+","4.72","0.10","",
"特選臺灣高股息30指數","4,705.58","+","18.42","0.39","",
"臺灣友善環境指數","5,210.96","+","6.18","0.12","",
"台灣永續價值指數","4,812.34","+","6.46","0.13","",
"特選臺灣IC設計指數","4,244.11","+","41.94","1.00","",
"特選臺灣環境永續高股息指數","5,883.73","+","32.55","0.56","",
"臺灣友善環境50指數","4,273.13","-","2.93","-0.07","",
"特選臺灣IC設計產業代表指數","5,430.56","+","41.37","0.77","",
"特選臺灣綠能指數","5,038.53","+","2.44","0.05","",
"特選臺灣智慧50指數","4,106.80","+","7.48","0.18","",
"特選臺灣標竿PCB指數","5,112.41","-","0.68","-0.01","",
"臺灣晶圓製造指數","5,052.50","-","8.21","-0.16","",
"臺灣精選高息指數","4,625.09","+","25.87","0.56","",
"臺灣多因子優選高股息30指數","6,960.43","+","60.61","0.88","",
"特選臺灣優利高填息30指數","6,130.38","+","29.61","0.49","",
"特選臺灣科技優息指數","8,200.50","+","43.98","0.54","",
"臺灣工業4.0指數","6,317.34","+","64.13","1.03","",
"臺灣半導體收益指數","5,805.07","+","20.27","0.35","",
"臺灣優選成長高股息指數","6,699.60","+","20.59","0.31","",
"特選臺灣ESG低碳高息40指數","7,416.03","+","45.00","0.61","",
"臺灣優選多因子30指數","6,390.68","+","38.09","0.60","",
"臺灣創新科技50指數","5,586.06","+","5.00","0.09","",
"臺灣全市場新經濟產業指數","4,704.83","+","17.20","0.37","",
"臺灣ESG永續高股息等權重指數","5,850.62","+","21.51","0.37","",
"臺灣永續高息中小型指數","5,686.90","+","40.25","0.71","",
"特選臺灣高息優質成長指數","5,266.62","+","44.37","0.85","",
"特選臺灣高息動能指數","5,486.63","+","55.04","1.01","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","31,722.54","+","300.14","0.96","",
"金融類日報酬反向一倍指數","4,429.07","-","21.25","-0.48","",
"漲升股利150指數","8,746.60","-","11.08","-0.13","",
"藍籌30指數","8,272.28","-","6.74","-0.08","",
"工業菁英30指數","9,040.81","-","10.22","-0.11","",
"電子菁英30指數","10,159.41","+","17.87","0.18","",
"低波動股利精選30指數","7,469.36","+","24.47","0.33","",
"中小型A級動能50指數","22,988.45","+","84.27","0.37","",
"特選高息低波指數","8,815.74","+","46.96","0.54","",
"臺灣永續指數","8,752.18","+","17.79","0.20","",
"價值投資指數","6,780.92","-","20.28","-0.30","",
"存股雙十等權重指數","7,765.32","+","12.93","0.17","",
"特選大蘋果指數","8,894.34","+","9.02","0.10","",
"中小型300指數","10,663.61","+","25.42","0.24","",
"臺灣500指數","8,932.23","+","17.15","0.19","",
"臺灣勞工權益指數","8,086.66","+","13.17","0.16","",
"微波高息精選20指數","7,130.88","+","22.82","0.32","",
"特選世代行動通訊指數","8,499.03","-","21.27","-0.25","",
"智慧投資多因子30指數","5,542.42","+","6.51","0.12","",
"臺股期貨指數","9,441.42","+","39.11","0.42","",
"特選價值成長指數","7,825.84","+","2.18","0.03","",
"臺灣上櫃永續指數","7,039.32","+","26.14","0.37","",
"特選台股領航指數","8,024.86","+","10.34","0.13","",
"特選Smart多因子指數","6,559.63","+","23.17","0.35","",
"特選ESG高股息指數","5,301.28","+","45.02","0.86","",
"特選上櫃ESG成長指數","5,129.21","+","1.76","0.03","",
"特選上櫃ESG電子菁英指數","5,179.99","+","1.78","0.03","",
"臺灣優息存股指數","4,666.66","+","5.37","0.12","",
"特選上櫃ESG永續高股息指數","6,983.94","+","62.68","0.91","",
"特選臺灣金融高股息存股指數","5,521.53","+","33.11","0.60","",
"特選臺灣產業龍頭存股等權重指數","6,417.43","+","2.21","0.03","",
"上櫃ESG 30指數","6,042.49","+","18.92","0.31","",
"臺灣ESG低碳50指數","5,866.86","+","16.70","0.29","",
"臺灣創新板指數","4,728.74","-","8.37","-0.18","",
"特選上櫃ESG龍頭指數","5,940.30","+","38.71","0.66","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","28,861.88","+","58.26","0.20","",
"發行量加權股價報酬指數","37,356.41","+","70.53","0.19","",
"臺灣公司治理100報酬指數","13,819.58","+","19.17","0.14","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","18,346.62","+","9.18","0.05","",
"臺灣高薪100報酬指數","14,726.72","+","38.85","0.26","",
"未含金融電子報酬指數","33,642.46","+","36.47","0.11","",
"小型股300報酬指數","14,027.34","+","16.93","0.12","",
"水泥類報酬指數","328.02","-","1.25","-0.38","",
"食品類報酬指數","3,344.89","-","13.56","-0.40","",
"塑膠類報酬指數","424.62","-","1.54","-0.36","",
"紡織纖維類報酬指數","1,084.14","+","6.12","0.57","",
"電機機械類報酬指數","487.25","+","1.91","0.39","",
"電器電纜類報酬指數","162.97","+","0.53","0.33","",
"化學生技醫療類報酬指數","205.99","-","1.37","-0.66","",
"化學類報酬指數","276.70","-","1.36","-0.49","",
"生技醫療類報酬指數","100.64","-","0.87","-0.86","",
"玻璃陶瓷類報酬指數","65.36","+","0.17","0.26","",
"造紙類報酬指數","564.06","-","4.00","-0.70","",
"鋼鐵類報酬指數","248.25","+","1.36","0.55","",
"橡膠類報酬指數","441.95","+","5.18","1.19","",
"汽車類報酬指數","690.23","+","11.03","1.62","",
"電子工業類報酬指數","1,661.34","+","2.80","0.17","",
"半導體類報酬指數","722.75","+","0.13","0.02","",
"電腦及週邊設備類報酬指數","502.90","+","8.47","1.71","",
"光電類報酬指數","53.72","-","0.78","-1.43","",
"通信網路類報酬指數","330.12","+","0.34","0.10","",
"電子零組件類報酬指數","391.80","-","0.12","-0.03","",
"電子通路類報酬指數","594.84","+","3.86","0.65","",
"資訊服務類報酬指數","436.57","+","4.50","1.04","",
"其他電子類報酬指數","169.99","+","0.06","0.04","",
"建材營造類報酬指數","881.61","+","0.81","0.09","",
"航運類報酬指數","277.95","-","1.34","-0.48","",
"觀光餐旅類報酬指數","185.51","+","1.30","0.71","",
"金融保險類報酬指數","3,031.14","+","14.41","0.48","",
"貿易百貨類報酬指數","457.73","-","0.35","-0.08","",
"油電燃氣類報酬指數","177.84","+","0.52","0.29","",
"綠能環保類報酬指數","94.42","-","0.43","-0.45","",
"數位雲端類報酬指數","84.99","+","1.46","1.75","",
"運動休閒類報酬指數","96.37","-","0.12","-0.12","",
"居家生活類報酬指數","107.51","+","1.38","1.30","",
"其他類報酬指數","651.39","-","0.39","-0.06","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,671.74","-","69.68","-1.47","",
"臺灣中小型公司治理報酬指數","13,220.13","+","60.64","0.46","",
"臺灣IPO報酬指數","6,270.10","-","16.52","-0.26","",
"智慧中立報酬指數","4,206.13","-","9.55","-0.23","",
"加權指數掩護性臺指買權價外5%報酬指數","7,540.60","+","13.68","0.18","",
"臺灣5G報酬指數","10,347.81","-","6.27","-0.06","",
"臺灣企業社會責任中小型報酬指數","13,509.88","+","84.05","0.63","",
"特選臺灣電動車代表報酬指數","9,478.33","+","48.15","0.51","",
"臺灣5G+通訊報酬指數","7,808.87","+","19.00","0.24","",
