"114年05月22日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","24,387.20","-","148.52","-0.61","",
"發行量加權股價指數","21,670.96","-","132.95","-0.61","",
"臺灣公司治理100指數","12,936.76","-","89.12","-0.68","",
"臺灣50指數","18,213.90","-","119.33","-0.65","",
"臺灣50權重上限30%指數","15,767.09","-","88.31","-0.56","",
"臺灣中型100指數","18,283.36","-","153.46","-0.83","",
"臺灣資訊科技指數","35,785.58","-","301.70","-0.84","",
"臺灣發達指數","9,754.63","-","27.87","-0.28","",
"臺灣高股息指數","9,335.85","-","49.75","-0.53","",
"臺灣就業99指數","12,825.67","-","66.07","-0.51","",
"臺灣高薪100指數","11,872.90","-","12.70","-0.11","",
"未含金融指數","18,787.06","-","126.84","-0.67","",
"未含電子指數","18,935.32","-","61.31","-0.32","",
"未含金融電子指數","14,050.50","-","61.53","-0.44","",
"小型股300指數","10,486.48","-","63.87","-0.61","",
"水泥窯製類指數","564.44","-","9.95","-1.73","",
"塑膠化工類指數","582.40","-","7.70","-1.30","",
"機電類指數","6,561.46","-","46.82","-0.71","",
"水泥類指數","150.25","-","2.59","-1.69","",
"食品類指數","2,128.72","-","12.55","-0.59","",
"塑膠類指數","104.32","-","2.67","-2.50","",
"紡織纖維類指數","546.73","-","4.74","-0.86","",
"電機機械類指數","374.92","+","2.06","0.55","",
"電器電纜類指數","85.30","-","1.01","-1.17","",
"化學生技醫療類指數","129.01","-","0.51","-0.39","",
"化學類指數","157.77","-","0.07","-0.04","",
"生技醫療類指數","70.98","-","0.43","-0.60","",
"玻璃陶瓷類指數","41.00","-","0.84","-2.01","",
"造紙類指數","268.22","-","1.23","-0.46","",
"鋼鐵類指數","121.24","-","2.40","-1.94","",
"橡膠類指數","263.97","-","5.02","-1.87","",
"汽車類指數","360.51","-","4.36","-1.19","",
"電子工業類指數","1,177.85","-","8.73","-0.74","",
"半導體類指數","602.03","-","4.98","-0.82","",
"電腦及週邊設備類指數","258.97","-","2.14","-0.82","",
"光電類指數","35.38","-","0.49","-1.37","",
"通信網路類指數","168.32","+","0.15","0.09","",
"電子零組件類指數","220.10","-","0.23","-0.10","",
"電子通路類指數","243.10","-","0.76","-0.31","",
"資訊服務類指數","221.46","-","1.10","-0.49","",
"其他電子類指數","146.92","-","1.57","-1.06","",
"建材營造類指數","527.42","-","3.06","-0.58","",
"航運類指數","225.38","+","5.16","2.34","",
"觀光餐旅類指數","119.08","+","0.15","0.13","",
"金融保險類指數","2,108.37","-","2.66","-0.13","",
"貿易百貨類指數","262.00","-","1.80","-0.68","",
"油電燃氣類指數","57.51","-","1.13","-1.93","",
"綠能環保類指數","108.24","+","0.63","0.59","",
"數位雲端類指數","55.10","-","0.37","-0.67","",
"運動休閒類指數","81.36","-","1.39","-1.68","",
"居家生活類指數","121.88","-","1.26","-1.02","",
"其他類指數","300.02","-","2.47","-0.82","",
"臺指日報酬兩倍指數","53,223.98","-","657.08","-1.22","",
"臺指反向一倍指數","2,861.74","+","17.34","0.61","",
"電子類兩倍槓桿指數","66,041.57","-","986.29","-1.47","",
"電子類反向指數","2,114.21","+","15.44","0.74","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","3,537.06","-","24.14","-0.68","",
