上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:109/05/26
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","50.25","-0.25","50.50","50.50","50.15","562,000","28,333,050","104","50.20","6","50.25","18","394,192,000","9,999.95","0.01"
"00687B","國泰20年美債","52.55","-0.50","53.00","53.00","52.55","133,000","7,004,050","16","52.65","1","52.70","90","261,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","40.58","-0.16","40.64","40.65","40.58","397,000","16,114,290","16","40.58","1","40.63","53","190,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","42.30","-0.19","42.40","42.40","42.29","378,000","15,996,790","13","42.29","2","42.35","1","9,186,000","9,999.95","0.01"
"00696B","富邦美債20年","52.65","-0.35","52.90","52.90","52.65","466,000","24,560,250","17","52.55","17","52.65","41","359,181,000","9,999.95","0.01"
"00697B","元大美債7-10","44.84","-0.21","45.00","45.00","44.82","722,000","32,437,030","33","44.82","50","44.84","3","5,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.59","-0.06","19.62","19.64","19.58","597,000","11,696,230","83","19.58","3","19.59","51","1,144,001,000","9,999.95","0.01"
"00719B","元大美債1-3","32.36","-0.03","32.39","32.39","32.34","923,000","29,875,260","30","32.33","1","32.37","27","602,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","45.05","-0.21","45.27","45.30","45.05","634,000","28,658,930","85","45.04","21","45.05","13","503,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.17","-0.08","45.25","45.25","45.09","1,317,000","59,520,520","37","45.10","10","45.17","5","459,122,000","9,999.95","0.01"
"00722B","群益15年IG電信債","49.50","-0.06","49.50","49.50","49.39","119,000","5,885,390","26","49.40","1","49.50","6","604,239,000","9,999.95","0.01"
"00723B","群益15年IG科技債","46.67","-0.12","46.70","46.78","46.67","103,000","4,807,150","7","46.67","2","46.75","3","765,583,000","9,999.95","0.01"
"00724B","群益10年IG金融債","43.74","-0.26","43.96","43.96","43.74","105,000","4,608,150","7","43.74","13","43.92","4","1,212,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","43.32","-0.18","43.35","43.39","43.32","144,000","6,244,360","27","43.32","7","43.37","12","610,706,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","42.93","-0.02","42.99","42.99","42.93","133,000","5,711,550","8","42.90","2","42.94","1","1,044,489,000","9,999.95","0.01"
"00727B","國泰1-5Y高收債","38.60","-0.06","38.60","38.60","38.55","116,000","4,474,280","8","38.56","3","38.60","14","184,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","21.02","+0.07","20.95","21.02","20.92","1,198,000","25,148,420","17","20.99","1","21.02","106","31,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","47.85","0.00","47.59","47.85","47.58","388,000","18,554,050","26","47.80","68","47.87","14","431,971,000","9,999.95","0.01"
"00741B","富邦全球高收債","37.70","-0.07","37.74","37.77","37.70","260,000","9,805,350","10","37.67","8","37.74","10","17,628,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","41.42","-0.20","41.48","41.48","41.42","126,000","5,220,400","9","41.43","13","41.46","12","1,027,728,000","9,999.95","0.01"
