上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:113/08/21
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","31.28","+0.22","31.28","31.34","31.25","124,724,000","3,903,043,000","28,631","31.27","1,155","31.28","811","8,999,692,000","9,999.95","0.01"
"00687B","國泰20年美債","32.71","+0.36","32.66","32.72","32.60","83,728,000","2,736,785,490","11,478","32.71","205","32.72","3,101","6,128,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","41.37","+0.07","41.30","41.37","41.27","166,000","6,863,550","33","41.35","96","41.36","1","179,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.37","+0.20","36.36","36.37","36.34","2,991,000","108,726,840","48","36.37","88","36.38","40","34,186,000","9,999.95","0.01"
"00696B","富邦美債20年","33.47","+0.36","33.48","33.50","33.40","4,605,000","154,073,710","352","33.47","2","33.48","503","1,099,681,000","9,999.95","0.01"
"00697B","元大美債7-10","37.02","+0.22","37.00","37.03","36.91","338,000","12,507,670","91","37.01","16","37.02","1","46,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.68","+0.06","20.62","20.68","20.62","103,000","2,129,860","3","20.66","1","20.69","1","389,001,000","9,999.95","0.01"
"00719B","元大美債1-3","31.53","0.00","31.53","31.55","31.50","2,016,000","63,568,030","394","31.52","941","31.53","112","403,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","36.47","+0.17","36.44","36.48","36.42","5,886,000","214,565,570","1,335","36.47","1,115","36.48","248","4,095,109,000","9,999.95","0.01"
"00721B","元大中國債3-5","47.10","+0.14","47.09","47.10","47.09","31,000","1,459,800","4","47.05","20","47.20","1","3,622,000","9,999.95","0.01"
"00722B","群益投資級電信債","40.11","+0.23","40.15","40.19","40.06","3,670,000","147,207,070","179","40.11","341","40.12","11","1,386,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","35.06","+0.24","35.03","35.08","35.03","54,000","1,894,150","5","35.08","1","35.09","5","1,668,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","36.17","+0.21","36.12","36.19","36.11","10,796,000","390,238,650","250","36.17","128","36.18","192","2,816,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","38.61","+0.20","38.55","38.65","38.53","3,508,000","135,335,980","730","38.61","46","38.62","265","2,994,706,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","34.85","+0.13","34.84","34.85","34.83","160,000","5,574,540","21","34.85","36","34.86","10","1,161,489,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","39.99","-0.08","40.00","40.04","39.98","347,000","13,882,630","52","39.98","55","40.00","5","95,189,000","9,999.95","0.01"
"00734B","台新JPM新興債","16.12","+0.06","16.07","16.14","16.07","527,000","8,500,110","11","16.11","34","16.12","6","31,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","41.54","+0.20","41.46","41.55","41.46","7,205,000","299,182,350","161","41.53","1,028","41.54","32","1,407,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.60","-0.08","38.56","38.63","38.55","1,147,000","44,290,610","39","38.59","6","38.61","60","13,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","38.11","+0.21","38.10","38.13","38.10","2,573,000","98,058,630","28","38.11","98","38.12","3","2,269,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","33.19","+0.26","33.24","33.25","33.16","137,000","4,548,620","16","33.19","19","33.20","3","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","36.56","+0.21","36.56","36.56","36.56","100,000","3,656,000","2","36.52","34","36.56","1","126,000,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","35.95","+0.24","35.94","35.96","35.87","7,400,000","265,851,480","1,247","35.95","20","35.96","216","4,712,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","37.94","除息","37.91","37.96","37.90","157,000","5,953,310","18","37.94","50","37.95","1","874,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","35.67","除息","35.83","35.83","35.64","89,000","3,177,400","19","35.67","19","35.68","2","252,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","34.00","除息","34.02","34.06","33.93","739,000","25,125,380","110","33.99","53","34.00","2","1,254,300,000","9,999.95","0.01"
"00758B","復華能源債","55.00","+0.35","55.00","55.00","55.00","100,000","5,500,000","2","54.80","26","55.10","10","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","59.20","+0.30","59.10","59.20","59.10","102,000","6,038,200","3","59.15","22","59.20","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","56.40","+0.30","56.35","56.45","56.35","116,000","6,542,700","9","56.35","31","56.45","2","403,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","38.07","+0.25","38.23","38.23","38.05","571,000","21,740,140","72","38.06","158","38.07","90","2,701,089,000","9,999.95","0.01"
"00764B","群益25年美債","32.88","+0.37","32.80","32.89","32.78","14,484,000","475,940,390","511","32.87","466","32.88","53","1,371,000,000","9,999.95","0.01"
"00768B","復華20年美債","58.50","+0.70","58.35","58.50","58.35","621,000","36,275,850","55","58.45","6","58.50","2","344,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","36.90","+0.18","36.87","36.95","36.87","4,090,000","150,916,320","1,721","36.90","952","36.91","70","3,597,290,000","9,999.95","0.01"
"00773B","中信優先金融債","38.39","+0.21","38.31","38.41","38.31","2,828,000","108,560,740","195","38.39","11","38.40","1","2,264,790,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","36.61","+0.23","36.61","36.61","36.61","100,000","3,661,000","2","36.56","35","36.57","1","1,782,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","38.16","+0.20","38.17","38.17","38.16","102,000","3,893,320","4","38.16","29","38.17","1","1,426,650,000","9,999.95","0.01"
"00779B","凱基美債25+","33.05","+0.44","32.95","33.05","32.95","1,141,000","37,667,970","97","33.04","20","33.05","49","909,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","38.21","+0.21","38.14","38.21","38.14","138,000","5,271,110","14","38.21","2","38.22","1","302,602,000","9,999.95","0.01"
