"109年10月08日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","14,738.68","+","152.61","1.05","",
"發行量加權股價指數","12,887.19","+","140.82","1.10","",
"臺灣公司治理100指數","7,587.53","+","101.67","1.36","",
"臺灣50指數","10,400.40","+","172.27","1.68","",
"臺灣50權重上限30%指數","9,808.05","+","142.13","1.47","",
"臺灣中型100指數","9,406.33","+","33.26","0.35","",
"臺灣資訊科技指數","17,706.31","+","385.70","2.23","",
"臺灣發達指數","8,076.25","+","51.92","0.65","",
"臺灣高股息指數","6,554.60","+","25.08","0.38","",
"臺灣就業99指數","6,910.47","+","68.92","1.01","",
"臺灣高薪100指數","6,449.86","+","62.72","0.98","",
"未含金融指數","11,224.95","+","137.56","1.24","",
"未含電子指數","14,151.05","-","1.44","-0.01","",
"未含金融電子指數","11,971.03","-","4.03","-0.03","",
"小型股300指數","7,019.24","-","2.26","-0.03","",
"水泥窯製類指數","589.55","+","0.45","0.08","",
"塑膠化工類指數","758.70","+","0.64","0.08","",
"機電類指數","3,473.06","+","58.75","1.72","",
"水泥類指數","162.25","-","0.09","-0.06","",
"食品類指數","1,645.89","+","10.92","0.67","",
"塑膠類指數","218.55","+","0.69","0.32","",
"紡織纖維類指數","494.86","-","1.90","-0.38","",
"電機機械類指數","197.93","-","0.24","-0.12","",
"電器電纜類指數","55.69","+","0.34","0.61","",
"化學生技醫療類指數","103.74","-","0.24","-0.23","",
"化學類指數","107.59","-","0.14","-0.13","",
"生技醫療類指數","68.86","-","0.22","-0.32","",
"玻璃陶瓷類指數","34.35","+","0.42","1.24","",
"造紙類指數","266.57","-","1.86","-0.69","",
"鋼鐵類指數","94.41","+","0.06","0.06","",
"橡膠類指數","260.88","-","1.39","-0.53","",
"汽車類指數","331.34","-","0.37","-0.11","",
"電子工業類指數","622.55","+","10.81","1.77","",
"半導體類指數","299.29","+","6.78","2.32","",
"電腦及週邊設備類指數","114.86","+","0.67","0.59","",
"光電類指數","37.81","+","0.66","1.78","",
"通信網路類指數","121.10","+","0.33","0.27","",
"電子零組件類指數","130.80","+","2.02","1.57","",
"電子通路類指數","122.04","+","0.26","0.21","",
"資訊服務類指數","122.64","-","0.63","-0.51","",
"其他電子類指數","77.71","+","0.34","0.44","",
"建材營造類指數","330.43","+","2.71","0.83","",
"航運類指數","65.08","-","0.50","-0.76","",
"觀光類指數","87.62","-","0.20","-0.23","",
"金融保險類指數","1,204.90","+","0.53","0.04","",
"貿易百貨類指數","263.44","+","1.08","0.41","",
"油電燃氣類指數","106.87","-","0.63","-0.59","",
"其他類指數","291.48","-","1.01","-0.35","",
"臺指日報酬兩倍指數","22,294.17","+","481.96","2.21","",
"臺指反向一倍指數","5,698.98","-","63.66","-1.10","",
"電子類兩倍槓桿指數","23,522.02","+","802.93","3.53","",
"電子類反向指數","5,092.08","-","91.60","-1.77","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,608.11","-","3.36","-0.07","",
"臺灣中小型公司治理指數","6,168.57","+","6.66","0.11","",
"臺灣IPO指數","5,708.25","+","14.25","0.25","",
"智慧中立指數","4,368.21","+","1.68","0.04","",
"臺灣企業社會責任中小型指數","5,179.55","-","0.65","-0.01","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","17,032.41","+","14.98","0.09","",
"金融類日報酬反向一倍指數","6,727.53","-","2.96","-0.04","",
"漲升股利150指數","6,705.87","+","82.96","1.25","",
"漲升股利100指數","6,383.42","+","48.17","0.76","",
"藍籌30指數","6,588.86","+","85.31","1.31","",
"工業菁英30指數","7,213.44","+","123.00","1.73","",
"電子菁英30指數","7,216.53","+","104.82","1.47","",
"低波動股利精選30指數","5,559.10","+","17.61","0.32","",
"低貝塔100指數","5,913.50","+","54.72","0.93","",
"藍籌30反向一倍指數","6,900.41","-","91.72","-1.31","",
"中小型精選50指數","6,004.79","-","6.77","-0.11","",
"中小型A級動能50指數","8,841.26","+","89.82","1.03","",
"特選高息低波指數","5,390.56","+","3.34","0.06","",
"臺灣永續指數","6,511.32","+","96.96","1.51","",
"工業菁英30反向一倍指數","7,206.18","-","127.21","-1.73","",
"特選內需高收益指數","5,462.40","+","11.90","0.22","",
"價值投資指數","6,233.80","-","2.72","-0.04","",
"中小型300指數","6,519.96","+","11.44","0.18","",
"臺灣勞工權益指數","5,761.79","+","61.63","1.08","",
"智慧投資多因子30指數","4,962.82","+","34.87","0.71","",
"臺股期貨指數","5,923.73","+","54.30","0.93","",
"臺灣上櫃企業社會責任指數","5,024.84","+","36.48","0.73","",
"特選Smart多因子指數","4,963.39","+","60.07","1.23","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","19,136.90","+","198.23","1.05","",
"發行量加權股價報酬指數","24,839.86","+","271.43","1.10","",
"臺灣公司治理100報酬指數","9,643.99","+","129.23","1.36","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","9,897.55","+","98.71","1.01","",
"臺灣高薪100報酬指數","8,415.05","+","81.83","0.98","",
"未含金融電子報酬指數","23,385.91","-","7.88","-0.03","",
"小型股300報酬指數","8,565.67","-","2.76","-0.03","",
"水泥類報酬指數","288.16","-","0.16","-0.06","",
"食品類報酬指數","2,383.39","+","15.81","0.67","",
"塑膠類報酬指數","359.93","+","1.14","0.32","",
"紡織纖維類報酬指數","755.45","-","2.91","-0.38","",
"電機機械類報酬指數","285.66","-","0.36","-0.13","",
"電器電纜類報酬指數","78.89","+","0.49","0.63","",
"化學生技醫療類報酬指數","153.48","-","0.36","-0.23","",
"化學類報酬指數","168.97","-","0.23","-0.14","",
"生技醫療類報酬指數","92.84","-","0.30","-0.32","",
"玻璃陶瓷類報酬指數","39.46","+","0.48","1.23","",
"造紙類報酬指數","382.77","-","2.66","-0.69","",
"鋼鐵類報酬指數","144.72","+","0.09","0.06","",
"橡膠類報酬指數","389.72","-","2.08","-0.53","",
"汽車類報酬指數","495.26","-","0.55","-0.11","",
"電子工業類報酬指數","1,094.19","+","19.01","1.77","",
"半導體類報酬指數","498.84","+","11.31","2.32","",
"電腦及週邊設備類報酬指數","223.81","+","1.31","0.59","",
"光電類報酬指數","51.69","+","0.90","1.77","",
"通信網路類報酬指數","237.07","+","0.65","0.27","",
"電子零組件類報酬指數","228.74","+","3.54","1.57","",
"電子通路類報酬指數","257.03","+","0.53","0.21","",
"資訊服務類報酬指數","255.41","-","1.31","-0.51","",
"其他電子類報酬指數","115.42","+","0.51","0.44","",
"建材營造類報酬指數","598.16","+","4.89","0.82","",
"航運類報酬指數","90.96","-","0.70","-0.76","",
"觀光類報酬指數","115.88","-","0.27","-0.23","",
"金融保險類報酬指數","1,920.17","+","0.84","0.04","",
"貿易百貨類報酬指數","388.29","+","1.59","0.41","",
"油電燃氣類報酬指數","160.85","-","0.94","-0.58","",
"其他類報酬指數","463.90","-","1.61","-0.35","",
"報酬指數(跨市場)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技報酬指數","4,934.53","-","3.61","-0.07","",
"臺灣中小型公司治理報酬指數","7,401.85","+","8.00","0.11","",
"臺灣IPO報酬指數","6,245.28","+","15.59","0.25","",
"智慧中立報酬指數","4,560.25","+","1.79","0.04","",
"加權指數掩護性臺指買權價外5%報酬指數","5,524.18","+","59.61","1.09","",
"臺灣5G報酬指數","6,744.13","+","166.83","2.54","",
"臺灣企業社會責任中小型報酬指數","5,387.43","-","0.68","-0.01","",
"特選臺灣電動車代表報酬指數","5,224.59","+","37.65","0.73","",
"報酬指數(臺灣指數公司)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"漲升股利150報酬指數","8,229.37","+","101.81","1.25","",
"漲升股利100報酬指數","7,862.19","+","59.33","0.76","",
"藍籌30報酬指數","7,750.66","+","100.35","1.31","",
"工業菁英30報酬指數","8,464.20","+","144.34","1.73","",
"電子菁英30報酬指數","8,388.33","+","121.84","1.47","",
"低波動股利精選30報酬指數","6,632.76","+","21.01","0.32","",
"低貝塔100報酬指數","7,026.76","+","65.02","0.93","",
"中小型精選50報酬指數","7,277.42","-","8.20","-0.11","",
"中小型A級動能50報酬指數","9,833.03","+","99.89","1.03","",
"特選高息低波報酬指數","6,589.96","+","4.08","0.06","",
"臺灣永續報酬指數","--","","--","--","",
"特選內需高收益報酬指數","6,357.81","+","13.86","0.22","",
"價值投資報酬指數","7,393.52","-","3.23","-0.04","",
"存股雙十等權重報酬指數","5,803.48","+","63.56","1.11","",
"特選大蘋果報酬指數","6,562.52","+","101.54","1.57","",
"中小型300報酬指數","7,030.17","+","12.33","0.18","",
"特股高息20報酬指數","5,805.38","+","58.69","1.02","",
"臺灣500報酬指數","7,123.31","+","79.28","1.13","",
"特選外資豐擁50報酬指數","7,084.28","+","97.11","1.39","",
"臺灣勞工權益報酬指數","6,292.75","+","67.31","1.08","",
"微波高息精選20報酬指數","5,014.93","+","25.10","0.50","",
"特選世代行動通訊報酬指數","5,578.51","+","31.92","0.58","",
"智慧投資多因子30報酬指數","5,169.36","+","36.32","0.71","",
"特選大蘋果報酬正向兩倍指數","9,589.64","+","292.23","3.14","",
"特選大蘋果報酬反向一倍指數","9,400.37","-","150.09","-1.57","",
"特選價值成長報酬指數","5,343.73","-","8.20","-0.15","",
"臺灣上櫃企業社會責任報酬指數","5,225.49","+","37.93","0.73","",
"特選台股領航報酬指數","5,793.74","+","102.71","1.80","",
"特選Smart多因子報酬指數","4,988.98","+","60.38","1.23","",
"109年10月08日 大盤統計資訊"
"成交統計","成交金額(元)","成交股數(股)","成交筆數",
"1.一般股票","198,640,310,320","3,430,563,000","1,302,639",
"2.台灣存託憑證","384,661,430","39,532,000","10,567",
"3.受益憑證","0","0","0",
"4.ETF","7,517,343,690","613,007,300","69,805",
"5.受益證券","13,087,310","721,000","289",
"6.變更交易股票","209,274,320","17,468,000","3,711",
"7.認購(售)權證","1,881,303,040","1,593,524,000","76,434",
"8.轉換公司債","0","0","0",
"9.附認股權特別股","0","0","0",
"10.附認股權公司債","0","0","0",
"11.認股權憑證","0","0","0",
"12.公司債","0","0","0",
"13.ETN","67,415,640","6,767,000","673",
"證券合計(1+6)","198,849,584,640","3,448,031,000","1,306,350",
"總計(1~13)","208,713,395,750","5,701,582,300","1,464,118",
"漲跌證券數合計"
"類型","整體市場","股票",
"上漲(漲停)","4,008(8)","402(5)",
"下跌(跌停)","3,522(38)","391(1)",
"持平","570","145",
"未成交","7,977","0",
"無比價","1,641","2",
"備註:"
""漲跌價差"為當日收盤價與前一日收盤價比較。",
""無比價"含前一日無收盤價、當日除權、除息、新上市、恢復交易者。",
"不加計外幣交易證券交易金額。",

"109年10月08日每日收盤行情(全部(不含權證、牛熊證))"
"(元,股)",,,,,,,,,,,"(元,交易單位)",,,,,
"證券代號","證券名稱","成交股數","成交筆數","成交金額","開盤價","最高價","最低價","收盤價","漲跌(+/-)","漲跌價差","最後揭示買價","最後揭示買量","最後揭示賣價","最後揭示賣量","本益比",
="0050","元大台灣50","13,361,000","6,530","1,415,059,500","105.45","106.35","105.30","106.20","+","1.40","106.15","8","106.20","54","0.00",
="0051","元大中型100","24,000","21","952,940","39.70","39.79","39.63","39.65","+","0.15","39.63","3","39.65","4","0.00",
="0052","富邦科技","1,247,000","365","116,554,800","92.75","93.75","92.75","93.50","+","1.75","93.50","20","93.60","2","0.00",
="0053","元大電子","27,000","22","1,371,450","51.00","51.00","50.65","50.80","+","0.70","50.80","24","50.85","6","0.00",
="0054","元大台商50","1,000","1","25,130","25.13","25.13","25.13","25.13","+","0.04","25.05","24","25.16","30","0.00",
="0055","元大MSCI金融","137,000","60","2,374,830","17.47","17.48","17.15","17.48"," ","0.00","17.42","20","17.48","13","0.00",
="0056","元大高股息","9,237,000","4,215","274,575,200","29.84","29.85","29.68","29.76","+","0.11","29.76","74","29.77","555","0.00",
="0057","富邦摩台","28,000","6","1,950,200","69.35","69.70","69.35","69.60","+","0.80","69.60","9","69.70","1","0.00",
="0061","元大寶滬深","212,000","103","4,473,360","21.10","21.16","21.02","21.08","+","0.02","21.08","6","21.09","5","0.00",
="006203","元大MSCI台灣","3,000","3","148,430","49.55","49.56","49.32","49.32","+","0.63","49.54","34","49.60","1","0.00",
