"112年07月25日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,692.29","+","182.67","0.94","",
"發行量加權股價指數","17,198.89","+","165.28","0.97","",
"臺灣公司治理100指數","9,707.90","+","96.36","1.00","",
"臺灣50指數","12,773.57","+","170.57","1.35","",
"臺灣50權重上限30%指數","11,977.55","+","135.32","1.14","",
"臺灣中型100指數","17,878.84","+","4.34","0.02","",
"臺灣資訊科技指數","23,960.63","+","297.61","1.26","",
"臺灣發達指數","10,148.81","+","72.98","0.72","",
"臺灣高股息指數","8,401.19","-","7.43","-0.09","",
"臺灣就業99指數","11,222.95","+","80.16","0.72","",
"臺灣高薪100指數","9,358.89","+","35.96","0.39","",
"未含金融指數","14,921.15","+","148.53","1.01","",
"未含電子指數","18,349.39","+","134.16","0.74","",
"未含金融電子指數","15,123.81","+","113.25","0.75","",
"小型股300指數","9,799.14","+","83.42","0.86","",
"水泥窯製類指數","626.04","+","14.46","2.36","",
"塑膠化工類指數","824.15","+","3.41","0.42","",
"機電類指數","4,749.30","+","54.54","1.16","",
"水泥類指數","164.96","+","4.08","2.54","",
"食品類指數","2,089.41","-","11.17","-0.53","",
"塑膠類指數","226.31","-","0.40","-0.18","",
"紡織纖維類指數","601.27","+","5.13","0.86","",
"電機機械類指數","323.89","+","8.53","2.70","",
"電器電纜類指數","108.10","+","2.91","2.77","",
"化學生技醫療類指數","131.69","+","1.94","1.50","",
"化學類指數","155.26","+","2.56","1.68","",
"生技醫療類指數","76.20","+","0.98","1.30","",
"玻璃陶瓷類指數","49.31","+","0.59","1.21","",
"造紙類指數","389.02","+","1.21","0.31","",
"鋼鐵類指數","144.63","+","0.38","0.26","",
"橡膠類指數","243.00","+","1.75","0.73","",
"汽車類指數","420.33","+","9.20","2.24","",
"電子工業類指數","845.67","+","9.24","1.10","",
"半導體類指數","379.06","+","5.75","1.54","",
"電腦及週邊設備類指數","263.38","-","0.33","-0.13","",
"光電類指數","36.99","+","0.20","0.54","",
"通信網路類指數","138.50","+","0.15","0.11","",
"電子零組件類指數","198.03","+","0.61","0.31","",
"電子通路類指數","180.30","-","5.15","-2.78","",
"資訊服務類指數","184.50","+","9.36","5.34","",
"其他電子類指數","109.05","+","2.90","2.73","",
"建材營造類指數","370.56","+","0.12","0.03","",
"航運類指數","142.32","+","0.14","0.10","",
"觀光餐旅類指數","139.66","+","0.35","0.25","",
"金融保險類指數","1,662.72","+","11.51","0.70","",
"貿易百貨類指數","287.51","-","1.76","-0.61","",
"油電燃氣類指數","107.04","+","0.87","0.82","",
"綠能環保類指數","93.07","+","0.41","0.44","",
"數位雲端類指數","90.07","+","0.10","0.11","",
"運動休閒類指數","101.37","+","1.43","1.43","",
"居家生活類指數","91.58","-","1.15","-1.24","",
"其他類指數","380.00","+","2.38","0.63","",
"臺指日報酬兩倍指數","36,644.12","+","697.59","1.94","",
"臺指反向一倍指數","3,941.40","-","38.62","-0.97","",
"電子類兩倍槓桿指數","38,635.74","+","835.16","2.21","",
"電子類反向指數","3,335.44","-","37.26","-1.10","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,421.23","+","45.42","1.04","",
"臺灣中小型公司治理指數","8,959.67","+","19.36","0.22","",
"臺灣IPO指數","4,956.78","+","74.71","1.53","",
"智慧中立指數","3,221.54","-","5.64","-0.17","",
"臺灣5G指數","8,091.63","+","46.94","0.58","",
"臺灣企業社會責任中小型指數","10,854.91","-","13.19","-0.12","",
"特選臺灣電動車代表指數","9,584.11","+","27.91","0.29","",
"臺灣5G+通訊指數","6,897.24","+","48.19","0.70","",
"臺灣全市場指數","5,857.77","+","56.35","0.97","",
"臺灣全市場半導體指數","5,359.18","+","36.38","0.68","",
"臺灣智慧移動與電動車指數","4,644.31","-","1.61","-0.03","",
"特選小資高價30指數","5,416.27","+","14.93","0.28","",
"特選臺灣綠能及電動車指數","5,537.75","+","45.35","0.83","",
"特選臺灣智能車供應鏈聯盟指數","5,019.62","+","50.78","1.02","",
"臺灣全市場半導體精選30指數","4,253.19","+","24.46","0.58","",
"特選臺灣高股息30指數","4,522.29","-","21.27","-0.47","",
"臺灣友善環境指數","5,299.27","+","31.87","0.61","",
"台灣永續價值指數","4,904.10","+","45.51","0.94","",
"特選臺灣IC設計指數","3,455.47","-","13.16","-0.38","",
"特選臺灣環境永續高股息指數","4,919.06","-","54.65","-1.10","",
"臺灣友善環境50指數","4,206.35","+","47.95","1.15","",
"特選臺灣IC設計產業代表指數","4,554.21","-","32.19","-0.70","",
"特選臺灣綠能指數","5,444.11","+","64.77","1.20","",
"特選臺灣智慧50指數","4,119.23","+","32.01","0.78","",
