"112年11月16日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","19,652.63","+","52.70","0.27","",
"發行量加權股價指數","17,171.18","+","42.40","0.25","",
"臺灣公司治理100指數","9,694.07","+","16.88","0.17","",
"臺灣50指數","12,905.69","+","18.46","0.14","",
"臺灣50權重上限30%指數","12,050.76","+","9.61","0.08","",
"臺灣中型100指數","17,119.94","+","53.72","0.31","",
"臺灣資訊科技指數","24,254.37","+","1.20","--","",
"臺灣發達指數","9,704.07","+","43.38","0.45","",
"臺灣高股息指數","8,319.07","-","11.02","-0.13","",
"臺灣就業99指數","11,109.47","+","27.38","0.25","",
"臺灣高薪100指數","9,336.94","+","10.41","0.11","",
"未含金融指數","14,872.41","+","30.81","0.21","",
"未含電子指數","18,129.26","+","120.34","0.67","",
"未含金融電子指數","14,783.47","+","105.74","0.72","",
"小型股300指數","9,801.51","+","36.32","0.37","",
"水泥窯製類指數","599.54","+","1.40","0.23","",
"塑膠化工類指數","820.45","+","5.86","0.72","",
"機電類指數","4,757.13","+","1.88","0.04","",
"水泥類指數","155.63","+","0.38","0.24","",
"食品類指數","1,995.03","+","9.29","0.47","",
"塑膠類指數","224.94","+","2.58","1.16","",
"紡織纖維類指數","630.51","-","0.83","-0.13","",
"電機機械類指數","298.94","+","3.26","1.10","",
"電器電纜類指數","102.02","+","0.22","0.22","",
"化學生技醫療類指數","127.23","+","0.54","0.43","",
"化學類指數","162.97","+","0.93","0.57","",
"生技醫療類指數","67.04","+","0.17","0.25","",
"玻璃陶瓷類指數","52.09","+","0.09","0.17","",
"造紙類指數","334.45","+","2.11","0.63","",
"鋼鐵類指數","135.37","+","1.46","1.09","",
"橡膠類指數","265.62","-","2.22","-0.83","",
"汽車類指數","411.66","+","3.57","0.87","",
"電子工業類指數","849.39","+","0.09","0.01","",
"半導體類指數","399.22","+","0.24","0.06","",
