上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/01/07
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","28.18","-0.20","28.29","28.29","28.17","62,812,000","1,771,437,300","16,554","28.17","2,469","28.18","1,134","10,664,192,000","9,999.95","0.01"
"00687B","國泰20年美債","29.29","-0.19","29.39","29.40","29.28","49,544,000","1,452,021,300","12,551","29.28","3,305","29.29","1,169","8,514,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","42.52","-0.29","42.72","42.72","42.52","679,000","28,909,600","69","42.51","3","42.52","5","186,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.56","-0.19","35.60","35.61","35.55","210,000","7,470,910","36","35.55","1","35.56","24","32,686,000","9,999.95","0.01"
"00696B","富邦美債20年","30.49","-0.22","30.61","30.61","30.47","4,263,000","130,074,080","444","30.48","15","30.49","46","1,067,181,000","9,999.95","0.01"
"00697B","元大美債7-10","35.87","-0.20","36.07","36.07","35.85","664,000","23,833,300","119","35.86","15","35.87","18","50,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.99","-0.11","21.03","21.03","20.99","109,000","2,288,090","10","20.91","20","20.97","1","257,501,000","9,999.95","0.01"
"00719B","元大美債1-3","32.26","-0.19","32.43","32.43","32.24","3,800,000","122,708,290","788","32.26","260","32.27","65","417,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","34.83","-0.26","35.00","35.03","34.80","22,416,000","781,137,590","5,937","34.82","589","34.83","73","4,306,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","38.02","-0.34","38.21","38.21","38.01","5,550,000","211,154,140","760","38.02","16","38.03","56","1,534,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","33.02","-0.28","33.16","33.16","33.01","589,000","19,452,620","43","33.01","103","33.02","96","1,504,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.70","-0.26","34.91","34.91","34.69","8,366,000","290,543,360","404","34.69","45","34.70","667","2,850,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","37.36","-0.08","37.28","37.41","37.21","28,849,000","1,075,183,040","5,818","37.36","18","37.37","1","3,417,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","34.10","-0.07","34.17","34.22","34.10","296,000","10,101,870","77","34.11","3","34.13","2","1,163,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","41.58","-0.15","41.66","41.67","41.58","195,000","8,119,070","16","41.57","20","41.58","10","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.54","-0.09","15.58","15.58","15.53","508,000","7,899,440","17","15.54","27","15.55","5","29,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.88","-0.28","40.11","40.11","39.87","7,663,000","305,741,930","739","39.88","8","39.89","210","1,658,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.75","-0.16","39.91","39.91","39.75","583,000","23,183,780","47","39.74","4","39.76","18","20,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.55","-0.28","36.73","36.73","36.55","1,308,000","47,863,760","86","36.55","76","36.56","13","2,362,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.21","-0.17","31.22","31.27","31.21","115,000","3,595,280","6","31.20","11","31.24","1","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.82","-0.27","34.82","34.82","34.82","100,000","3,482,000","4","34.76","10","34.80","19","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","33.22","-0.23","33.34","33.34","33.20","14,558,000","483,673,860","4,154","33.21","189","33.22","407","4,675,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","35.56","-0.32","35.87","35.87","35.56","232,000","8,264,220","43","35.56","20","35.60","96","828,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","34.12","-0.29","34.38","34.38","34.12","154,000","5,259,730","30","34.10","1","34.11","1","213,730,000","9,999.95","0.01"
"00756B","群益投等新興公債","31.88","-0.12","31.90","31.94","31.87","274,000","8,738,480","82","31.88","1","31.89","78","1,243,300,000","9,999.95","0.01"
"00758B","復華能源債","52.45","-0.40","52.30","52.45","52.30","102,000","5,349,600","3","52.35","25","52.50","34","5,525,000","9,999.95","0.01"
