上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/04/28
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","28.59","+0.23","28.60","28.69","28.59","39,471,000","1,130,277,740","5,501","28.59","1,310","28.60","71","9,071,192,000","9,999.95","0.01"
"00687B","國泰20年美債","29.67","+0.23","29.69","29.78","29.67","34,516,000","1,025,777,220","4,165","29.67","1,426","29.68","444","7,278,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.26","+0.10","9.26","9.27","9.26","54,700","507,056","17","9.25","110","9.26","101","213,687","9,999.95","0.01"
"00694B","富邦美債1-3","42.43","+0.02","42.43","42.50","42.42","157,000","6,663,960","51","42.42","24","42.43","1","175,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.08","+0.15","36.07","36.16","36.07","329,000","11,877,030","40","36.05","140","36.08","2","41,686,000","9,999.95","0.01"
"00696B","富邦美債20年","30.69","+0.25","30.68","30.78","30.66","4,908,000","150,805,480","270","30.68","382","30.69","65","929,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.77","+0.11","36.77","36.87","36.75","424,000","15,600,990","123","36.77","42","36.78","3","59,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","21.03","+0.03","21.00","21.03","21.00","115,000","2,417,330","9","21.01","10","21.02","1","6,501,000","9,999.95","0.01"
"00719B","元大美債1-3","31.94","0.00","31.97","31.99","31.92","3,725,000","119,018,430","747","31.93","46","31.94","88","470,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.88","+0.26","33.87","33.98","33.86","10,817,000","366,857,380","2,103","33.87","406","33.88","58","4,139,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","37.42","+0.24","37.49","37.52","37.40","4,684,000","175,480,210","257","37.42","45","37.43","5","1,493,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","32.51","+0.27","32.61","32.61","32.51","121,000","3,935,310","8","32.47","50","32.49","1","1,505,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.13","+0.26","34.02","34.22","34.02","7,189,000","245,431,040","135","34.12","1","34.13","39","2,845,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.92","+0.29","35.99","36.00","35.89","14,452,000","519,795,980","1,156","35.91","55","35.92","42","3,541,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.19","+0.09","33.30","33.30","33.13","217,000","7,211,490","46","33.19","34","33.20","9","1,169,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.20","+0.07","40.23","40.23","40.18","148,000","5,948,060","11","40.18","2","40.27","14","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.47","+0.07","15.50","15.50","15.47","501,000","7,751,030","7","15.46","50","15.47","4","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.42","+0.30","39.37","39.51","39.37","5,304,000","209,153,060","355","39.40","220","39.42","51","1,671,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","38.57","+0.12","38.70","38.70","38.56","508,000","19,612,930","15","38.48","25","38.52","5","17,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.29","+0.31","36.01","36.33","36.01","562,000","20,384,890","44","36.23","50","36.25","5","2,432,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","30.91","+0.28","30.89","30.91","30.89","101,000","3,121,890","3","30.89","1","30.91","4","955,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","34.53","+0.36","34.53","34.53","34.53","100,000","3,453,000","10","34.40","20","34.46","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","33.14","+0.24","33.05","33.25","33.05","11,368,000","377,244,100","1,356","33.14","444","33.15","127","4,601,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","35.87","+0.38","36.08","36.08","35.84","143,000","5,129,530","12","35.81","15","35.89","16","869,400,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.96","+0.31","34.00","34.00","33.95","114,000","3,871,110","9","33.94","1","33.96","1","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","31.62","+0.18","31.81","31.81","31.54","366,000","11,559,870","44","31.62","13","31.67","20","1,272,300,000","9,999.95","0.01"
"00758B","復華能源債","51.65","+0.65","51.65","51.65","51.65","100,000","5,165,000","2","51.50","25","51.65","10","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","56.00","+0.80","56.00","56.00","56.00","100,000","5,600,000","2","55.75","25","55.85","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","54.40","+0.25","54.60","54.60","54.40","148,000","8,066,800","15","54.35","5","54.40","2","458,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.99","+0.29","35.99","36.17","35.99","193,000","6,950,580","45","35.99","41","36.00","1","2,687,089,000","9,999.95","0.01"
"00764B","群益25年美債","29.82","+0.22","29.74","29.89","29.74","13,244,000","394,874,850","218","29.80","100","29.82","123","1,365,000,000","9,999.95","0.01"
"00768B","復華20年美債","55.15","+0.55","55.15","55.25","55.10","1,798,000","99,223,050","68","55.10","30","55.15","15","466,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.79","+0.27","34.82","34.86","34.77","4,600,000","160,167,990","556","34.78","162","34.79","43","3,507,290,000","9,999.95","0.01"
"00773B","中信優先金融債","36.36","+0.29","36.35","36.50","36.34","591,000","21,510,740","121","36.35","201","36.36","4","2,657,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","34.10","+0.39","34.13","34.13","34.10","100,000","3,411,500","4","34.10","1","34.11","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","35.30","+0.43","35.30","35.30","35.30","100,000","3,530,000","4","35.19","14","35.25","1","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","30.10","+0.27","30.11","30.17","30.10","537,000","16,174,710","17","30.10","107","30.11","110","1,164,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","38.25","+0.15","38.34","38.34","38.25","119,000","4,557,580","11","38.25","11","38.26","1","300,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","30.96","+0.43","30.82","30.96","30.82","129,000","3,990,870","9","30.88","10","30.97","1","6,836,000","9,999.95","0.01"
"00782B","國泰A級公用債","31.73","+0.28","31.70","31.79","31.70","125,000","3,967,900","18","31.68","50","31.70","1","17,467,000","9,999.95","0.01"
"00785B","富邦金融投等債","35.36","+0.39","35.17","35.40","35.17","127,000","4,483,990","11","35.27","25","35.31","1","1,023,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","33.11","+0.27","33.21","33.21","33.11","54,000","1,789,500","15","33.10","40","33.13","1","39,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","33.22","+0.33","33.25","33.27","33.19","32,000","1,063,630","22","33.22","1","33.27","2","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","30.56","+0.20","30.59","30.61","30.56","47,000","1,437,590","29","30.54","31","30.55","1","38,206,000","9,999.95","0.01"
"00789B","復華公司債A3","50.50","+0.59","50.50","50.55","50.50","658,000","33,234,050","41","50.50","183","50.55","8","416,600,000","9,999.95","0.01"
