"113年11月08日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","26,654.49","+","141.93","0.54","",
"發行量加權股價指數","23,553.89","+","145.07","0.62","",
"臺灣公司治理100指數","14,096.20","+","151.56","1.09","",
"臺灣50指數","19,806.46","+","256.67","1.31","",
"臺灣50權重上限30%指數","16,913.82","+","114.18","0.68","",
"臺灣中型100指數","19,922.99","-","143.52","-0.72","",
"臺灣資訊科技指數","39,765.59","+","555.27","1.42","",
"臺灣發達指數","10,215.71","-","40.77","-0.40","",
"臺灣高股息指數","9,656.19","-","34.04","-0.35","",
"臺灣就業99指數","13,634.70","-","10.37","-0.08","",
"臺灣高薪100指數","12,184.82","+","28.09","0.23","",
"未含金融指數","20,638.15","+","137.68","0.67","",
"未含電子指數","19,969.04","-","42.25","-0.21","",
"未含金融電子指數","15,307.18","-","64.05","-0.42","",
"小型股300指數","11,503.16","-","105.81","-0.91","",
"水泥窯製類指數","618.58","-","1.70","-0.27","",
"塑膠化工類指數","678.10","-","4.42","-0.65","",
"機電類指數","7,226.96","+","65.60","0.92","",
"水泥類指數","161.10","-","0.06","-0.04","",
"食品類指數","2,301.66","-","17.25","-0.74","",
"塑膠類指數","142.67","-","2.41","-1.66","",
"紡織纖維類指數","649.83","+","5.17","0.80","",
"電機機械類指數","412.45","-","3.51","-0.84","",
"電器電纜類指數","101.33","-","1.40","-1.36","",
"化學生技醫療類指數","137.31","+","0.64","0.47","",
"化學類指數","169.30","-","0.86","-0.51","",
"生技醫療類指數","75.16","+","0.86","1.16","",
"玻璃陶瓷類指數","52.50","-","0.95","-1.78","",
"造紙類指數","316.45","-","0.93","-0.29","",
"鋼鐵類指數","134.71","-","0.83","-0.61","",
"橡膠類指數","272.55","-","3.50","-1.27","",
"汽車類指數","387.02","-","2.80","-0.72","",
"電子工業類指數","1,296.88","+","12.46","0.97","",
"半導體類指數","660.20","+","10.61","1.63","",
"電腦及週邊設備類指數","286.40","+","1.29","0.45","",
"光電類指數","39.91","-","0.72","-1.77","",
"通信網路類指數","160.40","-","1.17","-0.72","",
"電子零組件類指數","232.83","-","1.39","-0.59","",
"電子通路類指數","260.01","-","1.87","-0.71","",
"資訊服務類指數","205.34","-","1.06","-0.51","",
"其他電子類指數","192.62","-","0.26","-0.13","",
"建材營造類指數","544.90","-","0.01","--","",
"航運類指數","198.79","+","1.72","0.87","",
"觀光餐旅類指數","120.94","-","2.45","-1.99","",
"金融保險類指數","2,097.85","+","3.59","0.17","",
"貿易百貨類指數","297.47","-","0.85","-0.28","",
"油電燃氣類指數","66.31","-","2.81","-4.07","",
"綠能環保類指數","115.67","-","1.57","-1.34","",
"數位雲端類指數","65.47","-","0.84","-1.27","",
"運動休閒類指數","100.89","-","0.47","-0.46","",
"居家生活類指數","129.86","+","2.46","1.93","",
"其他類指數","359.45","+","0.53","0.15","",
"臺指日報酬兩倍指數","65,788.43","+","805.43","1.24","",
"臺指反向一倍指數","2,751.61","-","17.16","-0.62","",
"電子類兩倍槓桿指數","84,749.93","+","1,613.00","1.94","",
"電子類反向指數","2,030.43","-","19.89","-0.97","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,169.56","+","5.20","0.12","",
"臺灣中小型公司治理指數","10,366.36","-","134.72","-1.28","",
"臺灣IPO指數","5,598.38","-","26.18","-0.47","",
"智慧中立指數","3,682.73","-","28.47","-0.77","",
"臺灣5G指數","11,424.80","-","25.97","-0.23","",
"臺灣企業社會責任中小型指數","11,975.21","-","74.81","-0.62","",
"特選臺灣電動車代表指數","10,551.49","-","31.88","-0.30","",
"臺灣5G+通訊指數","10,551.31","+","46.97","0.45","",
"臺灣全市場指數","8,153.19","+","40.87","0.50","",
"臺灣全市場半導體指數","7,895.21","+","9.20","0.12","",
"臺灣智慧移動與電動車指數","5,937.41","-","2.78","-0.05","",
"特選小資高價30指數","8,341.47","+","85.23","1.03","",
"特選臺灣綠能及電動車指數","6,372.36","+","18.96","0.30","",
"特選臺灣智能車供應鏈聯盟指數","7,571.33","+","51.84","0.69","",
"臺灣全市場半導體精選30指數","6,204.68","+","19.95","0.32","",
"特選臺灣高股息30指數","5,207.53","+","5.68","0.11","",
"臺灣友善環境指數","7,203.29","+","50.37","0.70","",
"台灣永續價值指數","6,555.51","+","56.57","0.87","",
"特選臺灣IC設計指數","4,321.83","-","13.87","-0.32","",
"特選臺灣環境永續高股息指數","6,789.02","-","62.38","-0.91","",
"臺灣友善環境50指數","6,089.61","+","43.65","0.72","",
"特選臺灣IC設計產業代表指數","5,744.53","-","33.16","-0.57","",
"特選臺灣綠能指數","5,597.69","+","5.91","0.11","",
"特選臺灣智慧50指數","5,491.75","+","47.71","0.88","",
"臺灣晶圓製造指數","6,238.21","+","39.26","0.63","",
"臺灣精選高息指數","5,253.82","-","15.93","-0.30","",
"臺灣多因子優選高股息30指數","8,767.90","-","34.69","-0.39","",
"特選臺灣優利高填息30指數","7,524.50","+","18.58","0.25","",
"特選臺灣科技優息指數","8,667.70","-","86.05","-0.98","",
"臺灣半導體收益指數","6,804.85","-","2.14","-0.03","",
"臺灣優選成長高股息指數","7,663.84","-","21.25","-0.28","",
"特選臺灣ESG低碳高息40指數","8,280.65","-","33.57","-0.40","",
"臺灣優選多因子30指數","8,959.09","+","20.47","0.23","",
"臺灣創新科技50指數","7,768.32","+","33.48","0.43","",
"臺灣全市場新經濟產業指數","5,008.57","-","18.42","-0.37","",
"臺灣ESG永續高股息等權重指數","6,307.93","-","69.68","-1.09","",
"臺灣永續高息中小型指數","5,679.70","-","32.90","-0.58","",
"特選臺灣高息優質成長指數","5,974.05","-","9.60","-0.16","",
"特選臺灣高息動能指數","6,570.90","-","16.45","-0.25","",
"臺灣電子成長高息等權重指數","5,961.82","-","58.84","-0.98","",
"特選臺灣優利成長指數","5,230.23","-","45.20","-0.86","",
"臺灣價值高息指數","5,571.26","-","11.53","-0.21","",
