"112年05月18日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","18,447.79","+","188.77","1.03","",
"發行量加權股價指數","16,101.88","+","176.59","1.11","",
"臺灣公司治理100指數","9,174.28","+","117.54","1.30","",
"臺灣50指數","12,191.04","+","167.15","1.39","",
"臺灣50權重上限30%指數","11,520.32","+","132.10","1.16","",
"臺灣中型100指數","14,564.44","+","143.07","0.99","",
"臺灣資訊科技指數","21,246.91","+","347.79","1.66","",
"臺灣發達指數","10,392.41","+","53.40","0.52","",
"臺灣高股息指數","6,793.27","+","73.75","1.10","",
"臺灣就業99指數","10,027.67","+","104.37","1.05","",
"臺灣高薪100指數","8,842.45","+","87.14","1.00","",
"未含金融指數","13,893.16","+","157.26","1.14","",
"未含電子指數","18,598.72","+","121.53","0.66","",
"未含金融電子指數","15,586.08","+","89.69","0.58","",
"小型股300指數","9,201.95","+","49.09","0.54","",
"水泥窯製類指數","653.30","-","0.55","-0.08","",
"塑膠化工類指數","881.42","+","3.03","0.34","",
"機電類指數","4,243.73","+","60.17","1.44","",
"水泥類指數","171.64","-","0.14","-0.08","",
"食品類指數","2,055.48","-","14.52","-0.70","",
"塑膠類指數","254.16","+","0.40","0.16","",
"紡織纖維類指數","584.41","+","2.87","0.49","",
"電機機械類指數","294.33","+","7.50","2.61","",
"電器電纜類指數","113.75","+","1.54","1.37","",
"化學生技醫療類指數","128.30","+","1.06","0.83","",
"化學類指數","144.00","+","0.15","0.10","",
"生技醫療類指數","78.00","+","1.16","1.51","",
"玻璃陶瓷類指數","52.49","-","0.06","-0.11","",
"造紙類指數","348.78","+","2.45","0.71","",
"鋼鐵類指數","142.97","+","0.19","0.13","",
"橡膠類指數","253.53","+","0.33","0.13","",
"汽車類指數","437.80","+","16.12","3.82","",
"電子工業類指數","754.23","+","10.45","1.40","",
"半導體類指數","355.35","+","6.45","1.85","",
"電腦及週邊設備類指數","158.11","+","1.46","0.93","",
"光電類指數","35.31","+","0.28","0.80","",
"通信網路類指數","140.84","-","0.19","-0.13","",
"電子零組件類指數","174.27","+","1.90","1.10","",
"電子通路類指數","185.94","+","0.91","0.49","",
"資訊服務類指數","175.98","+","8.09","4.82","",
"其他電子類指數","100.45","+","0.53","0.53","",
"建材營造類指數","380.21","-","1.33","-0.35","",
"航運類指數","159.34","-","0.24","-0.15","",
"觀光類指數","147.41","-","0.22","-0.15","",
"金融保險類指數","1,622.91","+","13.55","0.84","",
"貿易百貨類指數","296.76","+","1.82","0.62","",
"油電燃氣類指數","119.34","+","0.35","0.29","",
"其他類指數","373.57","+","1.43","0.38","",
"臺指日報酬兩倍指數","32,197.04","+","698.55","2.22","",
"臺指反向一倍指數","4,220.24","-","47.32","-1.11","",
"電子類兩倍槓桿指數","30,876.72","+","843.91","2.81","",
"電子類反向指數","3,757.73","-","53.55","-1.41","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,298.14","-","0.54","-0.01","",
"臺灣中小型公司治理指數","7,659.31","+","64.74","0.85","",
"臺灣IPO指數","4,960.90","-","17.01","-0.34","",
"智慧中立指數","3,470.93","-","14.73","-0.42","",
"臺灣5G指數","7,840.51","+","83.84","1.08","",
"臺灣企業社會責任中小型指數","9,087.02","+","86.54","0.96","",
"特選臺灣電動車代表指數","6,915.50","+","57.16","0.83","",
"臺灣5G+通訊指數","5,991.61","+","67.79","1.14","",
"臺灣全市場指數","5,457.32","+","62.22","1.15","",
"臺灣全市場半導體指數","5,099.60","+","69.29","1.38","",
"臺灣智慧移動與電動車指數","4,153.86","+","40.67","0.99","",
"特選小資高價30指數","5,016.37","+","54.27","1.09","",
"特選臺灣綠能及電動車指數","4,882.12","+","66.61","1.38","",
"特選臺灣智能車供應鏈聯盟指數","4,526.26","+","57.31","1.28","",
"臺灣全市場半導體精選30指數","4,069.13","+","56.06","1.40","",
"特選臺灣高股息30指數","4,081.93","+","30.44","0.75","",
"臺灣友善環境指數","4,855.21","+","55.33","1.15","",
"台灣永續價值指數","4,573.58","+","54.04","1.20","",
"特選臺灣IC設計指數","3,263.24","+","13.56","0.42","",
"特選臺灣環境永續高股息指數","4,571.47","+","35.80","0.79","",
"臺灣友善環境50指數","4,128.92","+","44.55","1.09","",
"特選臺灣IC設計產業代表指數","4,060.32","+","46.29","1.15","",
"特選臺灣綠能指數","5,197.84","+","68.34","1.33","",
"特選臺灣智慧50指數","3,988.63","+","34.07","0.86","",
"特選臺灣標竿PCB指數","3,811.46","+","66.95","1.79","",
"臺灣晶圓製造指數","4,664.29","+","78.22","1.71","",
"臺灣精選高息指數","4,115.52","+","30.43","0.74","",
"臺灣多因子優選高股息30指數","5,384.91","+","54.70","1.03","",
"特選臺灣優利高填息30指數","5,003.88","+","56.05","1.13","",
"臺灣多因子優選成長30指數","5,990.22","+","70.28","1.19","",
"特選臺灣科技優息指數","6,011.07","+","75.38","1.27","",
"臺灣半導體收益指數","5,032.68","+","66.24","1.33","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","28,965.90","+","479.68","1.68","",
"金融類日報酬反向一倍指數","4,682.37","-","39.76","-0.84","",
"漲升股利150指數","8,434.10","+","77.94","0.93","",
"藍籌30指數","7,718.74","+","73.11","0.96","",
"工業菁英30指數","8,179.33","+","68.75","0.85","",
"電子菁英30指數","8,417.04","+","67.14","0.80","",
"低波動股利精選30指數","6,888.24","+","28.42","0.41","",
"中小型A級動能50指數","15,946.97","+","345.41","2.21","",
"特選高息低波指數","7,416.45","+","48.45","0.66","",
"臺灣永續指數","8,155.91","+","93.43","1.16","",
"價值投資指數","6,345.49","+","54.75","0.87","",
"存股雙十等權重指數","7,091.14","+","76.25","1.09","",
"特選大蘋果指數","7,411.56","+","122.84","1.69","",
