上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:113/12/10
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","29.91","-0.28","29.96","29.98","29.88","42,226,000","1,263,445,320","5,146","29.91","2,055","29.92","4,299","10,442,192,000","9,999.95","0.01"
"00687B","國泰20年美債","31.49","-0.29","31.53","31.53","31.47","37,248,000","1,173,246,670","6,059","31.49","354","31.50","192","8,209,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","42.12","-0.09","42.10","42.14","42.07","103,000","4,336,880","18","42.11","4","42.12","1","184,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","36.11","-0.20","36.15","36.15","36.11","135,000","4,875,000","19","36.11","66","36.13","1","33,686,000","9,999.95","0.01"
"00696B","富邦美債20年","32.38","-0.31","32.37","32.40","32.34","3,733,000","120,835,720","194","32.38","1","32.39","1","1,055,681,000","9,999.95","0.01"
"00697B","元大美債7-10","36.73","-0.16","36.80","36.81","36.72","306,000","11,246,270","68","36.73","59","36.74","2","50,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.78","+0.01","20.85","20.85","20.78","104,000","2,167,260","6","20.78","18","20.81","1","328,001,000","9,999.95","0.01"
"00719B","元大美債1-3","31.99","-0.02","32.01","32.02","31.96","1,636,000","52,332,690","327","31.98","30","31.99","80","405,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","36.58","-0.24","36.67","36.67","36.56","5,311,000","194,334,250","1,261","36.58","1,465","36.59","62","4,238,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","40.04","-0.25","39.97","40.06","39.95","3,829,000","153,252,340","152","40.02","564","40.04","29","1,535,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","34.66","-0.26","34.63","34.66","34.63","58,000","2,009,070","4","34.65","1","34.66","19","1,497,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","36.18","-0.17","36.16","36.21","36.16","7,579,000","274,228,510","144","36.18","73","36.19","100","2,848,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","38.75","-0.22","38.76","38.78","38.73","3,993,000","154,736,310","845","38.74","364","38.75","5","3,265,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","34.65","-0.05","34.62","34.69","34.62","156,000","5,404,210","26","34.64","1","34.65","5","1,163,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","41.25","-0.03","41.19","41.26","41.19","119,000","4,908,640","8","41.24","1","41.26","29","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","16.04","0.00","16.02","16.06","16.02","500,000","8,019,580","11","16.02","100","16.03","5","30,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","41.85","-0.19","41.91","41.94","41.80","3,512,000","147,001,870","263","41.84","307","41.85","77","1,548,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.60","-0.10","39.75","39.75","39.60","537,000","21,281,630","57","39.60","55","39.61","5","20,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","38.04","-0.19","38.06","38.06","38.02","1,416,000","53,861,950","40","38.02","108","38.03","14","2,361,964,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.60","-0.21","32.63","32.63","32.60","115,000","3,751,180","7","32.56","29","32.62","1","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","36.39","-0.24","36.39","36.39","36.39","100,000","3,639,000","4","36.34","35","36.38","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","35.50","-0.22","35.56","35.56","35.46","5,961,000","211,578,680","1,059","35.50","39","35.51","55","4,616,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","37.40","-0.19","37.49","37.49","37.37","71,000","2,654,890","4","37.37","20","37.40","1","820,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","35.87","-0.27","35.85","35.87","35.80","65,000","2,329,720","8","35.83","20","35.85","1","213,730,000","9,999.95","0.01"
"00756B","群益投等新興公債","33.40","-0.13","33.54","33.54","33.33","102,000","3,405,170","21","33.35","12","33.41","66","1,200,800,000","9,999.95","0.01"
"00758B","復華能源債","54.90","-0.25","54.90","54.90","54.90","100,000","5,490,000","2","54.80","25","54.95","19","5,525,000","9,999.95","0.01"
"00759B","復華製藥債","58.80","-0.35","58.85","58.85","58.80","110,000","6,468,500","6","58.70","52","58.80","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","56.55","-0.20","56.45","56.60","56.45","103,000","5,824,650","6","56.50","15","56.55","1","422,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","37.65","-0.20","37.66","37.66","37.59","133,000","5,005,660","20","37.64","1","37.65","48","2,776,089,000","9,999.95","0.01"
"00764B","群益25年美債","31.68","-0.30","31.71","31.71","31.60","18,703,000","592,547,370","450","31.68","13","31.69","80","1,420,000,000","9,999.95","0.01"
"00768B","復華20年美債","57.00","-0.55","57.05","57.10","56.95","474,000","27,034,850","182","57.00","70","57.05","50","462,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","36.65","-0.21","36.77","36.77","36.63","2,701,000","99,004,800","518","36.65","9","36.66","30","3,472,790,000","9,999.95","0.01"
"00773B","中信優先金融債","38.43","-0.19","38.54","38.54","38.41","3,556,000","136,681,580","111","38.43","76","38.44","2","2,652,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","36.36","-0.21","36.42","36.42","36.30","125,000","4,544,020","9","36.30","46","36.35","1","1,711,150,000","9,999.95","0.01"
"00778B","凱基金融債20+","38.09","-0.18","38.03","38.09","38.03","136,000","5,178,080","7","38.04","49","38.09","1","1,501,150,000","9,999.95","0.01"
"00779B","凱基美債25+","31.82","-0.35","31.90","31.90","31.82","523,000","16,648,190","22","31.82","205","31.83","1","1,185,650,000","9,999.95","0.01"
"00780B","國泰A級金融債","38.43","-0.14","38.44","38.45","38.43","111,000","4,265,780","9","38.41","93","38.44","1","302,602,000","9,999.95","0.01"
"00781B","國泰A級科技債","33.22","-0.18","33.27","33.27","33.18","198,000","6,574,180","63","33.21","2","33.24","36","6,336,000","9,999.95","0.01"
"00782B","國泰A級公用債","34.03","-0.28","34.03","34.04","34.01","113,000","3,846,370","11","34.04","1","34.06","35","18,967,000","9,999.95","0.01"
"00784B","富邦中國投等債","39.23","+0.04","39.23","39.23","39.23","100,000","3,923,000","2","39.18","20","39.29","20","2,993,000","9,999.95","0.01"
"00785B","富邦金融投等債","37.30","-0.13","37.30","37.30","37.30","100,000","3,730,000","2","37.31","1","37.35","41","936,466,000","9,999.95","0.01"
"00786B","元大10年IG銀行債","35.06","-0.17","35.23","35.23","35.06","222,000","7,792,470","47","35.06","56","35.07","1","41,566,000","9,999.95","0.01"
"00787B","元大10年IG醫療債","35.54","-0.15","35.58","35.58","35.50","114,000","4,048,900","28","35.51","5","35.55","30","18,306,000","9,999.95","0.01"
"00788B","元大10年IG電能債","32.96","-0.22","32.94","32.98","32.94","136,000","4,480,580","23","32.95","21","32.96","7","39,206,000","9,999.95","0.01"
"00789B","復華公司債A3","53.75","-0.30","53.75","53.75","53.75","101,000","5,428,750","5","53.70","23","53.85","28","392,600,000","9,999.95","0.01"
"00790B","復華次順位金融債","57.45","-0.10","57.45","57.45","57.45","100,000","5,745,000","6","57.20","21","57.45","2","2,100,000","9,999.95","0.01"
"00791B","復華信用債1-5","57.45","0.00","57.45","57.45","57.45","101,000","5,802,450","7","57.20","20","57.35","1","253,600,000","9,999.95","0.01"
"00792B","群益A級公司債","35.09","-0.17","35.08","35.09","35.06","54,000","1,893,340","5","35.03","1","35.06","1","1,789,615,000","9,999.95","0.01"
"00793B","群益AAA-A醫療債","33.91","-0.13","33.84","33.91","33.84","107,000","3,627,380","5","33.86","22","33.94","10","4,026,000","9,999.95","0.01"
"00794B","群益7+中國政金債","41.57","+0.11","41.49","41.65","41.48","118,000","4,908,850","9","41.50","2","41.67","15","31,687,000","9,999.95","0.01"
"00795B","中信美國公債20年","30.40","-0.28","30.41","30.41","30.36","13,055,000","396,668,620","1,321","30.39","87","30.40","47","2,259,098,000","9,999.95","0.01"
"00799B","國泰A級醫療債","33.32","-0.22","33.31","33.32","33.31","106,000","3,531,910","4","33.30","61","33.35","35","8,036,000","9,999.95","0.01"
"00834B","第一金金融債10+","36.45","-0.13","36.43","36.45","36.41","162,000","5,904,400","16","36.41","1","36.45","1","20,198,000","9,999.95","0.01"
"00836B","永豐10年A公司債","31.84","-0.19","31.84","31.86","31.83","186,000","5,922,190","9","31.83","52","31.87","75","385,041,000","9,999.95","0.01"
"00840B","凱基IG精選15+","33.03","-0.17","33.03","33.03","33.03","100,000","3,303,000","4","32.99","37","33.02","1","59,431,000","9,999.95","0.01"
"00841B","凱基AAA-AA公司債","32.49","-0.24","32.49","32.49","32.49","100,000","3,249,000","4","32.46","39","32.50","1","69,940,000","9,999.95","0.01"
"00842B","台新美元銀行債","34.51","-0.15","34.50","34.53","34.50","121,000","4,175,680","6","34.51","10","34.55","10","9,767,000","9,999.95","0.01"
