上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/11/17
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.38","-0.20","27.01","27.40","26.98","49,944,000","1,361,031,140","4,924","27.38","353","27.39","1,113","8,922,192,000","9,999.95","0.01"
"00687B","國泰20年美債","28.41","-0.22","28.04","28.45","28.01","54,095,000","1,528,547,500","3,962","28.41","930","28.42","75","7,100,917,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.47","-0.06","9.53","9.53","9.47","600","5,712","2","9.46","2","9.48","2","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","40.98","-0.08","40.50","41.01","40.50","206,000","8,433,740","39","40.97","2","40.98","22","174,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.17","-0.12","35.05","35.22","34.94","161,000","5,665,450","41","35.17","39","35.19","1","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.46","-0.21","29.13","29.50","29.09","5,071,000","148,782,570","180","29.46","24","29.47","7","939,181,000","9,999.95","0.01"
"00697B","元大美債7-10","35.71","-0.16","35.71","35.79","35.44","730,000","26,017,400","188","35.71","35","35.76","40","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","30.61","-0.05","30.23","30.63","30.21","3,853,000","117,587,120","757","30.60","38","30.61","5","522,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.09","-0.18","32.74","33.15","32.65","12,600,000","415,923,480","1,694","33.08","93","33.09","11","4,019,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.23","-0.23","36.03","36.26","35.87","6,451,000","233,658,190","265","36.23","48","36.24","26","1,485,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.35","-0.17","31.30","31.35","31.30","156,000","4,889,500","11","31.29","1","31.31","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.10","-0.19","34.12","34.25","33.83","7,534,000","257,295,770","384","34.10","6","34.11","1","2,988,275,000","9,999.95","0.01"
