"111年12月30日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","16,164.02","+","53.29","0.33","",
"發行量加權股價指數","14,137.69","+","52.67","0.37","",
"臺灣公司治理100指數","8,054.35","+","35.31","0.44","",
"臺灣50指數","10,716.37","+","46.27","0.43","",
"臺灣50權重上限30%指數","10,245.86","+","40.37","0.40","",
"臺灣中型100指數","12,529.38","+","22.03","0.18","",
"臺灣資訊科技指數","18,090.49","+","58.16","0.32","",
"臺灣發達指數","9,534.89","+","45.12","0.48","",
"臺灣高股息指數","5,925.94","+","1.04","0.02","",
"臺灣就業99指數","8,710.37","+","17.90","0.21","",
"臺灣高薪100指數","7,846.30","+","23.42","0.30","",
"未含金融指數","12,121.02","+","43.80","0.36","",
"未含電子指數","17,043.79","+","90.83","0.54","",
"未含金融電子指數","14,261.13","+","81.07","0.57","",
"小型股300指數","8,050.45","+","28.64","0.36","",
"水泥窯製類指數","599.17","-","0.25","-0.04","",
"塑膠化工類指數","811.35","+","3.73","0.46","",
"機電類指數","3,612.57","+","10.14","0.28","",
"水泥類指數","153.74","+","0.17","0.11","",
"食品類指數","1,810.29","+","10.35","0.58","",
"塑膠類指數","237.28","+","1.84","0.78","",
"紡織纖維類指數","583.02","+","7.17","1.25","",
"電機機械類指數","224.85","+","1.76","0.79","",
"電器電纜類指數","105.56","+","1.01","0.97","",
"化學生技醫療類指數","115.11","-","0.23","-0.20","",
"化學類指數","126.12","+","0.26","0.21","",
"生技醫療類指數","71.52","-","0.41","-0.57","",
"玻璃陶瓷類指數","55.82","-","0.51","-0.91","",
"造紙類指數","292.54","+","2.24","0.77","",
"鋼鐵類指數","140.38","+","0.29","0.21","",
"橡膠類指數","229.50","+","0.60","0.26","",
"汽車類指數","320.24","+","2.11","0.66","",
"電子工業類指數","643.47","+","1.68","0.26","",
"半導體類指數","300.33","+","0.99","0.33","",
"電腦及週邊設備類指數","123.05","+","0.17","0.14","",
"光電類指數","31.63","-","0.14","-0.44","",
"通信網路類指數","124.00","+","0.25","0.20","",
"電子零組件類指數","152.18","+","0.40","0.26","",
"電子通路類指數","168.73","+","0.15","0.09","",
"資訊服務類指數","122.38","+","0.17","0.14","",
"其他電子類指數","93.98","+","0.29","0.31","",
"建材營造類指數","346.90","+","0.27","0.08","",
"航運類指數","165.45","+","1.55","0.95","",
"觀光類指數","119.64","+","2.24","1.91","",
"金融保險類指數","1,492.44","+","6.73","0.45","",
"貿易百貨類指數","281.03","-","1.51","-0.53","",
"油電燃氣類指數","105.65","+","0.72","0.69","",
"其他類指數","357.91","+","2.76","0.78","",
"臺指日報酬兩倍指數","24,983.90","+","185.46","0.75","",
"臺指反向一倍指數","4,838.78","-","18.16","-0.37","",
"電子類兩倍槓桿指數","22,728.08","+","118.37","0.52","",
"電子類反向指數","4,455.95","-","11.69","-0.26","",
"價格指數(跨市場)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"臺灣生技指數","4,283.43","-","9.34","-0.22","",
"臺灣中小型公司治理指數","6,579.01","+","13.70","0.21","",
"臺灣IPO指數","4,485.50","+","0.73","0.02","",
"智慧中立指數","3,456.17","-","12.18","-0.35","",
"臺灣5G指數","6,888.45","-","0.42","-0.01","",
"臺灣企業社會責任中小型指數","7,903.49","+","26.05","0.33","",
"特選臺灣電動車代表指數","5,485.75","+","20.59","0.38","",
"臺灣5G+通訊指數","5,198.24","+","7.78","0.15","",
"臺灣全市場指數","4,778.58","+","16.35","0.34","",
"臺灣全市場半導體指數","4,291.89","-","3.46","-0.08","",
"臺灣電動車與自駕科技永續概念指數","3,837.48","+","2.13","0.06","",
"臺灣智慧移動與電動車指數","3,554.58","+","4.03","0.11","",
"特選小資高價30指數","4,167.46","+","8.38","0.20","",
"特選臺灣綠能及電動車指數","4,159.26","+","9.49","0.23","",
"特選臺灣智能車供應鏈聯盟指數","3,899.74","+","8.09","0.21","",
"臺灣全市場半導體精選30指數","3,389.38","-","5.89","-0.17","",
"特選臺灣高股息30指數","3,629.42","+","0.50","0.01","",
"臺灣友善環境指數","4,270.29","+","17.61","0.41","",
"台灣永續價值指數","4,020.46","+","17.25","0.43","",
"特選臺灣IC設計指數","2,521.09","-","8.48","-0.34","",
"特選臺灣環境永續高股息指數","4,000.37","+","3.31","0.08","",
"臺灣友善環境50指數","3,696.27","+","14.55","0.40","",
"特選台灣策略高股息30指數","3,634.89","-","1.35","-0.04","",
"特選臺灣IC設計產業代表指數","2,994.51","-","23.12","-0.77","",
"特選臺灣綠能指數","4,666.83","+","27.91","0.60","",
"特選臺灣成長高股息指數","3,742.30","-","2.61","-0.07","",
"特選臺灣智慧50指數","3,538.05","+","10.02","0.28","",
"特選臺灣標竿PCB指數","3,395.71","-","35.24","-1.03","",
"臺灣晶圓製造指數","3,921.16","-","8.16","-0.21","",
"臺灣精選高息指數","3,644.26","+","9.32","0.26","",
"臺灣多因子優選高股息30指數","4,672.51","-","6.62","-0.14","",
"特選臺灣優利高填息30指數","4,331.87","-","2.76","-0.06","",
"臺灣多因子優選成長30指數","5,098.31","+","21.18","0.42","",
"價格指數(臺灣指數公司)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"金融類日報酬兩倍指數","24,594.31","+","220.82","0.91","",
"金融類日報酬反向一倍指數","5,112.20","-","23.26","-0.45","",
"漲升股利150指數","7,492.83","+","19.19","0.26","",
"藍籌30指數","6,844.23","+","28.19","0.41","",
"工業菁英30指數","7,243.07","+","23.70","0.33","",
"電子菁英30指數","7,133.71","+","27.14","0.38","",
"低波動股利精選30指數","6,283.82","+","18.66","0.30","",
"中小型A級動能50指數","13,671.98","+","41.21","0.30","",
"特選高息低波指數","6,456.24","+","11.31","0.18","",
"臺灣永續指數","7,209.76","+","30.51","0.42","",
"特選內需高收益指數","5,652.83","+","24.80","0.44","",
"價值投資指數","5,359.53","-","5.43","-0.10","",
"存股雙十等權重指數","6,460.06","+","1.79","0.03","",
"特選大蘋果指數","6,316.68","+","15.58","0.25","",
"中小型300指數","8,056.39","+","16.46","0.20","",
"特股高息20指數","5,628.15","+","17.57","0.31","",
"臺灣500指數","7,295.53","+","26.91","0.37","",
"臺灣勞工權益指數","6,962.78","+","28.52","0.41","",
"微波高息精選20指數","6,121.36","+","11.70","0.19","",
"特選世代行動通訊指數","5,573.70","+","33.40","0.60","",
"智慧投資多因子30指數","4,626.34","+","11.53","0.25","",
"臺股期貨指數","7,455.80","+","53.81","0.73","",
"特選價值成長指數","6,053.56","+","1.53","0.03","",
"臺灣上櫃永續指數","5,228.62","-","18.33","-0.35","",
"特選台股領航指數","6,287.93","+","25.61","0.41","",
"特選Smart多因子指數","5,228.71","+","15.89","0.30","",
"特選ESG高股息指數","3,780.36","+","2.07","0.05","",
"特選上櫃ESG成長指數","3,673.65","-","15.32","-0.42","",
"特選上櫃ESG電子菁英指數","3,714.55","-","33.22","-0.89","",
"新臺灣高股息指數","4,294.67","+","11.43","0.27","",
"臺灣優息存股指數","4,632.50","+","25.78","0.56","",
"特選上櫃ESG永續高股息指數","5,280.85","-","22.64","-0.43","",
"特選臺灣金融高股息存股指數","4,800.08","+","28.37","0.59","",
"上櫃ESG 30指數","4,817.82","-","13.36","-0.28","",
"報酬指數(臺灣證券交易所)"
"報酬指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價報酬指數","22,614.74","+","74.56","0.33","",
"發行量加權股價報酬指數","29,388.80","+","109.48","0.37","",
"臺灣公司治理100報酬指數","11,071.35","+","48.53","0.44","",
"臺灣50報酬指數","--","","--","--","",
"臺灣50權重上限30%報酬指數","--","","--","--","",
"臺灣中型100報酬指數","--","","--","--","",
"臺灣資訊科技報酬指數","--","","--","--","",
"臺灣發達報酬指數","--","","--","--","",
"臺灣高股息報酬指數","--","","--","--","",
"臺灣就業99報酬指數","13,591.73","+","27.94","0.21","",
"臺灣高薪100報酬指數","11,317.46","+","33.78","0.30","",
"未含金融電子報酬指數","30,340.07","+","172.48","0.57","",
"小型股300報酬指數","10,662.88","+","37.94","0.36","",
"水泥類報酬指數","305.51","+","0.34","0.11","",
"食品類報酬指數","2,830.55","+","16.18","0.57","",
"塑膠類報酬指數","435.55","+","3.38","0.78","",
"紡織纖維類報酬指數","953.74","+","11.74","1.25","",
"電機機械類報酬指數","339.77","+","2.66","0.79","",
"電器電纜類報酬指數","162.87","+","1.55","0.96","",
"化學生技醫療類報酬指數","180.65","-","0.37","-0.20","",
"化學類報酬指數","212.35","+","0.45","0.21","",
"生技醫療類報酬指數","101.19","-","0.59","-0.58","",
"玻璃陶瓷類報酬指數","70.56","-","0.65","-0.91","",
"造紙類報酬指數","455.14","+","3.48","0.77","",
"鋼鐵類報酬指數","237.45","+","0.49","0.21","",
"橡膠類報酬指數","368.71","+","0.96","0.26","",
"汽車類報酬指數","513.98","+","3.37","0.66","",
