上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/06/30
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","25.05","+0.10","24.98","25.11","24.96","43,979,000","1,100,719,410","3,132","25.04","124","25.05","50","8,921,692,000","9,999.95","0.01"
"00687B","國泰20年美債","26.02","+0.09","25.93","26.08","25.93","28,841,000","749,848,880","2,264","26.01","30","26.02","219","7,071,673,957","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.14","-0.05","9.15","9.15","9.14","56,000","512,340","7","9.14","62","9.15","10","261,947","9,999.95","0.01"
"00694B","富邦美債1-3","38.37","+0.30","37.66","38.42","37.66","165,000","6,321,450","42","38.36","1","38.37","29","173,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","32.65","+0.25","32.39","32.69","32.39","217,000","7,091,410","13","32.62","52","32.65","39","37,686,000","9,999.95","0.01"
"00696B","富邦美債20年","27.22","+0.07","27.15","27.27","27.14","5,046,000","137,381,180","160","27.21","302","27.22","202","923,681,000","9,999.95","0.01"
"00697B","元大美債7-10","32.94","+0.21","32.73","32.95","32.73","400,000","13,142,750","89","32.93","2","32.94","37","59,712,000","9,999.95","0.01"
"00719B","元大美債1-3","28.82","+0.20","28.63","28.85","28.63","2,432,000","69,986,070","439","28.81","43","28.82","24","466,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","30.96","+0.14","30.85","31.02","30.85","4,631,000","143,233,110","608","30.96","28","30.97","224","4,056,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","33.91","+0.11","33.80","33.99","33.80","2,676,000","90,811,150","132","33.88","26","33.91","75","1,488,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","29.54","+0.13","29.51","29.59","29.50","134,000","3,958,240","12","29.49","72","29.54","19","1,506,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","31.32","+0.17","31.30","31.36","31.24","3,571,000","111,934,260","74","31.31","21","31.32","101","2,841,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","32.96","+0.18","32.88","33.03","32.84","5,521,000","181,761,660","686","32.95","2","32.96","5","3,518,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","30.45","+0.14","30.42","30.50","30.31","154,000","4,691,740","17","30.41","1","30.50","2","1,183,489,000","9,999.95","0.01"
