上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:113/11/27
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","29.43","+0.05","29.41","29.44","29.36","41,634,000","1,224,782,540","5,684","29.43","6,045","29.44","486","10,640,192,000","9,999.95","0.01"
"00687B","國泰20年美債","30.95","+0.05","30.92","30.96","30.88","40,359,000","1,248,643,620","5,487","30.95","1,242","30.96","2,103","8,484,287,000","9,999.95","0.01"
"00694B","富邦美債1-3","42.06","+0.07","42.03","42.09","42.03","61,000","2,567,130","8","42.06","5","42.08","1","184,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.87","+0.01","35.85","35.89","35.84","422,000","15,132,290","18","35.87","104","35.88","4","33,686,000","9,999.95","0.01"
"00696B","富邦美債20年","31.86","+0.06","31.83","31.87","31.78","4,502,000","143,394,050","197","31.86","612","31.87","472","1,075,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.49","+0.05","36.44","36.50","36.40","223,000","8,131,880","59","36.49","40","36.50","6","51,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","20.75","+0.01","20.75","20.75","20.75","1,000","20,750","1","20.69","1","20.71","1","342,001,000","9,999.95","0.01"
"00719B","元大美債1-3","31.90","+0.07","31.84","31.92","31.83","674,000","21,494,140","173","31.90","1","31.91","5","402,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","36.02","0.00","35.99","36.03","35.93","8,995,000","323,813,060","1,414","36.02","1,131","36.03","229","4,296,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","39.36","+0.01","39.28","39.38","39.28","4,040,000","159,023,700","216","39.36","361","39.37","32","1,540,739,000","9,999.95","0.01"
"00723B","群益投資級科技債","34.25","-0.05","34.27","34.27","34.25","102,000","3,494,040","5","34.26","1","34.27","18","1,497,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","35.67","-0.02","35.65","35.68","35.61","9,950,000","354,893,630","163","35.67","109","35.68","1","2,848,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","38.23","+0.02","38.20","38.23","38.15","4,881,000","186,488,980","924","38.23","4","38.24","573","3,278,706,000","9,999.95","0.01"
"00726B","國泰新興投等債","34.27","-0.06","34.21","34.31","34.21","154,000","5,278,640","34","34.29","3","34.31","2","1,163,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","40.96","-0.17","41.10","41.21","40.96","453,000","18,632,040","19","41.02","20","41.05","4","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.84","+0.01","15.86","15.86","15.83","331,000","5,239,770","5","15.82","180","15.83","3","30,479,000","9,999.95","0.01"
"00740B","富邦全球投等債","41.28","-0.01","41.28","41.30","41.22","5,104,000","210,672,860","267","41.28","85","41.29","60","1,558,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","39.62","+0.02","39.58","39.62","39.55","592,000","23,439,630","51","39.58","35","39.59","5","20,128,000","9,999.95","0.01"
"00746B","富邦A級公司債","37.50","-0.02","37.48","37.51","37.47","847,000","31,761,430","20","37.50","184","37.51","3","2,429,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","32.21","+0.07","32.21","32.21","32.21","100,000","3,221,000","4","32.16","21","32.18","1","951,500,000","9,999.95","0.01"
"00750B","凱基科技債10+","36.00","-0.02","36.00","36.00","36.00","100,000","3,600,000","4","35.93","35","35.97","1","147,500,000","9,999.95","0.01"
