上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/05/09
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","26.11","-0.23","26.21","26.28","26.07","65,652,000","1,718,491,530","7,571","26.10","320","26.11","630","8,969,192,000","9,999.95","0.01"
"00687B","國泰20年美債","27.08","-0.23","27.17","27.24","27.03","58,618,000","1,590,731,950","5,344","27.08","653","27.09","631","7,172,150,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.08","-0.08","9.12","9.12","9.07","51,500","467,635","7","9.08","11","9.09","63","213,687","9,999.95","0.01"
"00694B","富邦美債1-3","39.38","-0.17","39.59","39.63","39.30","699,000","27,594,510","287","39.38","33","39.43","20","174,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","33.33","-0.27","33.55","33.55","33.30","517,000","17,262,270","50","33.32","40","33.33","4","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","27.99","-0.26","28.14","28.17","27.90","9,504,000","266,272,800","451","27.99","76","28.01","109","919,681,000","9,999.95","0.01"
"00697B","元大美債7-10","34.01","-0.19","34.20","34.20","33.95","737,000","25,086,410","302","34.01","4","34.04","6","59,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.73","-0.06","19.79","19.80","19.72","170,000","3,356,740","17","19.72","1","19.75","1","6,001,000","9,999.95","0.01"
"00719B","元大美債1-3","29.62","-0.13","29.73","29.83","29.56","3,085,000","91,682,060","624","29.62","64","29.63","1","467,014,000","9,999.95","0.01"
"00720B","元大投資級公司債","30.94","-0.21","31.07","31.16","30.88","9,793,000","303,742,010","1,599","30.94","218","30.95","35","4,110,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","34.25","-0.24","34.43","34.51","34.15","2,798,000","96,058,380","318","34.24","11","34.25","1","1,490,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","29.74","-0.17","29.84","29.88","29.69","405,000","12,077,170","37","29.70","1","29.72","4","1,505,083,000","9,999.95","0.01"
