"114年06月18日 價格指數(臺灣證券交易所)"
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)","特殊處理註記",
"寶島股價指數","25,121.16","+","155.66","0.62","",
"發行量加權股價指數","22,356.73","+","145.14","0.65","",
"臺灣公司治理100指數","13,498.80","+","104.12","0.78","",
"臺灣50指數","19,063.65","+","142.12","0.75","",
"臺灣50權重上限30%指數","16,242.29","+","100.64","0.62","",
"臺灣中型100指數","18,677.82","+","68.80","0.37","",
"臺灣資訊科技指數","37,873.51","+","286.08","0.76","",
"臺灣發達指數","9,615.76","+","21.49","0.22","",
"臺灣高股息指數","9,325.88","+","2.94","0.03","",
"臺灣就業99指數","13,032.50","+","78.21","0.60","",
"臺灣高薪100指數","11,888.66","+","82.80","0.70","",
"未含金融指數","19,401.54","+","119.99","0.62","",
"未含電子指數","18,703.20","+","86.01","0.46","",
"未含金融電子指數","13,591.11","+","26.54","0.20","",
"小型股300指數","10,401.57","+","47.22","0.46","",
"水泥窯製類指數","535.12","-","4.09","-0.76","",
"塑膠化工類指數","571.52","+","1.03","0.18","",
"機電類指數","6,890.29","+","51.43","0.75","",
"水泥類指數","139.51","-","1.07","-0.76","",
"食品類指數","2,045.17","-","14.02","-0.68","",
"塑膠類指數","99.36","-","0.82","-0.82","",
"紡織纖維類指數","534.01","-","1.86","-0.35","",
"電機機械類指數","383.14","+","5.85","1.55","",
"電器電纜類指數","83.91","+","0.66","0.79","",
"化學生技醫療類指數","133.19","+","1.46","1.11","",
"化學類指數","154.97","+","0.62","0.40","",
"生技醫療類指數","75.27","+","1.09","1.47","",
"玻璃陶瓷類指數","45.10","-","0.33","-0.73","",
"造紙類指數","245.87","+","2.19","0.90","",
"鋼鐵類指數","117.47","","--","--","",
"橡膠類指數","223.09","-","3.43","-1.51","",
"汽車類指數","334.91","-","0.11","-0.03","",
"電子工業類指數","1,238.03","+","9.01","0.73","",
"半導體類指數","638.22","+","5.85","0.93","",
"電腦及週邊設備類指數","273.05","+","0.29","0.11","",
"光電類指數","35.29","+","0.08","0.23","",
"通信網路類指數","170.54","+","0.40","0.24","",
"電子零組件類指數","229.31","+","1.65","0.72","",
"電子通路類指數","249.68","-","0.62","-0.25","",
