上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/06/16
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","25.01","-0.49","25.15","25.18","24.96","59,477,000","1,490,661,920","8,841","25.00","172","25.01","126","9,097,192,000","9,999.95","0.01"
"00687B","國泰20年美債","26.29","-0.50","26.45","26.47","26.25","58,854,000","1,550,737,270","8,550","26.29","138","26.30","1,474","7,159,650,055","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.00","-0.15","9.01","9.01","9.00","54,000","486,500","9","8.99","165","9.01","114","312,527","9,999.95","0.01"
"00694B","富邦美債1-3","38.67","-0.13","38.73","38.79","38.67","412,000","15,951,810","69","38.66","51","38.67","3","173,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","32.70","-0.21","32.79","32.84","32.69","537,000","17,570,740","54","32.66","1","32.68","5","37,686,000","9,999.95","0.01"
"00696B","富邦美債20年","27.19","-0.51","27.28","27.35","27.15","5,976,000","162,710,000","285","27.17","215","27.19","161","936,681,000","9,999.95","0.01"
"00697B","元大美債7-10","33.26","-0.34","33.42","33.44","33.26","755,000","25,168,870","210","33.26","15","33.29","6","60,712,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.44","+0.07","19.20","19.44","19.20","118,000","2,292,130","11","19.37","88","19.43","10","4,501,000","9,999.95","0.01"
"00719B","元大美債1-3","29.08","-0.12","29.20","29.23","29.07","2,215,000","64,531,290","515","29.08","11","29.09","28","466,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","31.05","-0.45","31.28","31.28","31.02","5,428,000","168,962,450","1,301","31.05","30","31.06","217","4,062,609,000","9,999.95","0.01"
"00722B","群益投資級電信債","34.01","-0.51","34.21","34.21","33.96","1,997,000","68,028,460","314","34.00","5","34.01","50","1,488,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","29.55","-0.54","29.63","29.64","29.55","149,000","4,414,600","11","29.59","1","29.61","51","1,507,083,000","9,999.95","0.01"
"00724B","群益投資級金融債","31.23","-0.42","31.39","31.41","31.20","3,696,000","115,633,350","131","31.23","36","31.24","11","2,843,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","33.02","-0.44","33.25","33.25","33.00","7,354,000","243,292,820","1,259","33.01","27","33.02","22","3,511,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","30.56","-0.18","30.70","30.70","30.56","138,000","4,224,210","23","30.55","14","30.56","6","1,183,489,000","9,999.95","0.01"
"00727B","國泰優選非投等債","37.17","0.00","37.19","37.19","37.15","114,000","4,237,580","5","37.13","15","37.17","1","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","14.28","-0.08","14.25","14.29","14.25","701,000","10,006,250","9","14.23","50","14.24","6","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","36.04","-0.50","36.20","36.28","36.02","5,896,000","212,851,300","173","36.04","25","36.05","258","1,659,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","35.37","-0.03","35.35","35.40","35.32","437,000","15,451,630","29","35.32","2","35.33","4","16,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","32.94","-0.45","33.10","33.12","32.93","609,000","20,106,200","37","32.93","127","32.94","4","2,398,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","28.57","-0.17","28.57","28.57","28.57","100,000","2,857,000","2","28.49","25","28.54","1","1,021,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","31.44","-0.46","31.44","31.44","31.44","100,000","3,144,000","4","31.37","10","31.42","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","29.97","-0.48","30.21","30.21","29.93","8,274,000","248,496,440","1,814","29.96","49","29.97","10","4,561,603,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","31.82","-0.52","31.88","31.88","31.82","105,000","3,344,190","9","31.81","20","31.87","20","869,400,000","9,999.95","0.01"
"00755B","群益投資級公用債","30.21","-0.51","30.50","30.50","30.21","155,000","4,695,230","17","30.22","20","30.26","1","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","28.55","-0.27","28.80","28.80","28.55","134,000","3,831,820","31","28.53","10","28.55","1","1,272,300,000","9,999.95","0.01"
"00758B","復華能源債","46.74","-0.46","47.00","47.00","46.74","111,000","5,190,770","5","46.29","25","46.70","13","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","49.95","-0.95","50.60","50.60","49.95","108,000","5,435,250","8","49.94","12","50.35","12","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","49.40","-0.36","49.35","49.50","49.28","292,000","14,410,310","37","49.20","1","49.34","2","458,520,000","9,999.95","0.01"
"00761B","國泰A級公司債","32.13","-0.43","32.25","32.26","32.08","389,000","12,504,840","73","32.09","4","32.13","64","2,691,589,000","9,999.95","0.01"
"00764B","群益25年美債","26.38","-0.51","26.83","26.83","26.36","5,867,000","155,115,750","223","26.38","186","26.40","156","1,367,000,000","9,999.95","0.01"
"00768B","復華20年美債","48.84","-0.91","49.09","49.12","48.78","3,044,000","148,845,580","143","48.84","53","48.85","2","457,600,000","9,999.95","0.01"
"00772B","中信高評級公司債","31.38","-0.46","31.59","31.63","31.36","7,258,000","228,390,640","777","31.38","9","31.39","3","3,467,790,000","9,999.95","0.01"
"00773B","中信優先金融債","33.03","-0.50","33.25","33.26","33.00","2,031,000","67,288,750","207","33.03","14","33.04","2","2,634,290,000","9,999.95","0.01"
"00777B","凱基AAA至A公司債","30.59","-0.49","30.66","30.66","30.59","103,000","3,154,880","5","30.59","21","30.60","1","1,861,650,000","9,999.95","0.01"
"00778B","凱基金融債20+","31.95","-0.51","32.16","32.16","31.95","102,000","3,264,110","4","31.95","1","31.97","1","1,501,150,000","9,999.95","0.01"
