上櫃股票每日收盤行情(不含定價)
產業類別:所有證券(不含權證、牛熊證)
資料日期:114/11/07
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(張數),最後賣價,最後賣量(張數),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","27.49","+0.18","27.50","27.57","27.49","22,387,000","616,325,670","3,148","27.49","1,314","27.50","180","8,925,692,000","9,999.95","0.01"
"00687B","國泰20年美債","28.55","+0.20","28.54","28.62","28.53","25,350,000","724,707,830","2,982","28.55","100","28.56","54","7,114,417,623","9,999.95","0.01"
"00687C","國泰20年美債+櫃U","9.55","+0.07","9.55","9.56","9.55","50,600","483,730","5","9.54","104","9.55","103","2,222,268","9,999.95","0.01"
"00694B","富邦美債1-3","40.83","+0.09","40.84","40.85","40.82","257,000","10,494,750","52","40.82","39","40.83","109","173,076,000","9,999.95","0.01"
"00695B","富邦美債7-10","35.10","+0.16","35.12","35.15","35.10","957,000","33,623,060","61","35.09","1","35.10","6","40,686,000","9,999.95","0.01"
"00696B","富邦美債20年","29.59","+0.19","29.57","29.67","29.57","6,284,000","186,267,950","168","29.59","301","29.61","314","938,681,000","9,999.95","0.01"
"00697B","元大美債7-10","35.68","+0.17","35.60","35.74","35.60","392,000","13,989,540","85","35.67","40","35.68","3","68,712,000","9,999.95","0.01"
"00719B","元大美債1-3","30.52","+0.07","30.45","30.53","30.45","2,096,000","63,953,690","318","30.51","20","30.52","25","522,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","33.35","+0.17","33.39","33.40","33.35","5,590,000","186,570,480","734","33.35","16","33.36","6","4,019,109,000","9,999.95","0.01"
"00722B","群益投資級電信債","36.50","+0.21","36.43","36.56","36.43","2,618,000","95,635,170","148","36.50","6","36.52","57","1,485,239,000","9,999.95","0.01"
"00723B","群益投資級科技債","31.66","+0.21","31.61","31.67","31.61","106,000","3,355,910","10","31.60","71","31.63","1","1,505,583,000","9,999.95","0.01"
"00724B","群益投資級金融債","34.07","+0.15","34.12","34.14","34.07","3,810,000","130,055,210","87","34.07","72","34.09","31","2,954,775,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.31","+0.17","35.29","35.34","35.28","6,613,000","233,605,830","717","35.31","56","35.32","270","3,857,206,000","9,999.95","0.01"
"00726B","國泰新興投等債","33.15","+0.09","33.15","33.15","33.11","256,000","8,485,700","36","33.13","4","33.14","44","1,178,989,000","9,999.95","0.01"
"00727B","國泰優選非投等債","39.00","+0.05","38.97","39.10","38.97","113,000","4,408,890","10","38.99","1","39.00","2","88,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.81","+0.01","15.80","15.81","15.80","500,000","7,904,980","12","15.80","5","15.81","6","27,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","39.00","+0.18","38.90","39.06","38.90","3,985,000","155,571,170","134","39.00","154","39.02","2","1,622,971,000","9,999.95","0.01"
"00741B","富邦全球非投等債","37.14","+0.06","37.09","37.15","37.09","224,000","8,318,660","14","37.10","53","37.13","2","15,628,000","9,999.95","0.01"
"00746B","富邦A級公司債","35.72","+0.20","35.56","35.75","35.56","387,000","13,816,350","23","35.71","3","35.72","94","2,357,464,000","9,999.95","0.01"
"00749B","凱基新興債10+","31.85","+0.10","31.86","31.86","31.85","102,000","3,248,720","6","31.80","10","31.82","1","1,164,000,000","9,999.95","0.01"
"00750B","凱基科技債10+","33.77","+0.19","33.77","33.77","33.77","100,000","3,377,000","2","33.66","24","33.72","1","147,500,000","9,999.95","0.01"
"00751B","元大AAA至A公司債","32.29","+0.18","32.31","32.34","32.27","4,103,000","132,591,110","578","32.29","52","32.30","798","4,778,103,000","9,999.95","0.01"
"00754B","群益AAA-AA公司債","34.62","+0.30","34.55","34.65","34.55","255,000","8,825,470","38","34.57","20","34.65","10","1,057,900,000","9,999.95","0.01"
"00755B","群益投資級公用債","33.36","+0.20","33.30","33.37","33.30","125,000","4,168,250","8","33.32","1","33.36","10","213,230,000","9,999.95","0.01"
"00756B","群益投等新興公債","32.40","+0.14","32.28","32.46","32.28","235,000","7,622,510","34","32.40","20","32.42","2","1,297,800,000","9,999.95","0.01"
"00758B","復華能源債","51.35","+0.35","51.35","51.35","51.35","100,000","5,135,000","2","51.15","1","51.40","30","6,025,000","9,999.95","0.01"
"00759B","復華製藥債","55.35","+0.40","55.35","55.35","55.35","100,000","5,535,000","4","55.10","45","55.20","1","48,025,000","9,999.95","0.01"
"00760B","復華新興企業債","55.35","+0.25","55.25","55.45","55.25","105,000","5,811,650","6","55.25","5","55.30","1","458,020,000","9,999.95","0.01"
"00761B","國泰A級公司債","35.10","+0.22","35.06","35.14","35.06","139,000","4,883,690","25","35.08","1","35.09","1","2,674,089,000","9,999.95","0.01"
"00764B","群益25年美債","28.57","+0.19","28.57","28.64","28.57","4,553,000","130,305,580","117","28.57","1","28.58","51","1,372,000,000","9,999.95","0.01"
"00768B","復華20年美債","52.95","+0.35","52.95","53.10","52.95","7,558,000","400,909,850","169","52.90","626","52.95","25","594,100,000","9,999.95","0.01"
"00772B","中信高評級公司債","34.04","+0.15","33.99","34.10","33.99","2,111,000","71,933,790","268","34.04","35","34.05","1","3,490,790,000","9,999.95","0.01"
